Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"[-inf, 0.15)",98,0.3602941176470588,77,21,0.21428571428571427,-0.07328118417772773,0.0019770876669650884,0.0002470806751847,W3_0-2天_探头温度标准差_MEAN,0.051491554697380496
"[0.15, 0.25)",118,0.4338235294117647,99,19,0.16101694915254236,0.2781167026601609,0.030806056214221434,0.0038383943331328,W3_0-2天_探头温度标准差_MEAN,0.0492108085702431
"[0.25, inf)",56,0.20588235294117646,41,15,0.26785714285714285,-0.36704230270589083,0.030753439690481006,0.00768304410095537,W3_0-2天_探头温度标准差_MEAN,0.05300897440063013
,272,1.0,217,55,0.20220588235294118,,0.06353658357166753,0.01176851910927287,W3_0-2天_探头温度标准差_MEAN,0.05081452330171787
"[-inf, 1.35)",16,0.058823529411764705,9,7,0.4375,-1.1212497400270824,0.09620106692817196,0.0114323280678381,W3_0-2天_温度2-平均_RANGE_MEAN,0.0574969952189289
"[1.35, 1.95)",63,0.23161764705882354,42,21,0.3333333333333333,-0.6794169877480435,0.1279136968135613,0.0156886083124449,W3_0-2天_温度2-平均_RANGE_MEAN,0.0551002368025448
"[1.95, 2.25)",74,0.27205882352941174,62,12,0.16216216216216217,0.2696635669491026,0.018211046079679653,0.0022695084549972,W3_0-2天_温度2-平均_RANGE_MEAN,0.0501858296446988
"[2.25, 3.05)",82,0.3014705882352941,70,12,0.14634146341463414,0.39102442395337006,0.040822491181055645,0.005070548730582,W3_0-2天_温度2-平均_RANGE_MEAN,0.0486837376175909
"[3.05, inf)",37,0.13602941176470587,34,3,0.08108108108108109,1.055184067640063,0.1077728846630278,0.0128794767174527,W3_0-2天_温度2-平均_RANGE_MEAN,0.0466071788555109
,272,1.0,217,55,0.20220588235294118,,0.3909211856654964,0.0473404702833149,W3_0-2天_温度2-平均_RANGE_MEAN,0.050814523301717845
"[-inf, 0.15)",92,0.3382352941176471,67,25,0.2717391304347826,-0.38674737378522334,0.05638378134782476,0.0070043739669657,W3_3-5天_探头温度标准差_MEAN,0.0534247665449293
"[0.15, 0.25)",101,0.3713235294117647,85,16,0.15841584158415842,0.2974983659425467,0.02998663881264213,0.0037345679419397,W3_3-5天_探头温度标准差_MEAN,0.0503204586403426
"[0.25, 0.35)",49,0.1801470588235294,42,7,0.14285714285714285,0.4191953009200664,0.027782445163617307,0.0034475995694192,W3_3-5天_探头温度标准差_MEAN,0.0470136063246683
"[0.35, inf)",30,0.11029411764705882,23,7,0.23333333333333334,-0.18298010143415216,0.0038941722466924694,0.000486093584521,W3_3-5天_探头温度标准差_MEAN,0.0506812927783473
,272,1.0,217,55,0.20220588235294118,,0.11804703757077667,0.0146726350628456,W3_3-5天_探头温度标准差_MEAN,0.05081452330171788
"[-inf, 2.35)",178,0.6544117647058824,131,47,0.2640449438202247,-0.34751444681689553,0.08717706357518096,0.0120877636822273,W3_3-5天_温度2-平均_RANGE_MEAN,0.05348976183075615
"[2.35, 3.15)",59,0.21691176470588236,53,6,0.1016949152542373,0.8059682760160782,0.10892558267397857,0.0132587429230724,W3_3-5天_温度2-平均_RANGE_MEAN,0.0489781516348124
"[3.15, inf)",35,0.12867647058823528,33,2,0.05714285714285714,1.4307962125985463,0.1655575676245155,0.0190924336481352,W3_3-5天_温度2-平均_RANGE_MEAN,0.0403046224496781
,272,1.0,217,55,0.20220588235294118,,0.36166021387367503,0.0444389402534349,W3_3-5天_温度2-平均_RANGE_MEAN,0.050814523301717866
"[-inf, 0.15)",37,0.13602941176470587,26,11,0.2972972972972973,-0.5123629030848772,0.04108347702155237,0.0050799895346757,W3_6-8天_探头温度标准差_MEAN,0.0548473153914366
