Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"[-inf, 36.85)",31,0.22962962962962963,26,5,0.16129032258064516,0.26236426446749106,0.014575792470416168,0.001816766328229,湿度内部平均_MEAN_0,333.012317736334
"[36.85, 43.80)",19,0.14074074074074075,16,3,0.15789473684210525,0.28768207245178085,0.010654891572288178,0.0013272876114132,湿度内部平均_MEAN_0,306.8787333019322
"[43.80, 46.90)",20,0.14814814814814814,19,1,0.05,1.55814461804655,0.2164089747286875,0.0246089640516214,湿度内部平均_MEAN_0,295.2730021887337
"[46.90, 51.55)",20,0.14814814814814814,16,4,0.2,0.0,0.0,0.0,湿度内部平均_MEAN_0,298.29776661434005
"[51.55, inf)",45,0.3333333333333333,31,14,0.3111111111111111,-0.5913644862500029,0.13688992737268585,0.0174364137795918,湿度内部平均_MEAN_0,338.6545328690856
,135,1.0,108,27,0.2,,0.3785295861440777,0.045189431770855396,湿度内部平均_MEAN_0,320.48108990913624
"[-inf, 49.30)",50,0.37037037037037035,42,8,0.16,0.27193371548364176,0.025179047729966837,0.0031377190825005,湿度内部平均_MEAN_1,320.84342886702655
"[49.30, 58.75)",46,0.34074074074074073,41,5,0.10869565217391304,0.717839793150317,0.13957995977922832,0.0172766509854849,湿度内部平均_MEAN_1,303.904240880809
"[58.75, inf)",39,0.28888888888888886,25,14,0.358974358974359,-0.8064758658669484,0.23148844298032775,0.028176529628525,湿度内部平均_MEAN_1,339.56873368884226
,135,1.0,108,27,0.2,,0.3962474504895229,0.0485908996965104,湿度内部平均_MEAN_1,320.48108990913624
"[-inf, 55.05)",51,0.37777777777777777,43,8,0.1568627450980392,0.2954642128938359,0.030093577239186993,0.0037480735703104,湿度内部平均_MEAN_2,321.31760553698683
"[55.05, 60.95)",33,0.24444444444444444,32,1,0.030303030303030304,2.0794415416798357,0.5391144737688462,0.0573858474528189,湿度内部平均_MEAN_2,298.0120566085088
"[60.95, 67.45)",26,0.1925925925925926,19,7,0.2692307692307692,-0.38776553100876343,0.03231379425073028,0.0040141069213553,湿度内部平均_MEAN_2,316.32472102916745
"[67.45, inf)",25,0.18518518518518517,14,11,0.44,-1.1451323043030026,0.31809230675083405,0.0377221683694519,湿度内部平均_MEAN_2,352.75634562031684
,135,1.0,108,27,0.2,,0.9196141520095977,0.1028701963139365,湿度内部平均_MEAN_2,320.48108990913624
"[-inf, 51.75)",26,0.1925925925925926,22,4,0.15384615384615385,0.3184537311185346,0.0176918739510297,0.0022021866731236,湿度内部平均_MEAN_3,324.82107672563933
"[51.75, 59.35)",24,0.17777777777777778,23,1,0.041666666666666664,1.749199854809259,0.3077296040868141,0.0342079764067205,湿度内部平均_MEAN_3,312.4085811150195
"[59.35, 69.25)",53,0.3925925925925926,45,8,0.1509433962264151,0.34092658697059336,0.04103745954275662,0.0051049831001748,湿度内部平均_MEAN_3,304.3804276010932
"[69.25, inf)",32,0.23703703703703705,18,14,0.4375,-1.1349799328389845,0.3993447911840871,0.0474002814241977,湿度内部平均_MEAN_3,349.6759541640113
,135,1.0,108,27,0.2,,0.7658037287646875,0.0889154276042166,湿度内部平均_MEAN_3,320.48108990913624
"[-inf, 55.55)",28,0.2074074074074074,26,2,0.07142857142857142,1.1786549963416462,0.19644249939027436,0.0232258732596568,湿度内部平均_MEAN_4,316.6311564687512
"[55.55, 70.25)",77,0.5703703703703704,67,10,0.12987012987012986,0.5158131652770298,0.12895329131925745,0.0159428087788998,湿度内部平均_MEAN_4,307.11672305290364
"[70.25, 76.90)",15,0.1111111111111111,8,7,0.4666666666666667,-1.252762968495368,0.23199314231395704,0.0272401635837151,湿度内部平均_MEAN_4,353.47170506468905
"[76.90, inf)",15,0.1111111111111111,7,8,0.5333333333333333,-1.5198257537444133,0.351811517070466,0.0401794248877782,湿度内部平均_MEAN_4,363.2807670376293
,135,1.0,108,27,0.2,,0.9092004500939549,0.1065882705100499,湿度内部平均_MEAN_4,320.48108990913624
"[-inf, 56.50)",25,0.18518518518518517,23,2,0.08,1.0560526742493137,0.1466739825346269,0.0175271229542958,湿度内部平均_MEAN_5,316.02295477369444
"[56.50, 66.70)",57,0.4222222222222222,47,10,0.17543859649122806,0.16126814759612232,0.010452565121970892,0.0013051566235956,湿度内部平均_MEAN_5,321.80104383006403
"[66.70, 76.60)",38,0.2814814814814815,30,8,0.21052631578947367,-0.06453852113757105,0.0011951577988439065,0.0001493688026705,湿度内部平均_MEAN_5,308.478160897482
"[76.60, inf)",15,0.1111111111111111,8,7,0.4666666666666667,-1.252762968495368,0.23199314231395704,0.0272401635837151,湿度内部平均_MEAN_5,353.3029103982044
,135,1.0,108,27,0.2,,0.39031484776939873,0.046221811964277,湿度内部平均_MEAN_5,320.48108990913624
"[-inf, 61.55)",42,0.3111111111111111,38,4,0.09523809523809523,0.8649974374866045,0.17620318171023427,0.0213634391722471,湿度内部平均_MEAN_6,318.1590188539934
"[61.55, 74.90)",64,0.4740740740740741,53,11,0.171875,0.1861022796338607,0.015508523302821731,0.0019357727321875,湿度内部平均_MEAN_6,310.832125299233
"[74.90, inf)",29,0.21481481481481482,17,12,0.41379310344827586,-1.0379876668516748,0.29794090437409176,0.0356558776190484,湿度内部平均_MEAN_6,345.1383560936123
,135,1.0,108,27,0.2,,0.4896526093871478,0.058955089523482995,湿度内部平均_MEAN_6,320.48108990913624
"[-inf, 65.60)",60,0.4444444444444444,52,8,0.13333333333333333,0.4855078157817008,0.08990885477438904,0.011129510740845,湿度内部平均_MEAN_7,325.8639999210416
"[65.60, 73.80)",37,0.2740740740740741,34,3,0.08108108108108109,1.0414538748281612,0.2121480115390699,0.0253814986188176,湿度内部平均_MEAN_7,294.7632602742688
"[73.80, 79.90)",21,0.15555555555555556,15,6,0.2857142857142857,-0.47000362924573535,0.03916696910381127,0.0048512999428958,湿度内部平均_MEAN_7,313.5612611590439
"[79.90, inf)",17,0.1259259259259259,7,10,0.5882352941176471,-1.742969305058623,0.5325739543234681,0.0592478213605987,湿度内部平均_MEAN_7,366.0047075284135
,135,1.0,108,27,0.2,,0.8737977897407383,0.1006101306631571,湿度内部平均_MEAN_7,320.4810899091363
"[-inf, 60.65)",34,0.2518518518518518,32,2,0.058823529411764705,1.3862943611198906,0.3080654135821979,0.0356934735225476,湿度内部平均_MEAN_8,318.47230500534823
"[60.65, 73.85)",60,0.4444444444444444,52,8,0.13333333333333333,0.4855078157817008,0.08990885477438904,0.011129510740845,湿度内部平均_MEAN_8,311.04758556857786
"[73.85, 80.85)",26,0.1925925925925926,18,8,0.3076923076923077,-0.5753641449035618,0.07458424100601727,0.0091965244829267,湿度内部平均_MEAN_8,318.7034078138587
"[80.85, inf)",15,0.1111111111111111,6,9,0.6,-1.791759469228055,0.4977109636744597,0.0550337787750209,湿度内部平均_MEAN_8,365.84966868510367
,135,1.0,108,27,0.2,,0.970269473037064,0.1110532875213402,湿度内部平均_MEAN_8,320.48108990913624
"[-inf, 64.75)",51,0.37777777777777777,44,7,0.13725490196078433,0.4519851237430572,0.06696075907304551,0.0082995676318022,湿度内部平均_MEAN_9,325.2763390511152
"[64.75, 74.75)",43,0.31851851851851853,42,1,0.023255813953488372,2.3513752571634776,0.827335738631594,0.0846970716650006,湿度内部平均_MEAN_9,283.76191424013194
"[74.75, 79.40)",18,0.13333333333333333,12,6,0.3333333333333333,-0.6931471805599453,0.07701635339554948,0.009438835377522,湿度内部平均_MEAN_9,336.050373947495
"[79.40, inf)",23,0.17037037037037037,10,13,0.5652173913043478,-1.6486586255873816,0.6411450210617594,0.0721449889726648,湿度内部平均_MEAN_9,366.31238272808406
,135,1.0,108,27,0.2,,1.6124578721619485,0.1745804636469896,湿度内部平均_MEAN_9,320.4810899091363
"[-inf, 67.50)",61,0.45185185185185184,53,8,0.13114754098360656,0.5045560107523954,0.09810811320185468,0.012222837052250999,湿度内部平均_MEAN_10,323.6904447655152
"[67.50, 72.65)",23,0.17037037037037037,22,1,0.043478260869565216,1.7047480922384253,0.2841246820397375,0.0317566116868636,湿度内部平均_MEAN_10,296.523965121077
"[72.65, 79.50)",29,0.21481481481481482,22,7,0.2413793103448276,-0.2411620568168881,0.013397892045382671,0.0016706898860121,湿度内部平均_MEAN_10,302.5205803616806
"[79.50, inf)",22,0.16296296296296298,11,11,0.5,-1.3862943611198906,0.42358994367552205,0.049078526093503,湿度内部平均_MEAN_10,360.3037263074297
,135,1.0,108,27,0.2,,0.819220630962497,0.0947286647186297,湿度内部平均_MEAN_10,320.48108990913624
"[-inf, 71.05)",71,0.5259259259259259,60,11,0.15492957746478872,0.3101549283038396,0.04594887826723551,0.0057206985799123,湿度内部平均_MEAN_11,325.1841001303047
"[71.05, 76.85)",29,0.21481481481481482,28,1,0.034482758620689655,1.9459101490553132,0.43242447756784735,0.0468706695264457,湿度内部平均_MEAN_11,278.83874975591465
