Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"(-inf, 6.15)",69,0.5111111111111111,50,19,0.2753623188405797,-0.4187103348581849,0.10080063616956307,0.012508836147385828,外部-平均_MEAN_0,0.11649624105277892
"[6.15, 7.65)",25,0.18518518518518517,19,6,0.24,-0.23361485118150505,0.010815502369514122,0.0013488718600348486,外部-平均_MEAN_0,0.09897946232211235
"[7.65, inf)",41,0.3037037037037037,39,2,0.04878048780487805,1.5841201044498103,0.45470114109207527,0.05155285527055358,外部-平均_MEAN_0,0.08770581017124238
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,外部-平均_MEAN_0,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,外部-平均_MEAN_0,
,135,1.0,108,27,0.2,,0.5663172796311524,0.06541056327797426,外部-平均_MEAN_0,
"(-inf, 0.10)",15,0.1111111111111111,11,4,0.26666666666666666,-0.3746934494414107,0.017346918955620863,0.002155768748241726,外部-平均_MEAN_1,0.12257749465729338
"[0.10, 2.80)",15,0.1111111111111111,10,5,0.3333333333333333,-0.6931471805599453,0.06418029449629123,0.007865696147935058,外部-平均_MEAN_1,0.13208801383741325
"[2.80, 5.00)",22,0.16296296296296298,16,6,0.2727272727272727,-0.4054651081081643,0.03003445245245662,0.0037287988056831263,外部-平均_MEAN_1,0.12209232454550224
"[5.00, 7.20)",42,0.3111111111111111,33,9,0.21428571428571427,-0.08701137698962969,0.0024169826941563767,0.0003020275659219463,外部-平均_MEAN_1,0.09015817310756799
"[7.20, inf)",41,0.3037037037037037,38,3,0.07317073170731707,1.1526795099383855,0.27749691905924095,0.03288593807244735,外部-平均_MEAN_1,0.09307337487258506
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,外部-平均_MEAN_1,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,外部-平均_MEAN_1,
,135,1.0,108,27,0.2,,0.39147556765776603,0.046938229340229204,外部-平均_MEAN_1,
"(-inf, 0.15)",15,0.1111111111111111,12,3,0.2,0.0,0.0,0.0,外部-平均_MEAN_2,0.12379303177739058
"[0.15, 2.85)",18,0.13333333333333333,13,5,0.2777777777777778,-0.43078291609245434,0.027921114931918335,0.0034634006859451238,外部-平均_MEAN_2,0.12646172095261096
"[2.85, 5.25)",20,0.14814814814814814,11,9,0.45,-1.1856236656577392,0.2744499226059582,0.0324282869960496,外部-平均_MEAN_2,0.14190714369015267
"[5.25, 7.05)",43,0.31851851851851853,34,9,0.20930232558139536,-0.057158413839948574,0.0010584891451842322,0.0001322931347707678,外部-平均_MEAN_2,0.09421498901725367
"[7.05, inf)",39,0.28888888888888886,38,1,0.02564102564102564,2.251291798606495,0.7087400106724152,0.0736273570819373,外部-平均_MEAN_2,0.07913003980417116
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,外部-平均_MEAN_2,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,外部-平均_MEAN_2,
,135,1.0,108,27,0.2,,1.012169537355476,0.1096513378987028,外部-平均_MEAN_2,
