GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,81          ,85          ,86          ,
-1       ,72          ,74          ,86          ,
0        ,70          ,79          ,84          ,
1        ,78          ,83          ,88          ,
2        ,73          ,82          ,85          ,
3        ,70          ,75          ,83          ,
4        ,70          ,78          ,82          ,
5        ,74          ,78          ,86          ,
6        ,76          ,86          ,87          ,
7        ,80          ,80          ,89          ,
8        ,80          ,81          ,89          ,
9        ,75          ,78          ,87          ,
10       ,73          ,80          ,85          ,
11       ,74          ,84          ,87          ,
12       ,71          ,83          ,87          ,
13       ,74          ,82          ,88          ,
14       ,81          ,88          ,91          ,
15       ,78          ,86          ,90          ,
16       ,79          ,88          ,91          ,
17       ,83          ,89          ,92          ,
18       ,87          ,91          ,92          ,
19       ,79          ,85          ,94          ,
20       ,76          ,78          ,90          ,
21       ,73          ,81          ,85          ,
22       ,79          ,86          ,89          ,
23       ,80          ,81          ,89          ,
24       ,69          ,81          ,89          ,
25       ,71          ,82          ,88          ,
26       ,75          ,83          ,87          ,
27       ,83          ,87          ,91          ,
28       ,84          ,86          ,91          ,
29       ,75          ,82          ,90          ,
30       ,64          ,80          ,89          ,
31       ,69          ,84          ,88          ,
32       ,74          ,82          ,91          ,
33       ,71          ,82          ,89          ,
34       ,65          ,84          ,86          ,
35       ,64          ,86          ,91          ,
36       ,65          ,82          ,95          ,
37       ,62          ,95          ,95          ,
38       ,93          ,94          ,97          ,
