2025-05-29 11:58:47,387 - INFO - Using device: cpu
2025-05-29 11:58:47,417 - INFO - 数据加载成功
2025-05-29 11:58:47,419 - INFO - BirdsVariety 标准化前: ['SZ901', 'Ross', 'Cobb', 'SZ901/SZ901Plus', 'Cobb 500', 'SZ901Plus', 'Cobb/SZ901', 'SZ901plus', '901.0', 'ROSS', 'ROSS/COBB']
2025-05-29 11:58:47,419 - INFO - BirdsVariety 标准化后: ['SZ901 Plus', 'Cobb']
2025-05-29 11:58:47,419 - INFO - BirdsVariety 编码: {'Cobb': 0, 'SZ901 Plus': 1}
2025-05-29 11:58:47,419 - INFO - FarmSupervisor 编码: {'丁家保': 0, '公赔河': 1, '刘乾乾': 2, '史成志': 3, '张换吉': 4, '张明明': 5, '戈兆康': 6, '李明': 7, '李晓': 8, '李芳昌': 9, '李荣': 10, '王勇': 11, '王志远': 12, '薄明龙': 13, '高阳阳': 14}
2025-05-29 11:58:47,431 - INFO - 训练集大小: 142, 批次数量: 3
2025-05-29 11:58:47,431 - INFO - 验证集大小: 36, 批次数量: 1
2025-05-29 11:58:47,440 - INFO - 使用 TransformerWithPostFusion 模型, hidden_dim=128, nhead=8, num_layers=3
2025-05-29 11:58:48,903 - INFO - Epoch 1/200 | Train Loss: 0.404606 | Val Loss: 2.015941 | Train R2: -0.8783 | Val R2: -0.1552 | Best Val R2: -0.1552
2025-05-29 11:58:49,131 - INFO - Epoch 2/200 | Train Loss: 0.402858 | Val Loss: 1.581495 | Train R2: -0.3437 | Val R2: -0.0013 | Best Val R2: -0.0013
2025-05-29 11:58:49,345 - INFO - Epoch 3/200 | Train Loss: 0.400978 | Val Loss: 1.994627 | Train R2: -0.7603 | Val R2: -0.2959 | Best Val R2: -0.0013
2025-05-29 11:58:49,500 - INFO - Epoch 4/200 | Train Loss: 0.357996 | Val Loss: 1.781321 | Train R2: -0.4441 | Val R2: -0.1735 | Best Val R2: -0.0013
2025-05-29 11:58:49,644 - INFO - Epoch 5/200 | Train Loss: 0.323428 | Val Loss: 1.555398 | Train R2: -0.2841 | Val R2: -0.0200 | Best Val R2: -0.0013
2025-05-29 11:58:49,819 - INFO - Epoch 6/200 | Train Loss: 0.339002 | Val Loss: 1.554543 | Train R2: -0.2920 | Val R2: -0.0106 | Best Val R2: -0.0013
2025-05-29 11:58:50,040 - INFO - Epoch 7/200 | Train Loss: 0.323722 | Val Loss: 1.579587 | Train R2: -0.2834 | Val R2: -0.0249 | Best Val R2: -0.0013
2025-05-29 11:58:50,237 - INFO - Epoch 8/200 | Train Loss: 0.314506 | Val Loss: 1.627879 | Train R2: -0.3354 | Val R2: -0.0581 | Best Val R2: -0.0013
2025-05-29 11:58:50,470 - INFO - Epoch 9/200 | Train Loss: 0.324112 | Val Loss: 1.657741 | Train R2: -0.4424 | Val R2: -0.0804 | Best Val R2: -0.0013
2025-05-29 11:58:50,643 - INFO - Epoch 10/200 | Train Loss: 0.318193 | Val Loss: 1.661467 | Train R2: -0.1737 | Val R2: -0.0838 | Best Val R2: -0.0013
2025-05-29 11:58:50,922 - INFO - Epoch 11/200 | Train Loss: 0.310405 | Val Loss: 1.661151 | Train R2: -0.2970 | Val R2: -0.0837 | Best Val R2: -0.0013
