2025-05-29 15:36:56,520 - INFO - Using device: cpu
2025-05-29 15:36:56,550 - INFO - 数据加载成功
2025-05-29 15:36:56,550 - INFO - BirdsVariety 标准化前: ['Cobb', 'SZ901Plus', 'SZ901', 'Cobb500', 'L1', 'Cobb 500', 'COBB', 'sz901', 'SZ901PLUS', 'SZ901/SZ901Plus', 'SZ901 ', '901.0']
2025-05-29 15:36:56,552 - INFO - BirdsVariety 标准化后: ['Cobb', 'SZ901 Plus']
2025-05-29 15:36:56,552 - INFO - BirdsVariety 编码: {'Cobb': 0, 'SZ901 Plus': 1}
2025-05-29 15:36:56,552 - INFO - FarmSupervisor 编码: {'丁家保': 0, '余涛': 1, '公赔河': 2, '刘乾乾': 3, '史成志': 4, '姚闯': 5, '张换吉': 6, '张明明': 7, '张玉风': 8, '戈兆康': 9, '李晓': 10, '李芳昌': 11, '李荣': 12, '李豪': 13, '杨健健': 14, '杨文杰': 15, '王勇': 16, '王志远': 17, '罗冲': 18, '薄明龙': 19, '陈智': 20, '陈铁楠': 21, '高阳阳': 22}
2025-05-29 15:36:56,555 - INFO - 训练集大小: 217, 批次数量: 4
2025-05-29 15:36:56,562 - INFO - 验证集大小: 55, 批次数量: 1
2025-05-29 15:36:56,571 - INFO - 使用 TransformerWithPostFusion 模型, hidden_dim=128, nhead=8, num_layers=3
2025-05-29 15:36:58,541 - INFO - Epoch 1/200 | Train Loss: 0.563900 | Val Loss: 2.648656 | Train R2: -1.2937 | Val R2: -1.7059 | Best Val R2: -1.7059
2025-05-29 15:36:58,769 - INFO - Epoch 2/200 | Train Loss: 0.875770 | Val Loss: 1.126270 | Train R2: -2.4362 | Val R2: -0.1335 | Best Val R2: -0.1335
2025-05-29 15:36:58,987 - INFO - Epoch 3/200 | Train Loss: 0.396651 | Val Loss: 1.424168 | Train R2: -0.5002 | Val R2: -0.5277 | Best Val R2: -0.1335
2025-05-29 15:36:59,300 - INFO - Epoch 4/200 | Train Loss: 0.396764 | Val Loss: 1.230480 | Train R2: -0.5197 | Val R2: -0.2782 | Best Val R2: -0.1335
2025-05-29 15:36:59,654 - INFO - Epoch 5/200 | Train Loss: 0.355626 | Val Loss: 1.016886 | Train R2: -0.5040 | Val R2: 0.0208 | Best Val R2: 0.0208
2025-05-29 15:36:59,905 - INFO - Epoch 6/200 | Train Loss: 0.333271 | Val Loss: 0.974266 | Train R2: -0.3482 | Val R2: 0.0964 | Best Val R2: 0.0964
2025-05-29 15:37:00,217 - INFO - Epoch 7/200 | Train Loss: 0.332364 | Val Loss: 0.970156 | Train R2: -0.2162 | Val R2: 0.0948 | Best Val R2: 0.0964
2025-05-29 15:37:00,520 - INFO - Epoch 8/200 | Train Loss: 0.324210 | Val Loss: 0.964362 | Train R2: -0.2350 | Val R2: 0.0894 | Best Val R2: 0.0964
2025-05-29 15:37:00,819 - INFO - Epoch 9/200 | Train Loss: 0.314980 | Val Loss: 0.961987 | Train R2: -0.2777 | Val R2: 0.0824 | Best Val R2: 0.0964
2025-05-29 15:37:01,151 - INFO - Epoch 10/200 | Train Loss: 0.311853 | Val Loss: 0.961968 | Train R2: -0.2748 | Val R2: 0.0796 | Best Val R2: 0.0964
2025-05-29 15:37:01,491 - INFO - Epoch 11/200 | Train Loss: 0.322758 | Val Loss: 0.961993 | Train R2: -0.3193 | Val R2: 0.0794 | Best Val R2: 0.0964
2025-05-29 15:37:01,784 - INFO - Epoch 12/200 | Train Loss: 0.313697 | Val Loss: 1.154734 | Train R2: -0.1828 | Val R2: -0.1966 | Best Val R2: 0.0964
