2025-05-28 17:10:38,460 - INFO - Using device: cpu
2025-05-28 17:10:38,501 - INFO - 数据加载成功
2025-05-28 17:10:38,542 - INFO - BirdsVariety 标准化前: ['Cobb', 'SZ901Plus', 'SZ901PLUS', 'SZ901/\nSZ901PLUS', 'SZ901', 'SZ901Plus/SZ901', 'Cobb500', 'SZ901plus', 'SZ901\nSZ901plus', 'SZ901 PIUS', 'SZ901\nSZ901Plus', 'Cobb 500', '901.0', 'SZ901/901plus', '901plus', 'CObb', 'cobb', 'SZ901 Plus', 'SZ901 PLUS', '901Plus']
2025-05-28 17:10:38,554 - INFO - BirdsVariety 标准化后: ['Cobb', 'SZ901 Plus']
2025-05-28 17:10:38,554 - INFO - BirdsVariety 编码: {'Cobb': 0, 'SZ901 Plus': 1}
2025-05-28 17:10:38,555 - INFO - FarmSupervisor 编码: {'丁家宝': 0, '余涛': 1, '公赔河': 2, '刘乾乾': 3, '史成志': 4, '姚闯': 5, '张换吉': 6, '张明明': 7, '张玉风': 8, '戈兆康': 9, '李明': 10, '李芳昌': 11, '李荣': 12, '李豪': 13, '杨健健': 14, '杨文杰': 15, '王勇': 16, '王志远': 17, '罗冲': 18, '薄明龙': 19, '陈智': 20, '陈铁楠': 21, '高阳阳': 22}
2025-05-28 17:10:38,566 - INFO - 训练集大小: 323, 批次数量: 6
2025-05-28 17:10:38,566 - INFO - 验证集大小: 81, 批次数量: 2
2025-05-28 17:10:38,621 - INFO - 使用 TransformerWithPostFusion 模型, hidden_dim=128, nhead=8, num_layers=3
2025-05-28 17:10:40,709 - INFO - Epoch 1/200 | Train Loss: 0.571157 | Val Loss: 1.417943 | Train R2: -1.3374 | Val R2: -0.6902 | Best Val R2: -0.6902
2025-05-28 17:10:41,464 - INFO - Epoch 2/200 | Train Loss: 0.413818 | Val Loss: 1.063048 | Train R2: -0.8260 | Val R2: -0.2078 | Best Val R2: -0.2078
2025-05-28 17:10:41,952 - INFO - Epoch 3/200 | Train Loss: 0.359967 | Val Loss: 1.096768 | Train R2: -0.4854 | Val R2: -0.3104 | Best Val R2: -0.2078
2025-05-28 17:10:42,439 - INFO - Epoch 4/200 | Train Loss: 0.343555 | Val Loss: 1.066998 | Train R2: -0.4036 | Val R2: -0.2541 | Best Val R2: -0.2078
2025-05-28 17:10:42,960 - INFO - Epoch 5/200 | Train Loss: 0.338095 | Val Loss: 0.966256 | Train R2: -0.3862 | Val R2: -0.0878 | Best Val R2: -0.0878
2025-05-28 17:10:43,379 - INFO - Epoch 6/200 | Train Loss: 0.317608 | Val Loss: 0.938778 | Train R2: -0.2643 | Val R2: -0.0295 | Best Val R2: -0.0295
2025-05-28 17:10:43,764 - INFO - Epoch 7/200 | Train Loss: 0.307091 | Val Loss: 0.931860 | Train R2: -0.2064 | Val R2: -0.0234 | Best Val R2: -0.0234
2025-05-28 17:10:44,210 - INFO - Epoch 8/200 | Train Loss: 0.300655 | Val Loss: 0.935986 | Train R2: -0.1973 | Val R2: -0.0322 | Best Val R2: -0.0234
2025-05-28 17:10:44,730 - INFO - Epoch 9/200 | Train Loss: 0.294015 | Val Loss: 0.935870 | Train R2: -0.0993 | Val R2: -0.0330 | Best Val R2: -0.0234
2025-05-28 17:10:45,175 - INFO - Epoch 10/200 | Train Loss: 0.291348 | Val Loss: 0.935374 | Train R2: -0.1761 | Val R2: -0.0324 | Best Val R2: -0.0234
2025-05-28 17:10:45,716 - INFO - Epoch 11/200 | Train Loss: 0.298093 | Val Loss: 0.931526 | Train R2: -0.2307 | Val R2: -0.0145 | Best Val R2: -0.0145
