2025-05-28 15:23:10,389 - INFO - Using device: cpu
2025-05-28 15:23:10,429 - INFO - 数据加载成功
2025-05-28 15:23:10,432 - INFO - BirdsVariety 标准化前: ['Cobb', 'SZ901Plus', 'SZ901PLUS', 'SZ901/\nSZ901PLUS', 'SZ901', 'SZ901Plus/SZ901', 'Cobb500', 'SZ901plus', 'SZ901\nSZ901plus', 'SZ901 PIUS', 'SZ901\nSZ901Plus', 'Cobb 500', '901.0', 'SZ901/901plus', '901plus', 'CObb', 'cobb', 'SZ901 Plus', 'SZ901 PLUS', '901Plus']
2025-05-28 15:23:10,432 - INFO - BirdsVariety 标准化后: ['Cobb', 'SZ901 Plus']
2025-05-28 15:23:10,432 - INFO - BirdsVariety 编码: {'Cobb': 0, 'SZ901 Plus': 1}
2025-05-28 15:23:10,434 - INFO - FarmSupervisor 编码: {'丁家宝': 0, '余涛': 1, '公赔河': 2, '刘乾乾': 3, '史成志': 4, '姚闯': 5, '张换吉': 6, '张明明': 7, '张玉风': 8, '戈兆康': 9, '李明': 10, '李芳昌': 11, '李荣': 12, '李豪': 13, '杨健健': 14, '杨文杰': 15, '王勇': 16, '王志远': 17, '罗冲': 18, '薄明龙': 19, '陈智': 20, '陈铁楠': 21, '高阳阳': 22}
2025-05-28 15:23:10,442 - INFO - 训练集大小: 323, 批次数量: 6
2025-05-28 15:23:10,446 - INFO - 验证集大小: 81, 批次数量: 2
2025-05-28 15:23:10,510 - INFO - 使用 TransformerWithPostFusion 模型, hidden_dim=256, nhead=8, num_layers=8
2025-05-28 15:23:14,487 - INFO - Epoch 1/200 | Train Loss: 1.235906 | Val Loss: 2.302783 | Train R2: -3.9704 | Val R2: -1.6021 | Best Val R2: -1.6021
2025-05-28 15:23:16,868 - INFO - Epoch 2/200 | Train Loss: 0.813277 | Val Loss: 2.050970 | Train R2: -2.3686 | Val R2: -1.1563 | Best Val R2: -1.1563
2025-05-28 15:23:19,789 - INFO - Epoch 3/200 | Train Loss: 0.618755 | Val Loss: 1.895428 | Train R2: -1.6005 | Val R2: -1.1765 | Best Val R2: -1.1563
2025-05-28 15:23:22,477 - INFO - Epoch 4/200 | Train Loss: 0.564178 | Val Loss: 1.428575 | Train R2: -1.3880 | Val R2: -0.6225 | Best Val R2: -0.6225
2025-05-28 15:23:25,060 - INFO - Epoch 5/200 | Train Loss: 0.449218 | Val Loss: 0.978569 | Train R2: -0.7831 | Val R2: -0.0413 | Best Val R2: -0.0413
2025-05-28 15:23:27,819 - INFO - Epoch 6/200 | Train Loss: 0.374455 | Val Loss: 1.028207 | Train R2: -0.4070 | Val R2: -0.0556 | Best Val R2: -0.0413
2025-05-28 15:23:30,420 - INFO - Epoch 7/200 | Train Loss: 0.377016 | Val Loss: 0.981671 | Train R2: -0.5334 | Val R2: -0.0216 | Best Val R2: -0.0216
2025-05-28 15:23:33,065 - INFO - Epoch 8/200 | Train Loss: 0.360971 | Val Loss: 0.939977 | Train R2: -0.4780 | Val R2: -0.0015 | Best Val R2: -0.0015
2025-05-28 15:23:35,342 - INFO - Epoch 9/200 | Train Loss: 0.339094 | Val Loss: 0.928092 | Train R2: -0.3273 | Val R2: -0.0008 | Best Val R2: -0.0008
2025-05-28 15:23:37,848 - INFO - Epoch 10/200 | Train Loss: 0.341271 | Val Loss: 0.926751 | Train R2: -0.4539 | Val R2: -0.0033 | Best Val R2: -0.0008
2025-05-28 15:23:40,538 - INFO - Epoch 11/200 | Train Loss: 0.335825 | Val Loss: 1.018725 | Train R2: -0.3340 | Val R2: -0.1673 | Best Val R2: -0.0008
2025-05-28 15:23:43,157 - INFO - Epoch 12/200 | Train Loss: 0.347134 | Val Loss: 1.034652 | Train R2: -0.3530 | Val R2: -0.1831 | Best Val R2: -0.0008
2025-05-28 15:23:45,440 - INFO - Epoch 13/200 | Train Loss: 0.325828 | Val Loss: 0.922157 | Train R2: -0.3016 | Val R2: 0.0090 | Best Val R2: 0.0090
2025-05-28 15:23:47,965 - INFO - Epoch 14/200 | Train Loss: 0.310408 | Val Loss: 0.945920 | Train R2: -0.2101 | Val R2: 0.0078 | Best Val R2: 0.0090
2025-05-28 15:23:50,539 - INFO - Epoch 15/200 | Train Loss: 0.313943 | Val Loss: 0.934072 | Train R2: -0.3286 | Val R2: 0.0109 | Best Val R2: 0.0109
2025-05-28 15:23:53,239 - INFO - Epoch 16/200 | Train Loss: 0.301270 | Val Loss: 0.918203 | Train R2: -0.1709 | Val R2: -0.0102 | Best Val R2: 0.0109
2025-05-28 15:23:55,987 - INFO - Epoch 17/200 | Train Loss: 0.295840 | Val Loss: 0.935170 | Train R2: -0.1967 | Val R2: -0.0507 | Best Val R2: 0.0109
2025-05-28 15:23:58,630 - INFO - Epoch 18/200 | Train Loss: 0.290447 | Val Loss: 0.939607 | Train R2: -0.1885 | Val R2: -0.0610 | Best Val R2: 0.0109
2025-05-28 15:24:01,294 - INFO - Epoch 19/200 | Train Loss: 0.295571 | Val Loss: 0.938860 | Train R2: -0.0994 | Val R2: -0.0602 | Best Val R2: 0.0109
