2025-05-28 17:19:40,470 - INFO - Using device: cpu
2025-05-28 17:19:40,515 - INFO - 数据加载成功
2025-05-28 17:19:40,517 - INFO - BirdsVariety 标准化前: ['Cobb', 'SZ901Plus', 'SZ901PLUS', 'SZ901/\nSZ901PLUS', 'SZ901', 'SZ901Plus/SZ901', 'Cobb500', 'SZ901plus', 'SZ901\nSZ901plus', 'SZ901 PIUS', 'SZ901\nSZ901Plus', 'Cobb 500', '901.0', 'SZ901/901plus', '901plus', 'CObb', 'cobb', 'SZ901 Plus', 'SZ901 PLUS', '901Plus']
2025-05-28 17:19:40,518 - INFO - BirdsVariety 标准化后: ['Cobb', 'SZ901 Plus']
2025-05-28 17:19:40,518 - INFO - BirdsVariety 编码: {'Cobb': 0, 'SZ901 Plus': 1}
2025-05-28 17:19:40,518 - INFO - FarmSupervisor 编码: {'丁家宝': 0, '余涛': 1, '公赔河': 2, '刘乾乾': 3, '史成志': 4, '姚闯': 5, '张换吉': 6, '张明明': 7, '张玉风': 8, '戈兆康': 9, '李明': 10, '李芳昌': 11, '李荣': 12, '李豪': 13, '杨健健': 14, '杨文杰': 15, '王勇': 16, '王志远': 17, '罗冲': 18, '薄明龙': 19, '陈智': 20, '陈铁楠': 21, '高阳阳': 22}
2025-05-28 17:19:40,530 - INFO - 训练集大小: 323, 批次数量: 6
2025-05-28 17:19:40,530 - INFO - 验证集大小: 81, 批次数量: 2
2025-05-28 17:19:40,539 - INFO - 使用 TransformerWithPostFusion 模型, hidden_dim=128, nhead=8, num_layers=3
2025-05-28 17:19:42,497 - INFO - Epoch 1/200 | Train Loss: 0.571157 | Val Loss: 1.417943 | Train R2: -1.3374 | Val R2: -0.6902 | Best Val R2: -0.6902
2025-05-28 17:19:43,135 - INFO - Epoch 2/200 | Train Loss: 0.413818 | Val Loss: 1.063048 | Train R2: -0.8260 | Val R2: -0.2078 | Best Val R2: -0.2078
2025-05-28 17:19:43,797 - INFO - Epoch 3/200 | Train Loss: 0.359967 | Val Loss: 1.096768 | Train R2: -0.4854 | Val R2: -0.3104 | Best Val R2: -0.2078
2025-05-28 17:19:44,417 - INFO - Epoch 4/200 | Train Loss: 0.343555 | Val Loss: 1.066998 | Train R2: -0.4036 | Val R2: -0.2541 | Best Val R2: -0.2078
2025-05-28 17:19:45,048 - INFO - Epoch 5/200 | Train Loss: 0.338095 | Val Loss: 0.966256 | Train R2: -0.3862 | Val R2: -0.0878 | Best Val R2: -0.0878
2025-05-28 17:19:45,715 - INFO - Epoch 6/200 | Train Loss: 0.317608 | Val Loss: 0.938778 | Train R2: -0.2643 | Val R2: -0.0295 | Best Val R2: -0.0295
2025-05-28 17:19:46,237 - INFO - Epoch 7/200 | Train Loss: 0.307091 | Val Loss: 0.931860 | Train R2: -0.2064 | Val R2: -0.0234 | Best Val R2: -0.0234
2025-05-28 17:19:46,691 - INFO - Epoch 8/200 | Train Loss: 0.300655 | Val Loss: 0.935986 | Train R2: -0.1973 | Val R2: -0.0322 | Best Val R2: -0.0234
2025-05-28 17:19:47,030 - INFO - Epoch 9/200 | Train Loss: 0.294015 | Val Loss: 0.935870 | Train R2: -0.0993 | Val R2: -0.0330 | Best Val R2: -0.0234
2025-05-28 17:19:47,409 - INFO - Epoch 10/200 | Train Loss: 0.291348 | Val Loss: 0.935374 | Train R2: -0.1761 | Val R2: -0.0324 | Best Val R2: -0.0234
2025-05-28 17:19:47,779 - INFO - Epoch 11/200 | Train Loss: 0.298093 | Val Loss: 0.931526 | Train R2: -0.2307 | Val R2: -0.0145 | Best Val R2: -0.0145
2025-05-28 17:19:48,319 - INFO - Epoch 12/200 | Train Loss: 0.294361 | Val Loss: 0.946880 | Train R2: -0.2301 | Val R2: -0.0556 | Best Val R2: -0.0145
2025-05-28 17:19:48,857 - INFO - Epoch 13/200 | Train Loss: 0.297731 | Val Loss: 0.946315 | Train R2: -0.2626 | Val R2: -0.0950 | Best Val R2: -0.0145
2025-05-28 17:19:49,427 - INFO - Epoch 14/200 | Train Loss: 0.288756 | Val Loss: 0.984627 | Train R2: -0.1884 | Val R2: -0.1569 | Best Val R2: -0.0145
2025-05-28 17:19:49,875 - INFO - Epoch 15/200 | Train Loss: 0.283131 | Val Loss: 0.965112 | Train R2: -0.1897 | Val R2: -0.1206 | Best Val R2: -0.0145
2025-05-28 17:19:50,331 - INFO - Epoch 16/200 | Train Loss: 0.288193 | Val Loss: 0.930161 | Train R2: -0.1804 | Val R2: -0.0562 | Best Val R2: -0.0145
2025-05-28 17:19:50,888 - INFO - Epoch 17/200 | Train Loss: 0.275545 | Val Loss: 0.920084 | Train R2: -0.1026 | Val R2: -0.0250 | Best Val R2: -0.0145
2025-05-28 17:19:51,630 - INFO - Epoch 18/200 | Train Loss: 0.278409 | Val Loss: 0.920575 | Train R2: -0.0792 | Val R2: -0.0193 | Best Val R2: -0.0145
2025-05-28 17:19:52,206 - INFO - Epoch 19/200 | Train Loss: 0.282198 | Val Loss: 0.920905 | Train R2: -0.1848 | Val R2: -0.0183 | Best Val R2: -0.0145
2025-05-28 17:19:52,779 - INFO - Epoch 20/200 | Train Loss: 0.275857 | Val Loss: 0.920979 | Train R2: -0.1131 | Val R2: -0.0186 | Best Val R2: -0.0145
2025-05-28 17:19:53,381 - INFO - Epoch 21/200 | Train Loss: 0.273987 | Val Loss: 0.938730 | Train R2: -0.1499 | Val R2: -0.0565 | Best Val R2: -0.0145
2025-05-28 17:19:53,979 - INFO - Epoch 22/200 | Train Loss: 0.276139 | Val Loss: 0.967315 | Train R2: -0.0991 | Val R2: -0.0992 | Best Val R2: -0.0145
2025-05-28 17:19:54,635 - INFO - Epoch 23/200 | Train Loss: 0.279509 | Val Loss: 0.938406 | Train R2: -0.1049 | Val R2: -0.0521 | Best Val R2: -0.0145
2025-05-28 17:19:55,068 - INFO - Epoch 24/200 | Train Loss: 0.275800 | Val Loss: 0.918311 | Train R2: -0.1174 | Val R2: -0.0039 | Best Val R2: -0.0039
2025-05-28 17:19:55,592 - INFO - Epoch 25/200 | Train Loss: 0.268162 | Val Loss: 0.918249 | Train R2: -0.0850 | Val R2: 0.0029 | Best Val R2: 0.0029
2025-05-28 17:19:56,097 - INFO - Epoch 26/200 | Train Loss: 0.269463 | Val Loss: 0.917123 | Train R2: -0.1138 | Val R2: 0.0003 | Best Val R2: 0.0029
