GROWTH_DAY,HISTORY_TIME,TARGET_TEMP,HOUSE_TEMP_MIN,HOUSE_TEMP_AVG,HOUSE_TEMP_MAX,TEMP_1_AVG,TEMP_2_AVG,TEMP_3_AVG,TEMP_4_AVG,TEMP_5_AVG,TEMP_6_AVG,ATTIC_MIN,ATTIC_AVG,ATTIC_MAX,OUTSIDE_MIN,OUTSIDE_AVG,OUTSIDE_MAX,HUMIDITY_IN_1_MIN,HUMIDITY_IN_1_AVG,HUMIDITY_IN_1_MAX,WATER_CON,FEED_CON,LEVEL,
-2        ,21:00       ,34.0       ,13.9          ,33.8          ,34.0          ,33.4      ,34.0      ,33.2      ,33.8      ,35.4      ,32.9      ,---      ,---      ,---      ,5.6        ,5.7        ,6.0        ,55               ,55.5             ,75               ,0        ,0       ,1    ,
-2        ,22:00       ,34.0       ,33.1          ,33.5          ,34.0          ,33.8      ,33.5      ,33.9      ,33.0      ,33.9      ,33.0      ,---      ,---      ,---      ,5.2        ,5.3        ,5.6        ,55               ,55.9             ,56               ,0        ,0       ,1    ,
-2        ,23:00       ,34.0       ,32.9          ,33.6          ,34.2          ,33.9      ,33.5      ,34.0      ,33.5      ,33.8      ,32.9      ,---      ,---      ,---      ,4.5        ,5.4        ,5.5        ,55               ,55.9             ,56               ,0        ,0       ,1    ,
-1        ,00:00       ,34.0       ,33.0          ,33.3          ,34.1          ,33.2      ,32.9      ,33.6      ,33.5      ,33.7      ,32.6      ,---      ,---      ,---      ,5.1        ,5.2        ,5.6        ,54               ,54.9             ,56               ,0        ,0       ,1    ,
-1        ,01:00       ,34.0       ,33.1          ,33.2          ,33.8          ,33.1      ,33.1      ,33.5      ,33.1      ,33.3      ,33.0      ,---      ,---      ,---      ,5.1        ,5.7        ,5.8        ,53               ,53.8             ,55               ,0        ,0       ,1    ,
-1        ,02:00       ,34.0       ,32.8          ,34.2          ,34.4          ,34.0      ,34.2      ,34.5      ,34.3      ,34.7      ,33.6      ,---      ,---      ,---      ,5.5        ,6.0        ,6.0        ,52               ,52.9             ,54               ,0        ,0       ,2    ,
-1        ,03:00       ,33.9       ,32.8          ,33.8          ,34.3          ,34.0      ,33.5      ,34.4      ,33.8      ,34.3      ,33.1      ,---      ,---      ,---      ,5.0        ,5.0        ,6.0        ,51               ,52.8             ,53               ,0        ,0       ,1    ,
-1        ,04:00       ,33.9       ,32.9          ,33.3          ,34.2          ,33.1      ,33.1      ,33.4      ,33.5      ,34.0      ,33.0      ,---      ,---      ,---      ,4.9        ,5.0        ,5.3        ,52               ,52.9             ,53               ,0        ,0       ,1    ,
-1        ,05:00       ,33.9       ,32.8          ,34.0          ,34.2          ,34.1      ,33.7      ,34.2      ,34.1      ,34.5      ,33.2      ,---      ,---      ,---      ,4.3        ,4.5        ,5.0        ,52               ,52               ,53               ,0        ,0       ,1    ,
-1        ,06:00       ,33.9       ,32.8          ,33.3          ,34.3          ,33.2      ,33.3      ,33.9      ,33.2      ,33.7      ,32.6      ,---      ,---      ,---      ,3.8        ,3.8        ,4.4        ,52               ,52.9             ,53               ,0        ,0       ,1    ,
