Message,GrowthDay,Time,
报警测试   ,10       ,11:20:00,
报警测试   ,11       ,11:20:00,
报警测试   ,12       ,11:20:00,
报警测试   ,13       ,11:20:00,
备用设置提醒 ,14       ,01:28:12,
报警测试   ,14       ,11:20:00,
隧道通风   ,15       ,10:20:05,
最小通风   ,15       ,10:25:05,
报警测试   ,15       ,11:20:00,
隧道通风   ,15       ,11:33:05,
最小通风   ,15       ,12:38:29,
隧道通风   ,15       ,13:14:20,
最小通风   ,15       ,13:22:08,
隧道通风   ,15       ,13:49:28,
最小通风   ,15       ,14:51:29,
隧道通风   ,15       ,15:44:21,
最小通风   ,15       ,16:01:12,
隧道通风   ,16       ,08:18:06,
最小通风   ,16       ,10:27:18,
报警测试   ,16       ,11:20:00,
隧道通风   ,16       ,13:06:22,
最小通风   ,16       ,14:09:24,
隧道通风   ,16       ,14:18:28,
最小通风   ,16       ,14:44:00,
电源关闭   ,16       ,14:55:07,
电源开启   ,16       ,14:55:08,
电源关闭   ,16       ,14:55:08,
电源开启   ,16       ,14:56:07,
电源关闭   ,16       ,18:14:22,
电源开启   ,16       ,18:15:03,
隧道通风   ,17       ,08:14:20,
重置报警   ,17       ,08:28:25,
管理员登陆  ,17       ,08:31:22,
更改开关   ,17       ,08:31:22,
更改开关   ,17       ,08:32:18,
更改开关   ,17       ,08:32:20,
更改开关   ,17       ,08:36:02,
系统锁定   ,17       ,08:41:10,
管理员登陆  ,17       ,08:45:04,
更改开关   ,17       ,08:45:08,
更改开关   ,17       ,08:45:23,
更改开关   ,17       ,08:48:12,
更改开关   ,17       ,08:52:03,
更改开关   ,17       ,08:52:08,
更改开关   ,17       ,08:52:12,
更改开关   ,17       ,08:55:16,
更改开关   ,17       ,08:55:18,
更改开关   ,17       ,08:55:24,
更改开关   ,17       ,08:56:07,
更改开关   ,17       ,08:56:14,
更改开关   ,17       ,08:56:25,
更改开关   ,17       ,08:57:02,
更改开关   ,17       ,08:57:08,
更改开关   ,17       ,08:57:09,
更改开关   ,17       ,08:57:17,
系统锁定   ,17       ,09:05:01,
报警测试   ,17       ,11:20:00,
最小通风   ,18       ,00:39:04,
管理员登陆  ,18       ,07:55:21,
更改开关   ,18       ,07:55:21,
系统锁定   ,18       ,08:00:21,
隧道通风   ,18       ,10:22:12,
报警测试   ,18       ,11:20:00,
最小通风   ,19       ,01:58:12,
备用设置提醒 ,19       ,06:43:27,
隧道通风   ,19       ,06:58:06,
报警测试   ,19       ,11:20:00,
报警测试   ,20       ,11:20:00,
管理员登陆  ,20       ,19:12:20,
系统锁定   ,20       ,19:18:03,
报警测试   ,21       ,11:20:00,
最小通风   ,21       ,15:27:18,
隧道通风   ,21       ,15:56:01,
最小通风   ,21       ,16:35:18,
报警测试   ,22       ,11:20:00,
隧道通风   ,22       ,11:40:10,
最小通风   ,22       ,16:37:08,
备用设置提醒 ,23       ,09:36:27,
报警测试   ,23       ,11:20:00,
管理员登陆  ,23       ,19:19:05,
系统锁定   ,23       ,19:24:14,
隧道通风   ,24       ,10:00:10,
最小通风   ,24       ,10:18:24,
隧道通风   ,24       ,10:45:04,
报警测试   ,24       ,11:20:00,
最小通风   ,24       ,18:44:10,
隧道通风   ,25       ,09:11:09,
报警测试   ,25       ,11:20:00,
最小通风   ,25       ,23:26:07,
报警测试   ,26       ,11:20:00,
隧道通风   ,26       ,14:31:23,
最小通风   ,26       ,18:21:22,
隧道通风   ,27       ,10:30:10,
报警测试   ,27       ,11:20:00,
报警测试   ,28       ,11:20:00,
备用设置提醒 ,28       ,12:29:15,
报警测试   ,29       ,11:20:00,
报警测试   ,30       ,11:20:00,
报警测试   ,31       ,11:20:00,
报警测试   ,32       ,11:20:00,
备用设置提醒 ,32       ,12:21:26,
报警测试   ,33       ,11:20:00,
报警测试   ,34       ,11:20:00,
管理员登陆  ,34       ,19:11:23,
系统锁定   ,34       ,19:17:06,
报警测试   ,35       ,11:20:00,
备用设置提醒 ,35       ,19:48:05,
重置报警   ,36       ,10:37:09,
重置报警   ,36       ,10:42:04,
报警测试   ,36       ,11:20:00,
报警测试   ,37       ,11:20:00,
管理员登陆  ,38       ,01:00:10,
空鸡舍模式  ,38       ,01:00:13,
更改开关   ,38       ,01:00:23,
更改开关   ,38       ,01:01:02,
系统锁定   ,38       ,01:06:02,
最小通风   ,38       ,06:27:05,
报警测试   ,38       ,11:20:00,
报警测试   ,39       ,11:20:00,
报警测试   ,40       ,11:20:00,
报警测试   ,41       ,11:20:00,
电源关闭   ,41       ,14:09:13,
电源开启   ,41       ,12:20:10,
电源关闭   ,42       ,12:27:01,
电源开启   ,42       ,14:47:18,
报警测试   ,43       ,11:20:00,
报警测试   ,44       ,11:20:00,
报警测试   ,45       ,11:20:00,
报警测试   ,46       ,11:20:00,
