Message,GrowthDay,Time,
电源开启   ,0        ,14:45:29,
电源关闭   ,0        ,17:32:12,
电源开启   ,0        ,17:32:23,
报警测试   ,1        ,11:20:00,
报警测试   ,2        ,11:20:00,
备用设置提醒 ,2        ,15:43:15,
报警测试   ,3        ,11:20:00,
报警测试   ,4        ,11:20:00,
备用设置提醒 ,4        ,12:58:28,
报警测试   ,5        ,11:20:00,
备用设置提醒 ,6        ,10:14:11,
报警测试   ,6        ,11:20:00,
报警测试   ,7        ,11:20:00,
管理员登陆  ,8        ,09:06:29,
系统锁定   ,8        ,09:12:16,
报警测试   ,8        ,11:20:00,
报警测试   ,9        ,11:20:00,
备用设置提醒 ,9        ,16:18:11,
管理员登陆  ,10       ,09:48:14,
系统锁定   ,10       ,09:53:21,
报警测试   ,10       ,11:20:00,
报警测试   ,11       ,11:20:00,
管理员登陆  ,12       ,10:36:00,
系统锁定   ,12       ,10:41:03,
报警测试   ,12       ,11:20:00,
备用设置提醒 ,13       ,08:44:00,
报警测试   ,13       ,11:20:00,
报警测试   ,14       ,11:20:00,
管理员登陆  ,15       ,05:38:22,
系统锁定   ,15       ,05:43:26,
报警测试   ,15       ,11:20:00,
管理员登陆  ,15       ,12:45:10,
更改开关   ,15       ,12:45:10,
系统锁定   ,15       ,12:50:10,
报警测试   ,16       ,11:20:00,
备用设置提醒 ,16       ,13:42:12,
管理员登陆  ,17       ,05:14:14,
系统锁定   ,17       ,05:19:29,
管理员登陆  ,17       ,07:53:28,
系统锁定   ,17       ,07:59:00,
报警测试   ,17       ,11:20:00,
报警测试   ,18       ,11:20:00,
报警测试   ,19       ,11:20:00,
隧道通风   ,19       ,12:59:03,
最小通风   ,19       ,15:35:15,
备用设置提醒 ,20       ,05:04:00,
管理员登陆  ,20       ,05:12:07,
系统锁定   ,20       ,05:17:10,
报警测试   ,20       ,11:20:00,
隧道通风   ,20       ,12:26:18,
最小通风   ,20       ,17:08:23,
报警测试   ,21       ,11:20:00,
隧道通风   ,22       ,11:19:27,
报警测试   ,22       ,11:20:00,
最小通风   ,22       ,17:42:13,
隧道通风   ,23       ,08:41:02,
报警测试   ,23       ,11:20:00,
最小通风   ,23       ,20:40:21,
备用设置提醒 ,23       ,20:44:00,
管理员登陆  ,23       ,20:50:13,
系统锁定   ,23       ,20:55:23,
管理员登陆  ,24       ,06:53:09,
更改开关   ,24       ,06:53:13,
系统锁定   ,24       ,06:58:13,
隧道通风   ,24       ,07:37:15,
报警测试   ,24       ,11:20:00,
最小通风   ,24       ,23:35:01,
隧道通风   ,25       ,07:27:09,
报警测试   ,25       ,11:20:00,
最小通风   ,25       ,21:23:17,
管理员登陆  ,26       ,05:14:26,
系统锁定   ,26       ,05:19:28,
隧道通风   ,26       ,07:19:06,
最小通风   ,26       ,07:23:00,
隧道通风   ,26       ,07:35:27,
最小通风   ,26       ,07:39:23,
隧道通风   ,26       ,07:51:20,
最小通风   ,26       ,07:55:18,
隧道通风   ,26       ,08:22:24,
最小通风   ,26       ,08:27:21,
隧道通风   ,26       ,08:38:04,
最小通风   ,26       ,08:45:27,
隧道通风   ,26       ,08:56:22,
最小通风   ,26       ,09:02:21,
隧道通风   ,26       ,09:13:28,
最小通风   ,26       ,09:26:19,
隧道通风   ,26       ,09:37:05,
最小通风   ,26       ,09:44:12,
隧道通风   ,26       ,09:53:13,
最小通风   ,26       ,10:07:10,
隧道通风   ,26       ,10:15:12,
报警测试   ,26       ,11:20:00,
最小通风   ,26       ,19:21:00,
隧道通风   ,27       ,08:38:07,
最小通风   ,27       ,08:46:25,
隧道通风   ,27       ,09:15:21,
报警测试   ,27       ,11:20:00,
最小通风   ,27       ,18:51:29,
管理员登陆  ,27       ,21:36:23,
更改开关   ,27       ,21:36:25,
更改开关   ,27       ,21:37:13,
更改开关   ,27       ,21:37:14,
系统锁定   ,27       ,21:42:15,
备用设置提醒 ,28       ,07:56:25,
隧道通风   ,28       ,10:59:18,
报警测试   ,28       ,11:20:00,
最小通风   ,28       ,21:54:19,
管理员登陆  ,29       ,03:13:11,
更改开关   ,29       ,03:13:13,
更改开关   ,29       ,03:13:23,
系统锁定   ,29       ,03:19:02,
隧道通风   ,29       ,07:29:20,
报警测试   ,29       ,11:20:00,
最小通风   ,29       ,23:47:17,
管理员登陆  ,30       ,00:23:10,
更改开关   ,30       ,00:23:14,
更改开关   ,30       ,00:23:17,
更改开关   ,30       ,00:23:19,
更改开关   ,30       ,00:25:11,
更改开关   ,30       ,00:25:14,
系统锁定   ,30       ,00:31:11,
隧道通风   ,30       ,07:16:23,
报警测试   ,30       ,11:20:00,
备用设置提醒 ,30       ,13:29:21,
备用设置提醒 ,30       ,13:33:25,
最小通风   ,31       ,00:22:00,
管理员登陆  ,31       ,00:51:25,
更改开关   ,31       ,00:51:27,
更改开关   ,31       ,00:51:29,
更改开关   ,31       ,00:52:01,
更改开关   ,31       ,00:53:16,
更改开关   ,31       ,00:53:18,
系统锁定   ,31       ,00:58:18,
隧道通风   ,31       ,07:53:04,
报警测试   ,31       ,11:20:00,
报警测试   ,32       ,11:20:00,
最小通风   ,33       ,02:25:28,
报警测试   ,33       ,11:20:00,
隧道通风   ,33       ,13:00:17,
最小通风   ,33       ,18:44:28,
管理员登陆  ,33       ,19:37:23,
更改开关   ,33       ,19:37:26,
更改开关   ,33       ,19:37:27,
更改开关   ,33       ,19:38:26,
系统锁定   ,33       ,19:43:26,
