GrowthDay,Heater_1,Heater_2,Heater_3,Heater_4,Heater_5,Heater_6,Heater_7,Heater_8,Heater_9,Heater_10,Heater_11,Heater_12,Heater_13,Heater_14,Heater_15,Heater_16,
-1       ,12:44   ,06:45   ,10:32   ,07:12   ,10:41   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
0        ,13:06   ,00:55   ,08:10   ,00:35   ,08:35   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
1        ,12:28   ,01:26   ,09:29   ,01:30   ,10:45   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
2        ,14:03   ,02:47   ,10:21   ,03:56   ,11:09   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
3        ,14:07   ,03:17   ,10:44   ,04:58   ,11:13   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
4        ,13:49   ,03:06   ,10:19   ,05:33   ,10:38   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
5        ,14:11   ,01:34   ,10:45   ,05:21   ,10:30   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
6        ,12:42   ,01:02   ,10:01   ,04:30   ,09:20   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
7        ,10:56   ,00:25   ,09:12   ,03:32   ,07:46   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
8        ,10:21   ,00:19   ,08:42   ,03:07   ,07:02   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
9        ,10:17   ,00:06   ,08:52   ,03:39   ,07:55   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
10       ,11:57   ,00:22   ,09:35   ,03:33   ,08:25   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
11       ,12:24   ,00:07   ,10:01   ,03:11   ,08:17   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
12       ,11:21   ,00:01   ,09:19   ,01:55   ,07:26   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
13       ,13:33   ,00:09   ,10:48   ,03:47   ,08:15   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
14       ,14:34   ,00:16   ,10:43   ,03:50   ,08:33   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
15       ,13:00   ,00:02   ,09:07   ,02:03   ,06:53   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
16       ,09:02   ,00:00   ,05:42   ,00:04   ,04:25   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
17       ,08:50   ,00:00   ,04:19   ,00:33   ,04:55   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
18       ,08:06   ,00:00   ,02:57   ,00:24   ,03:33   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
19       ,08:57   ,01:41   ,02:07   ,00:12   ,01:49   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
20       ,08:28   ,06:22   ,03:59   ,01:03   ,03:09   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
21       ,05:42   ,05:16   ,03:23   ,01:26   ,03:51   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
22       ,05:00   ,05:01   ,02:59   ,01:12   ,02:58   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
23       ,04:15   ,04:54   ,01:24   ,00:24   ,01:35   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
24       ,06:30   ,08:12   ,01:06   ,01:17   ,01:27   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
25       ,07:35   ,08:36   ,01:32   ,03:31   ,03:03   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
26       ,04:07   ,06:58   ,00:35   ,02:10   ,02:13   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
27       ,06:12   ,04:36   ,01:31   ,00:34   ,00:55   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
28       ,08:35   ,05:21   ,01:53   ,02:34   ,02:13   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
29       ,03:20   ,02:19   ,00:04   ,00:29   ,00:19   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
30       ,03:01   ,02:33   ,00:16   ,00:50   ,00:22   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
31       ,02:26   ,01:46   ,00:24   ,00:55   ,00:22   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
32       ,02:13   ,01:48   ,00:20   ,00:41   ,00:15   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
33       ,04:54   ,04:20   ,00:20   ,03:28   ,01:14   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
34       ,05:52   ,05:05   ,01:38   ,04:42   ,02:15   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
35       ,05:15   ,04:49   ,01:46   ,05:09   ,02:52   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
36       ,03:27   ,03:36   ,00:27   ,03:21   ,01:07   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
37       ,02:02   ,00:38   ,00:41   ,00:38   ,00:07   ,00:00   ,00:00   ,00:00   ,00:00   ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,00:00    ,
