Message,GrowthDay,Time,
冷启动    ,1        ,00:09:04,
更改开关   ,1        ,00:09:15,
从数据存储卡读取数据,1        ,00:10:06,
电源关闭   ,1        ,00:10:06,
电源开启   ,1        ,00:10:13,
管理员登陆  ,1        ,00:10:28,
系统锁定   ,1        ,00:22:03,
电源关闭   ,1        ,00:34:13,
电源开启   ,1        ,00:34:27,
电源关闭   ,1        ,00:35:02,
电源开启   ,1        ,00:35:10,
电源关闭   ,1        ,00:35:10,
电源开启   ,1        ,00:35:24,
电源关闭   ,1        ,00:36:02,
电源开启   ,1        ,00:47:04,
电源关闭   ,1        ,00:47:08,
电源开启   ,1        ,00:48:22,
电源关闭   ,1        ,00:48:22,
电源开启   ,1        ,00:49:13,
电源关闭   ,1        ,00:49:13,
电源开启   ,1        ,00:50:04,
电源关闭   ,1        ,00:50:04,
电源开启   ,1        ,00:52:22,
电源关闭   ,1        ,00:52:28,
电源开启   ,1        ,00:54:17,
电源关闭   ,1        ,00:54:17,
电源开启   ,1        ,01:30:06,
电源关闭   ,1        ,01:30:06,
电源开启   ,1        ,01:30:08,
电源关闭   ,1        ,01:30:08,
电源开启   ,1        ,01:30:11,
电源关闭   ,1        ,01:31:16,
电源开启   ,1        ,01:33:12,
管理员登陆  ,1        ,01:34:18,
系统锁定   ,1        ,01:39:22,
更改的日龄  ,42       ,01:47:29,
普通鸡舍模式 ,42       ,01:47:29,
备用设置提醒 ,42       ,01:47:29,
报警测试   ,42       ,12:00:00,
管理员登陆  ,42       ,23:09:09,
从数据存储卡读取数据,42       ,23:14:10,
电源关闭   ,42       ,23:14:10,
电源开启   ,42       ,23:14:17,
管理员登陆  ,42       ,23:15:04,
更改开关   ,42       ,23:26:07,
电源关闭   ,42       ,23:26:19,
电源开启   ,42       ,23:30:10,
系统锁定   ,42       ,23:35:21,
管理员登陆  ,43       ,01:16:07,
新的鸡群   ,-1       ,01:16:26,
更改的日龄  ,-1       ,01:16:29,
更改开关   ,-1       ,01:17:18,
更改开关   ,-1       ,01:20:23,
系统锁定   ,-1       ,01:26:15,
报警测试   ,-1       ,12:00:00,
系统锁定   ,-1       ,23:18:15,
系统锁定   ,0        ,00:33:06,
报警测试   ,0        ,12:00:00,
管理员登陆  ,0        ,23:30:04,
更改开关   ,0        ,23:30:06,
更改开关   ,0        ,23:30:27,
系统锁定   ,0        ,23:36:12,
管理员登陆  ,1        ,00:53:18,
系统锁定   ,1        ,01:02:06,
系统锁定   ,1        ,01:07:06,
系统锁定   ,1        ,02:29:09,
管理员登陆  ,1        ,06:25:05,
系统锁定   ,1        ,06:31:18,
管理员登陆  ,1        ,06:46:02,
普通鸡舍模式 ,1        ,06:52:20,
备用设置提醒 ,1        ,06:52:20,
系统锁定   ,1        ,06:58:19,
报警测试   ,1        ,12:00:00,
重置报警   ,1        ,16:41:15,
管理员登陆  ,1        ,17:13:17,
更改开关   ,1        ,17:13:20,
更改开关   ,1        ,17:13:22,
更改开关   ,1        ,17:14:00,
更改开关   ,1        ,17:14:06,
更改开关   ,1        ,17:14:10,
更改开关   ,1        ,17:14:12,
更改开关   ,1        ,17:14:16,
更改开关   ,1        ,17:14:19,
更改开关   ,1        ,17:14:23,
系统锁定   ,1        ,17:20:00,
管理员登陆  ,2        ,08:55:28,
更改开关   ,2        ,08:56:04,
系统锁定   ,2        ,09:01:04,
管理员登陆  ,2        ,09:06:24,
更改开关   ,2        ,09:07:02,
系统锁定   ,2        ,09:12:03,
报警测试   ,2        ,12:00:00,
管理员登陆  ,2        ,16:37:24,
系统锁定   ,2        ,16:43:13,
备用设置提醒 ,2        ,23:43:16,
备用设置提醒 ,3        ,10:04:25,
管理员登陆  ,3        ,10:15:05,
更改开关   ,3        ,10:15:09,
系统锁定   ,3        ,10:20:09,
管理员登陆  ,3        ,11:08:26,
系统锁定   ,3        ,11:14:12,
报警测试   ,3        ,12:00:00,
管理员登陆  ,3        ,12:54:11,
更改开关   ,3        ,12:54:15,
更改开关   ,3        ,12:54:27,
系统锁定   ,3        ,12:59:27,
管理员登陆  ,3        ,17:42:12,
更改开关   ,3        ,17:42:23,
更改开关   ,3        ,17:43:02,
更改开关   ,3        ,17:43:07,
更改开关   ,3        ,17:43:27,
更改开关   ,3        ,17:43:29,
更改开关   ,3        ,17:44:03,
系统锁定   ,3        ,17:49:03,
管理员登陆  ,3        ,18:38:05,
更改开关   ,3        ,18:38:07,
系统锁定   ,3        ,18:43:13,
管理员登陆  ,4        ,08:05:07,
更改开关   ,4        ,08:05:10,
系统锁定   ,4        ,08:10:10,
隧道通风   ,4        ,11:59:11,
报警测试   ,4        ,12:00:00,
管理员登陆  ,4        ,16:23:22,
更改开关   ,4        ,16:26:11,
更改开关   ,4        ,16:26:20,
系统锁定   ,4        ,16:31:20,
最小通风   ,4        ,18:24:04,
管理员登陆  ,4        ,18:54:12,
更改开关   ,4        ,18:54:17,
更改开关   ,4        ,18:54:29,
更改开关   ,4        ,18:55:02,
备用设置提醒 ,4        ,18:55:16,
系统锁定   ,4        ,19:00:19,
管理员登陆  ,5        ,08:04:06,
更改开关   ,5        ,08:08:12,
系统锁定   ,5        ,08:13:13,
隧道通风   ,5        ,09:20:20,
报警测试   ,5        ,12:00:00,
最小通风   ,5        ,18:44:12,
管理员登陆  ,5        ,19:31:03,
更改开关   ,5        ,19:31:12,
备用设置提醒 ,5        ,19:36:20,
系统锁定   ,5        ,19:41:20,
更改开关   ,5        ,21:28:21,
更改开关   ,5        ,21:28:22,
系统锁定   ,5        ,21:33:22,
管理员登陆  ,6        ,02:25:01,
系统锁定   ,6        ,02:30:05,
管理员登陆  ,6        ,07:42:17,
更改开关   ,6        ,07:43:13,
系统锁定   ,6        ,07:48:13,
