GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,13.4        ,32.8        ,33.3        ,
-1       ,31.7        ,32.3        ,33.6        ,
0        ,31.6        ,34.2        ,34.8        ,
1        ,32.9        ,33.4        ,34.8        ,
2        ,32.3        ,32.9        ,34.1        ,
3        ,31.6        ,32.5        ,33.4        ,
4        ,30.7        ,31.0        ,32.7        ,
5        ,30.2        ,30.6        ,32.6        ,
6        ,29.5        ,30.1        ,31.9        ,
7        ,29.2        ,29.9        ,31.3        ,
8        ,28.8        ,28.8        ,30.7        ,
9        ,28.4        ,28.4        ,30.6        ,
10       ,28.0        ,29.0        ,30.5        ,
11       ,27.8        ,28.0        ,30.4        ,
12       ,27.2        ,28.4        ,29.8        ,
13       ,27.0        ,28.0        ,29.1        ,
14       ,26.8        ,27.2        ,29.1        ,
15       ,26.4        ,26.8        ,28.7        ,
16       ,26.0        ,27.3        ,28.8        ,
17       ,26.1        ,26.8        ,28.2        ,
18       ,25.2        ,26.4        ,27.8        ,
19       ,25.2        ,26.2        ,27.9        ,
20       ,24.9        ,26.1        ,27.5        ,
21       ,24.8        ,26.1        ,27.5        ,
22       ,23.9        ,25.4        ,27.1        ,
23       ,24.1        ,25.3        ,27.5        ,
24       ,23.8        ,24.6        ,27.2        ,
25       ,23.7        ,23.9        ,26.7        ,
26       ,23.6        ,24.0        ,26.6        ,
27       ,22.9        ,23.3        ,26.3        ,
28       ,22.7        ,22.9        ,25.8        ,
29       ,22.7        ,23.5        ,25.4        ,
30       ,22.0        ,23.2        ,25.1        ,
31       ,22.0        ,22.9        ,25.3        ,
32       ,21.5        ,22.3        ,23.6        ,
33       ,21.4        ,22.0        ,24.4        ,
34       ,21.1        ,21.2        ,23.6        ,
35       ,20.6        ,21.4        ,22.7        ,
36       ,20.0        ,20.9        ,22.3        ,
37       ,6.7         ,12.6        ,21.8        ,
38       ,1.9         ,2.7         ,12.9        ,
39       ,0.1         ,2.8         ,8.2         ,
40       ,2.7         ,8.1         ,10.9        ,
41       ,6.1         ,7.8         ,10.7        ,
42       ,10.7        ,14.2        ,19.3        ,
43       ,12.8        ,21.9        ,23.1        ,
