GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,不详          ,不详          ,不详          ,
-1       ,不详          ,不详          ,不详          ,
0        ,13          ,100         ,100         ,
1        ,100         ,100         ,100         ,
2        ,62          ,73          ,100         ,
3        ,68          ,74          ,77          ,
4        ,69          ,73          ,77          ,
5        ,69          ,72          ,77          ,
6        ,70          ,74          ,77          ,
7        ,69          ,72          ,76          ,
8        ,62          ,64          ,77          ,
9        ,58          ,59          ,71          ,
10       ,55          ,62          ,74          ,
11       ,61          ,65          ,75          ,
12       ,62          ,77          ,82          ,
13       ,71          ,75          ,85          ,
14       ,69          ,75          ,85          ,
15       ,70          ,73          ,85          ,
16       ,69          ,76          ,84          ,
17       ,73          ,79          ,86          ,
18       ,72          ,75          ,85          ,
19       ,69          ,76          ,85          ,
20       ,68          ,75          ,85          ,
21       ,66          ,76          ,85          ,
22       ,63          ,80          ,86          ,
23       ,72          ,77          ,87          ,
24       ,69          ,72          ,87          ,
25       ,67          ,71          ,84          ,
26       ,68          ,74          ,84          ,
27       ,66          ,66          ,83          ,
28       ,64          ,70          ,81          ,
29       ,67          ,75          ,83          ,
30       ,60          ,68          ,84          ,
31       ,55          ,67          ,80          ,
32       ,64          ,69          ,78          ,
33       ,59          ,66          ,80          ,
34       ,65          ,69          ,80          ,
35       ,66          ,70          ,79          ,
36       ,66          ,71          ,79          ,
37       ,65          ,88          ,88          ,
38       ,75          ,79          ,92          ,
39       ,49          ,69          ,79          ,
40       ,50          ,66          ,80          ,
41       ,65          ,71          ,73          ,
42       ,98          ,99          ,100         ,
43       ,97          ,97          ,100         ,
