GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,71          ,73          ,77          ,
0        ,63          ,79          ,80          ,
1        ,64          ,81          ,83          ,
2        ,63          ,78          ,84          ,
3        ,59          ,75          ,82          ,
4        ,70          ,77          ,85          ,
5        ,74          ,87          ,87          ,
6        ,76          ,85          ,87          ,
7        ,64          ,84          ,87          ,
8        ,65          ,81          ,86          ,
9        ,53          ,73          ,83          ,
10       ,53          ,77          ,80          ,
11       ,60          ,85          ,86          ,
12       ,72          ,87          ,88          ,
13       ,69          ,87          ,89          ,
14       ,67          ,88          ,90          ,
15       ,67          ,87          ,90          ,
16       ,67          ,86          ,90          ,
17       ,75          ,90          ,90          ,
18       ,76          ,90          ,91          ,
19       ,79          ,89          ,91          ,
20       ,70          ,89          ,91          ,
21       ,76          ,87          ,92          ,
22       ,71          ,86          ,88          ,
23       ,69          ,89          ,91          ,
24       ,74          ,87          ,91          ,
25       ,81          ,89          ,90          ,
26       ,75          ,90          ,90          ,
27       ,74          ,89          ,91          ,
28       ,76          ,86          ,91          ,
29       ,81          ,87          ,91          ,
30       ,77          ,92          ,93          ,
31       ,82          ,85          ,92          ,
32       ,60          ,85          ,86          ,
33       ,78          ,90          ,90          ,
34       ,85          ,91          ,93          ,
35       ,86          ,90          ,91          ,
36       ,1           ,1           ,95          ,
37       ,1           ,1           ,1           ,
38       ,1           ,1           ,1           ,
39       ,1           ,1           ,1           ,
40       ,1           ,1           ,1           ,
