Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"(-inf, 0.52)",21,0.05198019801980198,16,5,0.23809523809523808,-0.22005235874453688,0.0026830524954900886,0.00033470652123974596,W3_0-2天_鸡舍温度-最高_RANGE,329.7340402353829
"[0.52, 0.56)",21,0.05198019801980198,16,5,0.23809523809523808,-0.22005235874453688,0.0026830524954900886,0.00033470652123974596,W3_0-2天_鸡舍温度-最高_RANGE,325.71093992550425
"[0.56, 0.63)",32,0.07920792079207921,31,1,0.03125,2.0507840359349285,0.171506152605803,0.018328154664262998,W3_0-2天_鸡舍温度-最高_RANGE,309.42706502185564
"[0.63, inf)",330,0.8168316831683168,260,70,0.21212121212121213,-0.07101677958404906,0.004207315994162594,0.0005258040109550749,W3_0-2天_鸡舍温度-最高_RANGE,318.5075859183141
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_0-2天_鸡舍温度-最高_RANGE,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_0-2天_鸡舍温度-最高_RANGE,
,404,1.0,323,81,0.2004950495049505,,0.18107957359094576,0.019523371717697566,W3_0-2天_鸡舍温度-最高_RANGE,
"(-inf, 1.17)",44,0.10891089108910891,42,2,0.045454545454545456,1.6613192691732053,0.17500271015714383,0.019662587125907554,W3_3-5天_鸡舍温度-最高_RANGE,312.67600275500916
"[1.17, 1.41)",79,0.19554455445544555,66,13,0.16455696202531644,0.24150221601467114,0.010587587118022698,0.0013202415767302259,W3_3-5天_鸡舍温度-最高_RANGE,307.7878555395679
"[1.41, 1.54)",88,0.21782178217821782,73,15,0.17045454545454544,0.19920607149596337,0.008131792392221419,0.0010147966767381968,W3_3-5天_鸡舍温度-最高_RANGE,318.16470339335905
"[1.54, 1.61)",40,0.09900990099009901,31,9,0.225,-0.1464405414012908,0.0022165063025995167,0.0002768159873161127,W3_3-5天_鸡舍温度-最高_RANGE,311.9923824856365
"[1.61, 1.69)",46,0.11386138613861387,35,11,0.2391304347826087,-0.22575037985917468,0.006195343528604798,0.000772777668217161,W3_3-5天_鸡舍温度-最高_RANGE,319.72862086566766
"[1.69, 1.78)",49,0.12128712871287128,37,12,0.24489795918367346,-0.25719190569399375,0.008640893059091858,0.0010771444904456168,W3_3-5天_鸡舍温度-最高_RANGE,321.15228197160957
"[1.78, 1.92)",37,0.09158415841584158,26,11,0.2972972972972973,-0.5230019033271064,0.028925725418121877,0.003575062380371037,W3_3-5天_鸡舍温度-最高_RANGE,335.8990661687273
"[1.92, inf)",21,0.05198019801980198,13,8,0.38095238095238093,-0.897695352768517,0.05253111589223711,0.0063544249410228005,W3_3-5天_鸡舍温度-最高_RANGE,350.0045850267551
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_3-5天_鸡舍温度-最高_RANGE,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_3-5天_鸡舍温度-最高_RANGE,
,404,1.0,323,81,0.2004950495049505,,0.2922316738680431,0.0340538508467487,W3_3-5天_鸡舍温度-最高_RANGE,
"(-inf, 0.62)",72,0.1782178217821782,69,3,0.041666666666666664,1.752291047378932,0.3094287596564104,0.03438369835327166,W3_6-8天_鸡舍温度-最高_RANGE,300.4266410255461
"[0.62, 0.66)",23,0.05693069306930693,21,2,0.08695652173913043,0.9681720886132599,0.03904068927443295,0.0046979945002629895,W3_6-8天_鸡舍温度-最高_RANGE,315.15749419633505
"[0.66, 0.77)",51,0.12623762376237624,45,6,0.11764705882352941,0.6316998519920469,0.041215137688736934,0.005067905809000623,W3_6-8天_鸡舍温度-最高_RANGE,311.0579098315633
"[0.77, 0.86)",56,0.13861386138613863,45,11,0.19642857142857142,0.025564048421731433,8.989383689941126e-05,1.1236423646016677e-05,W3_6-8天_鸡舍温度-最高_RANGE,305.47194549980657
"[0.86, 1.02)",90,0.22277227722772278,61,29,0.32222222222222224,-0.6396251343633805,0.10820551330857785,0.013299736621508483,W3_6-8天_鸡舍温度-最高_RANGE,323.6309713653747
"[1.02, 1.08)",29,0.07178217821782178,16,13,0.4482758620689655,-1.1755638037719731,0.13043847121316507,0.015426384676351775,W3_6-8天_鸡舍温度-最高_RANGE,340.0875123388279
"[1.08, 1.18)",30,0.07425742574257425,20,10,0.3333333333333333,-0.6900559879902725,0.04246417232979163,0.005205151774540074,W3_6-8天_鸡舍温度-最高_RANGE,347.3998674277265
"[1.18, 1.34)",30,0.07425742574257425,24,6,0.2,0.0030911925696728293,7.089078247157161e-07,8.86134428126228e-08,W3_6-8天_鸡舍温度-最高_RANGE,334.1525841439363
"[1.34, inf)",23,0.05693069306930693,22,1,0.043478260869565216,1.7078392848080983,0.09523898316458414,0.01064086000105518,W3_6-8天_鸡舍温度-最高_RANGE,325.56053563078825
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_6-8天_鸡舍温度-最高_RANGE,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_6-8天_鸡舍温度-最高_RANGE,
,404,1.0,323,81,0.2004950495049505,,0.7661223293804231,0.08873305677307962,W3_6-8天_鸡舍温度-最高_RANGE,
"(-inf, 0.40)",21,0.05198019801980198,13,8,0.38095238095238093,-0.897695352768517,0.05253111589223711,0.0063544249410228005,W3_9-11天_鸡舍温度-最高_RANGE,305.9493573519242
"[0.40, 0.60)",64,0.15841584158415842,48,16,0.25,-0.28459087988210796,0.013923339305473315,0.0017345677687111757,W3_9-11天_鸡舍温度-最高_RANGE,324.4155331717312
"[0.60, 0.78)",121,0.2995049504950495,95,26,0.21487603305785125,-0.08742281497115911,0.002349051673153867,0.0002935379885528767,W3_9-11天_鸡舍温度-最高_RANGE,318.83979583141996
"[0.78, 0.89)",74,0.18316831683168316,60,14,0.1891891891891892,0.07208406405662426,0.0009312545828513198,0.0001163816267805741,W3_9-11天_鸡舍温度-最高_RANGE,316.9116498413578
"[0.89, 1.27)",99,0.24504950495049505,84,15,0.15151515151515152,0.3395634291908858,0.025425400672130317,0.0031629936490264743,W3_9-11天_鸡舍温度-最高_RANGE,317.3429509191163
"[1.27, inf)",25,0.06188118811881188,23,2,0.08,1.0591438668189865,0.049267212701857854,0.005885785901193853,W3_9-11天_鸡舍温度-最高_RANGE,325.51815459542615
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_9-11天_鸡舍温度-最高_RANGE,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_9-11天_鸡舍温度-最高_RANGE,
,404,1.0,323,81,0.2004950495049505,,0.1444273748277038,0.017547691875287756,W3_9-11天_鸡舍温度-最高_RANGE,
"(-inf, 0.41)",24,0.0594059405940594,16,8,0.3333333333333333,-0.6900559879902725,0.0339713378638333,0.004164121419632056,W3_12-14天_鸡舍温度-最高_RANGE,324.99085215751745
"[0.41, 0.51)",37,0.09158415841584158,28,9,0.24324324324324326,-0.24822323571123328,0.006062555808564688,0.000755879913534368,W3_12-14天_鸡舍温度-最高_RANGE,324.27512238813085
"[0.51, 0.71)",156,0.38613861386138615,124,32,0.20512820512820512,-0.02865750574490744,0.00031984067872617764,3.997871682400638e-05,W3_12-14天_鸡舍温度-最高_RANGE,315.05195161676545
"[0.71, 0.78)",51,0.12623762376237624,49,2,0.0392156862745098,1.8154699490004638,0.23058543135452897,0.02542042756391964,W3_12-14天_鸡舍温度-最高_RANGE,314.55313659367624
"[0.78, 0.88)",41,0.10148514851485149,34,7,0.17073170731707318,0.19724720701063037,0.003716808969011228,0.00046384941717884584,W3_12-14天_鸡舍温度-最高_RANGE,321.7429941358316
"[0.88, 1.00)",66,0.16336633663366337,54,12,0.18181818181818182,0.12087422822605642,0.002300782236615679,0.00028742282529226493,W3_12-14天_鸡舍温度-最高_RANGE,319.0116948376715
"[1.00, inf)",29,0.07178217821782178,18,11,0.3793103448275862,-0.8907266834524235,0.07132486342670287,0.008632092031694346,W3_12-14天_鸡舍温度-最高_RANGE,328.9312068838654
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_12-14天_鸡舍温度-最高_RANGE,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_12-14天_鸡舍温度-最高_RANGE,
,404,1.0,323,81,0.2004950495049505,,0.34828162033798293,0.039763771888075526,W3_12-14天_鸡舍温度-最高_RANGE,
"(-inf, 0.33)",22,0.054455445544554455,17,5,0.22727272727272727,-0.15942773692810186,0.0014502848063635025,0.00018109385391636796,W3_15-17天_鸡舍温度-最高_RANGE,330.0087705603323
"[0.33, 0.45)",30,0.07425742574257425,29,1,0.03333333333333333,1.9840926614362564,0.1536433792787469,0.01656869248974913,W3_15-17天_鸡舍温度-最高_RANGE,316.14163751435814
"[0.45, 0.78)",208,0.5148514851485149,167,41,0.1971153846153846,0.021218577162229524,0.00023032817009032385,2.879048116829347e-05,W3_15-17天_鸡舍温度-最高_RANGE,315.22518421132304
