Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"(-inf, 33.55)",22,0.123595506,19,3,0.136363636,0.473518571,0.023898238,0.00295968,W3_0-2天_鸡舍温度-平均_MEAN,445.7126486
"[33.55, 33.75)",18,0.101123596,11,7,0.388888889,-0.920322995,0.107659067,0.013001697,W3_0-2天_鸡舍温度-平均_MEAN,448.9304414
"[33.75, 34.35)",93,0.52247191,70,23,0.247311828,-0.259307093,0.03784098,0.004716915,W3_0-2天_鸡舍温度-平均_MEAN,452.2475309
"[34.35, inf)",45,0.252808989,42,3,0.066666667,1.26674921,0.269109867,0.031555892,W3_0-2天_鸡舍温度-平均_MEAN,436.1776015
,178,1.0,142,36,0.202247191,,0.438508153,0.052234184,W3_0-2天_鸡舍温度-平均_MEAN,447.0417902
"(-inf, 31.95)",142,0.797752809,109,33,0.232394366,-0.177467798,0.026453533,0.003302359,W3_6-8天_鸡舍温度-平均_MEAN,447.7329021
"[31.95, inf)",36,0.202247191,33,3,0.083333333,1.025587154,0.15287508,0.0183136,W3_6-8天_鸡舍温度-平均_MEAN,444.3157376
,178,1.0,142,36,0.202247191,,0.179328614,,W3_6-8天_鸡舍温度-平均_MEAN,447.0417902
"[-inf, 29.95)",25,0.140449438,17,8,0.32,-0.618536317,0.063402392,0.007801329,W3_9-11天_鸡舍温度-平均_MEAN,451.7856071
"[29.95, 31.55)",111,0.623595506,86,25,0.225225225,-0.136836648,0.01215255,0.006230892,W3_9-11天_鸡舍温度-平均_MEAN,447.0992769
"[31.55, 31.65)",13,0.073033708,12,1,0.076923077,1.112598531,0.063116896,0.007506309,W3_9-11天_鸡舍温度-平均_MEAN,438.468747
"[31.65, inf)",29,0.162921348,27,2,0.068965517,1.230381566,0.165591259,0.019484749,W3_9-11天_鸡舍温度-平均_MEAN,446.5753458
,178,1.0,142,36,0.202247191,,0.304263099,0.04102328,W3_9-11天_鸡舍温度-平均_MEAN,447.0417902
"[-inf, 30.45)",70,0.393258427,50,20,0.285714286,-0.456017387,0.09277349,0.011497238,W3_12-14天_鸡舍温度-平均_MEAN,451.4417283
"[30.45, 30.95)",44,0.247191011,40,4,0.090909091,0.930276974,0.158685744,0.019219187,W3_12-14天_鸡舍温度-平均_MEAN,438.840938
"[30.95, inf)",64,0.359550562,52,12,0.1875,0.09402895,0.003090153,0.000386127,W3_12-14天_鸡舍温度-平均_MEAN,447.8674438
,178,1.0,142,36,0.202247191,,0.254549387,0.031102552,W3_12-14天_鸡舍温度-平均_MEAN,447.0417902
"(-inf, 29.15)",9,0.050561798,4,5,0.555555556,-1.59545167,0.176648209,0.020001731,W3_15-17天_鸡舍温度-平均_MEAN,466.8032249
"[29.15, 29.75)",32,0.179775281,22,10,0.3125,-0.583850759,0.071725015,0.008840416,W3_15-17天_鸡舍温度-平均_MEAN,455.1614417
"[29.75, 31.05)",117,0.657303371,97,20,0.170940171,0.206670586,0.026359394,0.003289073,W3_15-17天_鸡舍温度-平均_MEAN,444.0690272
"[31.05, inf)",20,0.112359551,19,1,0.05,1.57213086,0.166685236,0.018924388,W3_15-17天_鸡舍温度-平均_MEAN,442.5483658
,178,1.0,142,36,0.202247191,,0.441417854,0.051055608,W3_15-17天_鸡舍温度-平均_MEAN,447.0417902
"(-inf, 28.55)",18,0.1011235955056179,13,5,0.2777777777777778,-0.4167966741177143,0.0197309849641015,0.0024486743811615,W3_21-23天_鸡舍温度-平均_MEAN,443.5947462
"[28.55, 29.15)",23,0.1292134831460674,22,1,0.0434782608695652,1.7187343342131651,0.2185401637790605,0.0243846378945279,W3_21-23天_鸡舍温度-平均_MEAN,439.1649440000001
"[29.15, 30.25)",123,0.6910112359550562,98,25,0.2032520325203252,-0.0062164653427795,2.675317635781491e-05,3.344141660041513e-06,W3_21-23天_鸡舍温度-平均_MEAN,447.9254399089431
"[30.25, inf)",14,0.0786516853932584,9,5,0.3571428571428571,-0.7845214542430319,0.0592381223274276,0.0072205296948459,W3_21-23天_鸡舍温度-平均_MEAN,456.6507426
,178,1.0,142,36,0.2022471910112359,,0.2975360242469475,0.0340571861121956,W3_21-23天_鸡舍温度-平均_MEAN,447.0417901617977
"(-inf, 31.85)",19,0.1067415730337078,17,2,0.1052631578947368,0.7677580443511199,0.0492614707643128,0.0060107691990903,W3_3-5天_鸡舍温度-平均_MEAN,442.89028550000006
"[31.85, 32.25)",18,0.1011235955056179,15,3,0.1666666666666666,0.2371297932889497,0.005288105718885,0.000659468842318,W3_3-5天_鸡舍温度-平均_MEAN,449.2974436
"[32.25, 32.65)",59,0.3314606741573033,38,21,0.3559322033898305,-0.7792443971421881,0.2460290408817472,0.0299984169647641,W3_3-5天_鸡舍温度-平均_MEAN,456.6756699169492
"[32.65, 32.95)",40,0.2247191011235955,33,7,0.175,0.1782892932660162,0.0067660647287963,0.0008446396945335,W3_3-5天_鸡舍温度-平均_MEAN,446.8836018
"[32.95, inf)",42,0.2359550561797752,39,3,0.0714285714285714,1.1926412383163862,0.2281696265793087,0.026942611777675,W3_3-5天_鸡舍温度-平均_MEAN,434.5704916
,178,1.0,142,36,0.2022471910112359,,0.5355143086730502,0.0644559064783811,W3_3-5天_鸡舍温度-平均_MEAN,447.041790188764
"[-inf, 29.45)",38,0.21348314606741572,33,5,0.13157894736842105,0.5147615298872291,0.04813302255205311,0.005951067182267272,W3_18-20天_鸡舍温度-平均_MEAN,441.760975
"[29.45, 30.55)",113,0.6348314606741573,84,29,0.25663716814159293,-0.3087871502883112,0.06608238310160652,0.008227636244150856,W3_18-20天_鸡舍温度-平均_MEAN,449.0831647539823
"[30.55, inf)",27,0.15168539325842698,25,2,0.07407407407407407,1.1534205251631047,0.13898807580212685,0.01647027728159227,W3_18-20天_鸡舍温度-平均_MEAN,445.9305179444444
,178,1.0,142,36,0.20224719101123595,,0.25320348145578647,0.030648980708010396,W3_18-20天_鸡舍温度-平均_MEAN,447.04179017808985
