Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"(-inf, 4.75)",49,0.362962962962963,46,3,0.061224489795918366,1.3437347467010945,0.4230276054429372,0.04922789767008745,W3_0-2天_外部-平均_MEAN,291.74199061911526
"[4.75, 5.95)",19,0.14074074074074075,14,5,0.2631578947368421,-0.3566749439387322,0.01981527466326291,0.0024638629063985906,W3_0-2天_外部-平均_MEAN,327.55464620834465
"[5.95, 6.25)",7,0.05185185185185185,3,4,0.5714285714285714,-1.6739764335716716,0.2014971633002938,0.022605149297765834,W3_0-2天_外部-平均_MEAN,349.92314812796394
"[6.25, 6.55)",7,0.05185185185185185,4,3,0.42857142857142855,-1.0986122886681096,0.08137868804948961,0.009689780440084221,W3_0-2天_外部-平均_MEAN,342.5132856239224
"[6.55, 7.55)",15,0.1111111111111111,9,6,0.4,-0.9808292530117262,0.13622628514051754,0.016376947011393604,W3_0-2天_外部-平均_MEAN,336.10793173266194
"[7.55, 8.25)",8,0.05925925925925926,5,3,0.375,-0.8754687373539,0.056743344087752765,0.006874743426805106,W3_0-2天_外部-平均_MEAN,353.0920641100406
"[8.25, inf)",30,0.2222222222222222,27,3,0.1,0.810930216216329,0.11262919669671233,0.013705143622011775,W3_0-2天_外部-平均_MEAN,334.42135981015787
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_0-2天_外部-平均_MEAN,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_0-2天_外部-平均_MEAN,
,135,1.0,108,27,0.2,,1.0313175573809663,0.12094352437454658,W3_0-2天_外部-平均_MEAN,
"(-inf, 4.15)",43,0.31851851851851853,39,4,0.09302325581395349,0.8909729238898654,0.18974423379136018,0.02296339582362869,W3_3-5天_外部-平均_MEAN,283.00789343734533
"[4.15, 4.70)",10,0.07407407407407407,4,6,0.6,-1.791759469228055,0.33180730911630646,0.03668918585001395,W3_3-5天_外部-平均_MEAN,349.9072777747171
"[4.70, 5.25)",9,0.06666666666666667,6,3,0.3333333333333333,-0.6931471805599453,0.03850817669777474,0.004719417688761036,W3_3-5天_外部-平均_MEAN,342.60294438761196
