Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"(-inf, 50.25)",11,0.0617977528089887,8,3,0.2727272727272727,-0.3914788661334244,0.0105680914566534,0.0013126400234,W3_0-2天_湿度内部平均_MEAN,451.5085597173815
"[50.25, 67.40)",59,0.3314606741573033,45,14,0.2372881355932203,-0.2047029589900895,0.0147360502559375,0.0018387969157891,W3_0-2天_湿度内部平均_MEAN,448.1244396052557
"[67.40, 71.85)",37,0.2078651685393258,32,5,0.1351351351351351,0.4839898712204753,0.0418473245460583,0.0051804510526145,W3_0-2天_湿度内部平均_MEAN,445.325353290658
"[71.85, 74.45)",17,0.095505617977528,16,1,0.0588235294117647,1.4002806030946304,0.1188814127040433,0.0137539103878744,W3_0-2天_湿度内部平均_MEAN,448.2305955873345
"[74.45, 79.05)",26,0.146067415730337,20,6,0.2307692307692307,-0.1683353148192148,0.0043466865328905,0.0005426952080533,W3_0-2天_湿度内部平均_MEAN,446.1434736433787
"[79.05, inf)",28,0.1573033707865168,21,7,0.25,-0.2736958304770409,0.0127424897600813,0.001587858243597,W3_0-2天_湿度内部平均_MEAN,445.3862160090792
,178,1.0,142,36,0.20224719101123595,,0.2031220552556643,0.024216351831328302,W3_0-2天_湿度内部平均_MEAN,447.0417901872044
"[-inf, 70.05)",45,0.25280898876404495,38,7,0.15555555555555556,0.31936789152592165,0.0233653347869121,0.003800463540205816,W3_3-5天_湿度内部平均_MEAN,445.419604104624
"[70.05, 71.75)",13,0.07303370786516854,12,1,0.07692307692307693,1.1125985306428496,0.06311689630016165,0.007506309121167,W3_3-5天_湿度内部平均_MEAN,449.7928977007277
"[71.75, 80.80)",73,0.4101123595505618,62,11,0.1506849315068493,0.35693099310157006,0.046780861771919376,0.008753971369200707,W3_3-5天_湿度内部平均_MEAN,442.55350511747594
"[80.80, inf)",47,0.2640449438202247,30,17,0.3617021276595745,-0.8043240815392114,0.2098920823108975,0.0268127192589678,W3_3-5天_湿度内部平均_MEAN,454.8051686155127
,178,1.0,142,36,0.20224719101123595,,0.34315517516989064,0.046873463289541326,W3_3-5天_湿度内部平均_MEAN,447.04179018720436
"(-inf, 76.45)",73,0.4101123595505618,63,10,0.136986301369863,0.4682415142523364,0.0776738662140025,0.0096214964141229,W3_6-8天_湿度内部平均_MEAN,446.6562797357003
"[76.45, 80.95)",27,0.1516853932584269,22,5,0.1851851851851851,0.1092964217790648,0.0017531898642181,0.0002190397195228,W3_6-8天_湿度内部平均_MEAN,443.4578188282754
"[80.95, 85.35)",54,0.3033707865168539,40,14,0.2592592592592592,-0.3224859946464731,0.0345700948877674,0.0043026337220877,W3_6-8天_湿度内部平均_MEAN,446.94674977499807
"[85.35, 86.85)",10,0.0561797752808988,5,5,0.5,-1.3723081191451507,0.142277641460667,0.0165086317250968,W3_6-8天_湿度内部平均_MEAN,459.7802218447596
"[86.85, inf)",14,0.0786516853932584,12,2,0.1428571428571428,0.4194513500829042,0.0121437401823689,0.0015069365704554,W3_6-8天_湿度内部平均_MEAN,447.2316012825234
,178,1.0,142,36,0.20224719101123595,,0.2684185326090239,0.0321587381512856,W3_6-8天_湿度内部平均_MEAN,447.04179018720436
"[-inf, 63.45)",10,0.056179775280898875,7,3,0.3,-0.5250102587579472,0.01787006749293482,0.0022084525390928,W3_9-11天_湿度内部平均_MEAN,452.3848008188999
"[63.45, 81.55)",83,0.46629213483146065,72,11,0.13253012048192772,0.5064627270725339,0.10204550252048315,0.015577072392863399,W3_9-11天_湿度内部平均_MEAN,445.8153612845286
"[81.55, 82.55)",13,0.07303370786516854,12,1,0.07692307692307693,1.1125985306428496,0.06311689630016165,0.007506309121167,W3_9-11天_湿度内部平均_MEAN,434.8146974668341
"[82.55, 86.05)",38,0.21348314606741572,28,10,0.2631578947368421,-0.3426887019639926,0.027618885995533058,0.005510792082458423,W3_9-11天_湿度内部平均_MEAN,446.2320312755587
