Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"[-inf, 49.45)",44,0.16176470588235295,33,11,0.25,-0.2739518796398789,0.013129491005782215,0.0055730707080032,W3_0-2天_湿度内部平均_MEAN,419.76311817435976
"[49.45, 60.45)",59,0.21691176470588236,58,1,0.01694915254237288,2.687878842238431,0.6695487053183792,0.0651053163992358,W3_0-2天_湿度内部平均_MEAN,375.74998974469577
"[60.45, 65.40)",42,0.15441176470588236,38,4,0.09523809523809523,0.8787276302985065,0.08997110718263719,0.0108979703640824,W3_0-2天_湿度内部平均_MEAN,386.9774323042488
"[65.40, 84.05)",104,0.38235294117647056,77,27,0.25961538461538464,-0.32459561245863383,0.04416784873337422,0.0054968704233001,W3_0-2天_湿度内部平均_MEAN,416.6741792778038
"[84.05, inf)",23,0.08455882352941177,11,12,0.5217391304347826,-1.4595755452976182,0.2444651457938784,0.0281052308701844,W3_0-2天_湿度内部平均_MEAN,438.44248136244295
,272,1.0,217,55,0.20220588235294118,,1.0612822980340513,0.1151784587648059,W3_0-2天_湿度内部平均_MEAN,405.5520973074085
"[-inf, 60.25)",32,0.11764705882352941,22,10,0.3125,-0.5841068079437184,0.046983036080935875,0.0064507682341964,W3_3-5天_湿度内部平均_MEAN,422.0874526013856
"[60.25, 75.85)",150,0.5514705882352942,121,29,0.19333333333333333,0.055930547302278505,0.0016964271573879236,0.0002120257593722,W3_3-5天_湿度内部平均_MEAN,400.0485911141026
"[75.85, 79.35)",32,0.11764705882352941,28,4,0.125,0.5733459807473247,0.03228223703914555,0.0039809015568082,W3_3-5天_湿度内部平均_MEAN,394.6826402775639
"[79.35, 89.20)",39,0.14338235294117646,38,1,0.02564102564102564,2.265021991418397,0.3554575777064648,0.0368532168256067,W3_3-5天_湿度内部平均_MEAN,402.6638708060037
"[89.20, inf)",19,0.06985294117647059,8,11,0.5789473684210527,-1.6910178994265233,0.27586190617372774,0.030884412658374,W3_3-5天_湿度内部平均_MEAN,445.38672983890393
,272,1.0,217,55,0.20220588235294118,,0.712281184157662,0.0783813250343575,W3_3-5天_湿度内部平均_MEAN,405.5520973074085
"[-inf, 58.75)",28,0.10294117647058823,20,8,0.2857142857142857,-0.45627343643383345,0.0243141940152424,0.0030131817953256,W3_6-8天_湿度内部平均_MEAN,419.5140416866976
"[58.75, 66.25)",27,0.09926470588235294,23,4,0.14814814814814814,0.3766356865012705,0.012528225181483402,0.0015568371357187,W3_6-8天_湿度内部平均_MEAN,395.20423080161993
"[66.25, 72.05)",39,0.14338235294117646,37,2,0.05128205128205128,1.5452065637762906,0.207279070683355,0.0236053665935445,W3_6-8天_湿度内部平均_MEAN,386.4570108292879
"[72.05, 95.05)",161,0.5919117647058824,130,31,0.19254658385093168,0.060983077662447524,0.002161360858920427,0.0002701282507616,W3_6-8天_湿度内部平均_MEAN,405.0888137443982
"[95.05, inf)",17,0.0625,7,10,0.5882352941176471,-1.7292391122467212,0.25862520447091725,0.0288202123909401,W3_6-8天_湿度内部平均_MEAN,447.1847431502053
,272,1.0,217,55,0.20220588235294118,,0.5049080552099185,0.0572657261662905,W3_6-8天_湿度内部平均_MEAN,405.5520973074084
"[-inf, 66.95)",54,0.19852941176470587,39,15,0.2777777777777778,-0.4170527232805522,0.03878747573032366,0.0048135996177025,W3_9-11天_湿度内部平均_MEAN,415.4808276132667
"[66.95, 73.40)",50,0.18382352941176472,48,2,0.04,1.805489662039957,0.3337168156229699,0.0368364843725382,W3_9-11天_湿度内部平均_MEAN,381.8527001465159
"[73.40, 76.70)",37,0.13602941176470587,33,4,0.10810810810810811,0.737649032038601,0.058529839408509025,0.0071547422427383,W3_9-11天_湿度内部平均_MEAN,391.30110822652784
"[76.70, 95.70)",112,0.4117647058823529,90,22,0.19642857142857142,0.03620304866396043,0.0005338698420491846,6.673008610830157e-05,W3_9-11天_湿度内部平均_MEAN,409.1526408092615
"[95.70, inf)",19,0.06985294117647059,7,12,0.631578947368421,-1.9115606690406757,0.3554045349477385,0.0386976279847127,W3_9-11天_湿度内部平均_MEAN,446.2281049554781
,272,1.0,217,55,0.20220588235294118,,0.7869725355515902,0.08756918430380001,W3_9-11天_湿度内部平均_MEAN,405.5520973074085
"[-inf, 65.35)",47,0.17279411764705882,35,12,0.2553191489361702,-0.3021227566065752,0.017188215478497238,0.0021403926475423,W3_12-14天_湿度内部平均_MEAN,414.9013299401047
"[65.35, 67.35)",15,0.05514705882352941,14,1,0.06666666666666667,1.26649316130727,0.05868208782596735,0.0068812467717993,W3_12-14天_湿度内部平均_MEAN,378.70094855244105
"[67.35, 72.00)",29,0.10661764705882353,26,3,0.10344827586206896,0.7869200810453837,0.05136244182106023,0.0062596146355686,W3_12-14天_湿度内部平均_MEAN,388.3538937491104
"[72.00, 78.25)",42,0.15441176470588236,35,7,0.16666666666666666,0.23687374412611187,0.008057875166753367,0.0010048861870569,W3_12-14天_湿度内部平均_MEAN,400.4358037431518
"[78.25, 85.55)",75,0.2757352941176471,61,14,0.18666666666666668,0.09925236625006405,0.00263619607048767,0.0003293893188737,W3_12-14天_湿度内部平均_MEAN,405.4538337960073
"[85.55, 95.45)",50,0.18382352941176472,38,12,0.24,-0.2198846583696032,0.009469687004773861,0.0011813319776546,W3_12-14天_湿度内部平均_MEAN,411.161005170757
"[95.45, inf)",14,0.051470588235294115,8,6,0.42857142857142855,-1.0848820958562078,0.07835512078994981,0.0093406677590683,W3_12-14天_湿度内部平均_MEAN,434.40280449775713
,272,1.0,217,55,0.20220588235294118,,0.2257516241574895,0.027137529297563703,W3_12-14天_湿度内部平均_MEAN,405.55209730740853
"[-inf, 63.45)",30,0.11029411764705882,22,8,0.26666666666666666,-0.3609632566295086,0.01590839321215932,0.0019778232885788,W3_15-17天_湿度内部平均_MEAN,419.9432026628392
"[63.45, 75.25)",78,0.2867647058823529,65,13,0.16666666666666666,0.2368737441261117,0.014964625309684808,0.0018662172045343,W3_15-17天_湿度内部平均_MEAN,395.83979977676864
"[75.25, 78.75)",37,0.13602941176470587,33,4,0.10810810810810811,0.737649032038601,0.058529839408509025,0.010069112312359602,W3_15-17天_湿度内部平均_MEAN,389.61310597978525
"[78.75, 80.15)",16,0.058823529411764705,14,2,0.125,0.5733459807473247,0.016141118519572777,0.0019904507784041,W3_15-17天_湿度内部平均_MEAN,396.8703974522485
"[80.15, inf)",111,0.40808823529411764,83,28,0.25225225225225223,-0.2859280706865945,0.036199188505022545,0.0045095474440294,W3_15-17天_湿度内部平均_MEAN,415.0518804022878
,272,1.0,217,55,0.20220588235294118,,0.1417431649549485,0.0204131510279062,W3_15-17天_湿度内部平均_MEAN,405.55209730740853
"[-inf, 71.70)",93,0.34191176470588236,68,25,0.26881720430107525,-0.3719322880000827,0.05250992084458646,0.0065261671100768,W3_18-20天_湿度内部平均_MEAN,414.739609654862
"[71.70, 77.75)",61,0.22426470588235295,57,4,0.06557377049180328,1.284192738406671,0.24392668101951592,0.0300582560010274,W3_18-20天_湿度内部平均_MEAN,386.2150611919693
"[77.75, 83.05)",49,0.1801470588235294,43,6,0.12244897959183673,0.5968764781575188,0.053161264874859025,0.0065482401227667,W3_18-20天_湿度内部平均_MEAN,398.3232895984265
