GROWTH_DAY,HISTORY_TIME,TARGET_TEMP,HOUSE_TEMP_MIN,HOUSE_TEMP_AVG,HOUSE_TEMP_MAX,TEMP_1_AVG,TEMP_2_AVG,TEMP_3_AVG,TEMP_4_AVG,TEMP_5_AVG,TEMP_6_AVG,ATTIC_MIN,ATTIC_AVG,ATTIC_MAX,OUTSIDE_MIN,OUTSIDE_AVG,OUTSIDE_MAX,HUMIDITY_IN_1_MIN,HUMIDITY_IN_1_AVG,HUMIDITY_IN_1_MAX,WATER_CON,FEED_CON,LEVEL,
23        ,15:00       ,23.8       ,24.8          ,25.3          ,26.2          ,26.4      ,25.4      ,24.5      ,25.1      ,25.0      ,25.3      ,---      ,---      ,---      ,14.7       ,15.0       ,15.6       ,63               ,64.5             ,73               ,380      ,0       ,18   ,
23        ,16:00       ,23.7       ,24.7          ,24.9          ,25.5          ,26.1      ,25.2      ,24.3      ,24.7      ,24.4      ,24.6      ,---      ,---      ,---      ,14.9       ,15.2       ,15.5       ,60               ,63.1             ,67               ,290      ,0       ,18   ,
23        ,17:00       ,23.7       ,24.1          ,24.3          ,25.1          ,25.5      ,24.5      ,23.7      ,23.8      ,23.9      ,23.9      ,---      ,---      ,---      ,13.6       ,13.6       ,15.2       ,61               ,64.6             ,67               ,350      ,0       ,17   ,
23        ,18:00       ,23.7       ,23.5          ,23.9          ,24.6          ,25.0      ,24.3      ,23.2      ,23.9      ,23.5      ,23.7      ,---      ,---      ,---      ,10.9       ,10.9       ,13.6       ,64               ,68.6             ,72               ,400      ,0       ,15   ,
23        ,19:00       ,23.7       ,23.2          ,23.9          ,24.6          ,24.4      ,24.0      ,23.3      ,23.8      ,23.5      ,23.9      ,---      ,---      ,---      ,9.8        ,9.8        ,10.9       ,67               ,70.8             ,77               ,350      ,1119    ,10   ,
23        ,20:00       ,24.0       ,23.5          ,23.8          ,25.0          ,24.1      ,24.0      ,23.4      ,24.0      ,23.5      ,23.6      ,---      ,---      ,---      ,8.9        ,9.0        ,9.8        ,70               ,71.7             ,79               ,320      ,137     ,10   ,
23        ,21:00       ,24.0       ,23.5          ,24.4          ,25.0          ,24.6      ,24.5      ,24.0      ,24.7      ,24.1      ,24.3      ,---      ,---      ,---      ,7.1        ,7.1        ,8.9        ,71               ,76.4             ,81               ,0        ,0       ,8    ,
23        ,22:00       ,24.0       ,23.6          ,24.1          ,25.0          ,24.7      ,24.5      ,24.0      ,24.2      ,23.4      ,23.7      ,---      ,---      ,---      ,6.6        ,6.7        ,7.6        ,72               ,76.4             ,80               ,10       ,0       ,7    ,
23        ,23:00       ,24.0       ,23.6          ,23.8          ,24.9          ,24.0      ,24.1      ,23.5      ,24.1      ,23.5      ,23.7      ,---      ,---      ,---      ,6.5        ,7.0        ,7.2        ,72               ,74.2             ,81               ,0        ,0       ,7    ,
24        ,00:00       ,23.9       ,23.5          ,23.7          ,24.8          ,23.9      ,23.7      ,23.2      ,24.0      ,23.6      ,24.0      ,---      ,---      ,---      ,6.0        ,6.0        ,7.1        ,73               ,75.2             ,80               ,0        ,0       ,7    ,
24        ,01:00       ,23.9       ,23.4          ,24.0          ,25.6          ,24.3      ,24.0      ,23.6      ,24.1      ,23.8      ,24.0      ,---      ,---      ,---      ,5.9        ,6.6        ,6.8        ,73               ,79.4             ,85               ,660      ,0       ,8    ,
24        ,02:00       ,23.9       ,23.4          ,24.2          ,24.8          ,24.5      ,24.3      ,23.6      ,24.4      ,24.1      ,24.0      ,---      ,---      ,---      ,5.8        ,6.3        ,6.6        ,76               ,78.8             ,84               ,430      ,0       ,8    ,
24        ,03:00       ,23.9       ,23.4          ,24.1          ,25.0          ,24.7      ,24.5      ,23.4      ,24.2      ,23.8      ,23.7      ,---      ,---      ,---      ,5.8        ,5.8        ,6.4        ,76               ,80.9             ,86               ,360      ,0       ,8    ,
24        ,04:00       ,23.9       ,23.5          ,23.9          ,24.9          ,24.4      ,24.0      ,23.5      ,24.4      ,23.9      ,23.6      ,---      ,---      ,---      ,5.5        ,5.8        ,5.9        ,77               ,80.6             ,85               ,300      ,0       ,7    ,
24        ,05:00       ,23.9       ,23.4          ,24.1          ,25.0          ,24.9      ,24.1      ,23.5      ,24.1      ,23.8      ,24.2      ,---      ,---      ,---      ,5.9        ,6.0        ,6.2        ,77               ,80.4             ,85               ,300      ,0       ,8    ,
24        ,06:00       ,23.9       ,23.4          ,24.1          ,25.1          ,24.0      ,24.1      ,23.8      ,24.0      ,24.1      ,24.3      ,---      ,---      ,---      ,5.7        ,6.1        ,6.2        ,77               ,80.7             ,85               ,250      ,1064    ,7    ,
24        ,07:00       ,23.9       ,23.6          ,24.2          ,24.8          ,24.5      ,24.1      ,23.9      ,24.2      ,24.0      ,24.3      ,---      ,---      ,---      ,6.1        ,6.3        ,6.7        ,77               ,82.1             ,85               ,460      ,183     ,7    ,
24        ,08:00       ,23.8       ,23.4          ,24.4          ,25.0          ,24.1      ,23.8      ,24.0      ,24.6      ,24.5      ,24.9      ,---      ,---      ,---      ,6.1        ,7.6        ,7.6        ,78               ,83.1             ,86               ,420      ,0       ,7    ,
24        ,09:00       ,23.8       ,23.5          ,24.4          ,25.1          ,24.9      ,24.4      ,24.0      ,24.4      ,24.2      ,24.5      ,---      ,---      ,---      ,7.6        ,11.0       ,11.1       ,74               ,77.1             ,83               ,350      ,0       ,13   ,
24        ,10:00       ,23.8       ,23.6          ,24.4          ,24.8          ,25.3      ,24.6      ,23.6      ,24.1      ,24.3      ,24.5      ,---      ,---      ,---      ,11.1       ,14.1       ,14.1       ,67               ,71.1             ,79               ,340      ,0       ,16   ,
24        ,11:00       ,23.8       ,23.7          ,24.5          ,24.8          ,25.2      ,24.2      ,24.0      ,24.6      ,24.6      ,24.6      ,---      ,---      ,---      ,14.0       ,16.1       ,16.2       ,65               ,68.9             ,75               ,270      ,0       ,17   ,
24        ,12:00       ,23.8       ,24.1          ,24.4          ,25.1          ,25.1      ,24.5      ,23.8      ,24.3      ,24.3      ,24.3      ,---      ,---      ,---      ,15.9       ,16.8       ,17.1       ,62               ,66.2             ,71               ,290      ,0       ,17   ,
