GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,31.2        ,33.6        ,33.9        ,
0        ,32.3        ,33.3        ,34.4        ,
1        ,33.0        ,33.5        ,36.6        ,
2        ,32.4        ,32.7        ,37.0        ,
3        ,31.5        ,31.9        ,35.1        ,
4        ,31.4        ,31.6        ,34.7        ,
5        ,30.5        ,30.6        ,33.5        ,
6        ,30.3        ,31.2        ,36.0        ,
7        ,30.5        ,31.4        ,36.3        ,
8        ,30.1        ,30.6        ,36.3        ,
9        ,29.7        ,30.3        ,36.1        ,
10       ,29.2        ,29.5        ,35.3        ,
11       ,29.1        ,29.5        ,31.9        ,
12       ,29.1        ,29.5        ,33.0        ,
13       ,29.0        ,29.5        ,33.2        ,
14       ,28.7        ,29.7        ,33.6        ,
15       ,28.9        ,29.6        ,33.5        ,
16       ,28.2        ,28.3        ,32.4        ,
17       ,27.9        ,29.0        ,31.8        ,
18       ,28.3        ,28.5        ,30.8        ,
19       ,28.0        ,29.5        ,33.6        ,
20       ,28.0        ,28.4        ,33.6        ,
21       ,28.0        ,30.1        ,33.2        ,
22       ,29.0        ,29.2        ,32.8        ,
23       ,28.1        ,30.2        ,33.1        ,
24       ,26.1        ,26.3        ,30.6        ,
25       ,26.1        ,28.1        ,31.3        ,
26       ,27.3        ,28.8        ,32.1        ,
27       ,27.7        ,29.4        ,32.2        ,
28       ,27.9        ,29.6        ,31.6        ,
29       ,27.6        ,30.1        ,31.8        ,
30       ,26.3        ,26.3        ,30.3        ,
31       ,25.3        ,26.5        ,30.5        ,
32       ,25.6        ,28.8        ,30.3        ,
33       ,27.6        ,29.0        ,30.3        ,
34       ,27.2        ,27.3        ,29.0        ,
35       ,26.6        ,28.0        ,29.2        ,
36       ,27.1        ,27.5        ,28.7        ,
37       ,25.9        ,35.3        ,35.4        ,
38       ,27.8        ,27.8        ,36.3        ,
39       ,25.8        ,27.0        ,27.8        ,
