GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,53          ,58          ,80          ,
0        ,53          ,61          ,62          ,
1        ,60          ,69          ,70          ,
2        ,66          ,74          ,74          ,
3        ,67          ,69          ,74          ,
4        ,61          ,65          ,69          ,
5        ,63          ,69          ,73          ,
6        ,67          ,72          ,76          ,
7        ,67          ,73          ,78          ,
8        ,69          ,74          ,80          ,
9        ,67          ,70          ,80          ,
10       ,67          ,74          ,80          ,
11       ,71          ,77          ,88          ,
12       ,70          ,74          ,88          ,
13       ,67          ,70          ,84          ,
14       ,65          ,68          ,81          ,
15       ,65          ,69          ,79          ,
16       ,58          ,71          ,81          ,
17       ,58          ,69          ,82          ,
18       ,54          ,72          ,82          ,
19       ,48          ,76          ,81          ,
20       ,74          ,76          ,84          ,
21       ,76          ,77          ,84          ,
22       ,71          ,73          ,87          ,
23       ,72          ,74          ,84          ,
24       ,68          ,68          ,84          ,
25       ,64          ,72          ,81          ,
26       ,68          ,71          ,88          ,
27       ,70          ,80          ,83          ,
28       ,69          ,76          ,88          ,
29       ,75          ,83          ,88          ,
30       ,73          ,79          ,89          ,
31       ,66          ,77          ,89          ,
32       ,56          ,79          ,90          ,
33       ,52          ,79          ,89          ,
34       ,50          ,79          ,91          ,
35       ,70          ,86          ,90          ,
36       ,69          ,87          ,95          ,
37       ,61          ,87          ,94          ,
38       ,50          ,92          ,93          ,
39       ,1           ,1           ,96          ,
40       ,1           ,1           ,1           ,
