GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,53          ,55          ,57          ,
0        ,36          ,42          ,60          ,
1        ,29          ,38          ,60          ,
2        ,29          ,51          ,60          ,
3        ,38          ,58          ,61          ,
4        ,19          ,53          ,60          ,
5        ,1           ,3           ,57          ,
6        ,1           ,25          ,53          ,
7        ,3           ,21          ,61          ,
8        ,8           ,43          ,61          ,
9        ,50          ,60          ,61          ,
10       ,49          ,55          ,61          ,
11       ,19          ,25          ,61          ,
12       ,5           ,24          ,62          ,
13       ,4           ,25          ,65          ,
14       ,10          ,29          ,66          ,
15       ,24          ,43          ,68          ,
16       ,24          ,61          ,70          ,
17       ,41          ,52          ,72          ,
18       ,34          ,49          ,74          ,
19       ,35          ,52          ,74          ,
20       ,42          ,48          ,74          ,
21       ,35          ,68          ,75          ,
22       ,65          ,68          ,76          ,
23       ,30          ,60          ,76          ,
24       ,34          ,72          ,77          ,
25       ,53          ,64          ,78          ,
26       ,48          ,48          ,76          ,
27       ,47          ,61          ,77          ,
28       ,53          ,75          ,77          ,
29       ,51          ,72          ,77          ,
30       ,15          ,33          ,76          ,
31       ,33          ,77          ,77          ,
32       ,53          ,77          ,77          ,
33       ,61          ,61          ,77          ,
34       ,19          ,38          ,76          ,
35       ,38          ,68          ,77          ,
36       ,12          ,56          ,76          ,
37       ,38          ,48          ,73          ,
38       ,6           ,6           ,79          ,
39       ,1           ,38          ,69          ,
40       ,不详          ,不详          ,不详          ,
