GrowthDay,MinimumValue,AverageValue,MaximumValue,
24       ,64          ,65          ,75          ,
25       ,60          ,65          ,77          ,
26       ,64          ,69          ,77          ,
27       ,60          ,61          ,77          ,
28       ,59          ,65          ,74          ,
29       ,62          ,66          ,75          ,
30       ,53          ,61          ,74          ,
31       ,47          ,60          ,73          ,
32       ,56          ,66          ,75          ,
33       ,52          ,61          ,74          ,
34       ,58          ,65          ,74          ,
35       ,61          ,62          ,73          ,
36       ,62          ,64          ,73          ,
37       ,57          ,75          ,76          ,
38       ,68          ,71          ,78          ,
39       ,63          ,73          ,77          ,
40       ,51          ,56          ,76          ,
41       ,54          ,90          ,100         ,
42       ,70          ,83          ,91          ,
43       ,66          ,82          ,87          ,
44       ,64          ,69          ,86          ,
