Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[-1.33, 0.10)",224,0.2309278350515464,214,10,0.044642857142857144,0.5398869727416615,0.05367473182354925,0.0057711773122062,water_per_diff_前7天,0.0011102933697778,13 - 15日龄
"[0.10, 0.93)",119,0.12268041237113401,112,7,0.058823529411764705,0.249084772953637,0.006849677157751278,0.0007084923853043,water_per_diff_前7天,0.0012399959946899,13 - 15日龄
"[0.93, inf)",246,0.2536082474226804,219,27,0.10975609756097561,-0.4302690854739726,0.05641891404739451,0.008940318276503755,water_per_diff_前7天,0.0013861880566610643,13 - 15日龄
,970,1.0,898,72,0.07422680412371134,,0.29933124450368315,0.035277612795546656,water_per_diff_前7天,0.0012100594084021473,13 - 15日龄
"[-inf, -0.25)",443,0.4171374764595104,418,25,0.056433408577878104,0.26776938833815056,0.026693972512687136,0.0036305144412479,water_per_shift_diff_前1天,0.0011196343574544,13 - 15日龄
"[-0.25, 0.73)",60,0.05649717514124294,59,1,0.016666666666666666,1.5287012245873144,0.07171361272439401,0.008187896959477,water_per_shift_diff_前1天,0.0010013914693062,13 - 15日龄
"[0.73, 1.92)",56,0.05273069679849341,52,4,0.07142857142857142,0.016113138143131707,1.3596688524760038e-05,6.037512920268511e-06,water_per_shift_diff_前1天,0.001329945170913,13 - 15日龄
"[1.92, inf)",503,0.4736346516007533,456,47,0.09343936381709742,-0.27649101151407746,0.040767341047688414,0.004476624226421,water_per_shift_diff_前1天,0.001246850958871,13 - 15日龄
,1062,1.0,985,77,0.07250470809792843,,0.13918852297329432,0.016301073140066166,water_per_shift_diff_前1天,0.001184297994721198,13 - 15日龄
"[-inf, -0.61)",551,0.5287907869481766,507,44,0.07985480943738657,-0.11238901224406178,0.0070091072372270415,0.0022739222458716003,water_per_shift_diff_前2天,0.0011999601959604676,13 - 15日龄
"[-0.61, 0.89)",126,0.12092130518234165,124,2,0.015873015873015872,1.5704240031281078,0.15950007869068103,0.0178933420725003,water_per_shift_diff_前2天,0.0010623368590491,13 - 15日龄
"[0.89, inf)",365,0.3502879078694818,336,29,0.07945205479452055,-0.10689505194025366,0.00419031551418326,0.0003139678386364,water_per_shift_diff_前2天,0.0012102844664248,13 - 15日龄
,1042,1.0,967,75,0.07197696737044146,,0.1706995014420913,0.020481232157008304,water_per_shift_diff_前2天,0.0011869350695388255,13 - 15日龄
