Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"(-inf, 0.35)",8,0.05925925925925926,7,1,0.125,0.5596157879354227,0.015544882998206187,0.0019181457094633236,W3_0-2天_外部-平均_MEAN,0.10245915746283081
"[0.35, 1.40)",11,0.08148148148148149,8,3,0.2727272727272727,-0.4054651081081643,0.01501722622622831,0.0018643994028415631,W3_0-2天_外部-平均_MEAN,0.13395849468374502
"[1.40, 2.75)",9,0.06666666666666667,5,4,0.4444444444444444,-1.1631508098056809,0.11846906396168971,0.014026521840620244,W3_0-2天_外部-平均_MEAN,0.14449277576441444
"[2.75, 5.05)",23,0.17037037037037037,16,7,0.30434782608695654,-0.5596157879354227,0.062179531992824735,0.007672582837853294,W3_0-2天_外部-平均_MEAN,0.12367624047437262
"[5.05, 6.25)",24,0.17777777777777778,18,6,0.25,-0.2876820724517808,0.01598233735843227,0.0019909314171199007,W3_0-2天_外部-平均_MEAN,0.09697101121332267
"[6.25, 7.45)",21,0.15555555555555556,17,4,0.19047619047619047,0.0606246218164348,0.0005613390908929172,7.015664294684641e-05,W3_0-2天_外部-平均_MEAN,0.09513789665567292
"[7.45, inf)",39,0.28888888888888886,37,2,0.05128205128205128,1.5314763709643884,0.41122976627747476,0.046904195309296945,W3_0-2天_外部-平均_MEAN,0.08577589986698654
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_0-2天_外部-平均_MEAN,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,W3_0-2天_外部-平均_MEAN,
,135,1.0,108,27,0.2,,0.6389841479057489,0.07444693316014211,W3_0-2天_外部-平均_MEAN,
"(-inf, 2.15)",17,0.1259259259259259,9,8,0.47058823529411764,-1.2685113254635072,0.27014593042278395,0.03167198960045539,W3_3-5天_外部-平均_MEAN,0.15888552884977375
"[2.15, 2.95)",11,0.08148148148148149,7,4,0.36363636363636365,-0.8266785731844679,0.06888988109870565,0.008374114748759216,W3_3-5天_外部-平均_MEAN,0.11968526389231907
"[2.95, 6.05)",53,0.3925925925925926,41,12,0.22641509433962265,-0.15762894420358298,0.010216690828010007,0.0012757658431947726,W3_3-5天_外部-平均_MEAN,0.10666525188635312
"[6.05, 7.05)",13,0.0962962962962963,11,2,0.15384615384615385,0.3184537311185347,0.00884593697551485,0.0011010933365618219,W3_3-5天_外部-平均_MEAN,0.08874627021977728
