Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"[28.15, inf)",45,0.16544117647058823,43,2,0.044444444444444446,1.6954887668256287,0.27431829147384074,0.0306949974747874,W3_15-17天_鸡舍温度-平均_MEAN,0.0380288998995988
,272,1.0,217,55,0.20220588235294118,,0.452033446366778,0.05390164453108051,W3_15-17天_鸡舍温度-平均_MEAN,0.05081452330171786
"[-inf, 25.95)",141,0.5183823529411765,100,41,0.2907801418439716,-0.4809660490242051,0.13689498689025764,0.0192134232563479,W3_18-20天_鸡舍温度-平均_MEAN,0.0559598413923174
"[25.95, 26.45)",49,0.1801470588235294,41,8,0.16326530612244897,0.2615663567164832,0.011374356023113093,0.0014177551983708,W3_18-20天_鸡舍温度-平均_MEAN,0.0504275956453486
"[26.45, 28.15)",53,0.1948529411764706,49,4,0.07547169811320754,1.1329617686827473,0.1734328572587666,0.0227882858379512,W3_18-20天_鸡舍温度-平均_MEAN,0.04477763176482015
"[28.15, inf)",29,0.10661764705882353,27,2,0.06896551724137931,1.2301255171363952,0.10832525500715136,0.0127466954563042,W3_18-20天_鸡舍温度-平均_MEAN,0.0374843459169986
,272,1.0,217,55,0.20220588235294118,,0.4300274551792887,0.0561661597489741,W3_18-20天_鸡舍温度-平均_MEAN,0.05081452330171787
"[-inf, 24.15)",34,0.125,20,14,0.4117647058823529,-1.015889224369256,0.16495964112506226,0.0197766387759163,W3_21-23天_鸡舍温度-平均_MEAN,0.0597613299774234
"[24.15, 25.15)",136,0.5,101,35,0.25735294117647056,-0.31279171295614294,0.053464188892378015,0.0066559121079604,W3_21-23天_鸡舍温度-平均_MEAN,0.0550367251822182
"[25.15, 26.45)",64,0.23529411764705882,59,5,0.078125,1.0955353631636304,0.19827032965508518,0.0236143038142182,W3_21-23天_鸡舍温度-平均_MEAN,0.0458547618532362
"[26.45, inf)",38,0.13970588235294118,37,1,0.02631578947368421,2.238353744336236,0.3409574450945351,0.035486616535642,W3_21-23天_鸡舍温度-平均_MEAN,0.0360517298801597
,272,1.0,217,55,0.20220588235294118,,0.7576516047670605,0.0855334712337369,W3_21-23天_鸡舍温度-平均_MEAN,0.05081452330171785
