Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[-inf, -3.72)",93,0.096875,81,12,0.1290322580645161,-0.6178748535881508,0.0481327437870203,0.0054234843586337,water_per_shift_diff_前7天,0.0012489333971386,13 - 15日龄
"[-3.72, -2.39)",65,0.0677083333333333,62,3,0.0461538461538461,0.5011047379043928,0.0137742473781923,0.0014845364100608,water_per_shift_diff_前7天,0.0010467408211565,13 - 15日龄
"[-2.39, 0.07)",289,0.3010416666666666,281,8,0.0276816608996539,1.031495769181321,0.2098159695261169,0.0223739939532456,water_per_shift_diff_前7天,0.0010825730426627,13 - 15日龄
"[0.07, 4.58)",388,0.4041666666666667,358,30,0.0773195876288659,-0.0480817537340442,0.0009537279689954,0.0001395154966898,water_per_shift_diff_前7天,0.0012655488217205,13 - 15日龄
"[4.58, inf)",125,0.1302083333333333,107,18,0.144,-0.7449602819068476,0.0991997840496055,0.011057721449624,water_per_shift_diff_前7天,0.0014001159956748,13 - 15日龄
,960,1.0,889,71,0.0739583333333333,,0.3718764727099306,0.0404792516682539,water_per_shift_diff_前7天,0.0012115625113807,13 - 15日龄
"[-inf, 5.26)",722,0.6395039858281665,643,79,0.1094182825484764,0.0399723563749945,0.001006109900329,0.0001257553655454,water_per_diff,0.0013159519521646,16 - 18日龄
"[5.26, 7.05)",58,0.0513728963684676,53,5,0.0862068965517241,0.3041294857224179,0.0042227019472728,0.0005258128459155,water_per_diff,0.0012578941072287,16 - 18日龄
"[7.05, 8.99)",66,0.0584588131089459,65,1,0.0151515151515151,2.1176627545000337,0.1209663282044966,0.0128079241629802,water_per_diff,0.0011757497642844,16 - 18日龄
"[8.99, 15.66)",143,0.1266607617360496,127,16,0.1118881118881118,0.0148738488232066,2.7860605937575005e-05,3.4825436402449272e-06,water_per_diff,0.0013763273666153,16 - 18日龄
"[15.66, inf)",140,0.1240035429583702,113,27,0.1928571428571428,-0.6251735626875919,0.0612985098342611,0.0075399208922125,water_per_diff,0.0015230218836357,16 - 18日龄
,1129,1.0,1001,128,0.1133746678476528,,0.1875215104922973,0.0210028958102938,water_per_diff,0.0013380979001415,16 - 18日龄
"[-inf, -16.87)",62,0.0549158547387068,51,11,0.1774193548387097,-0.522794155469648,0.0182917566727837,0.0022607818094769,water_per_shift_diff,0.0014401527715378,16 - 18日龄
"[-16.87, -7.65)",312,0.2763507528786537,286,26,0.0833333333333333,0.341170757402767,0.0281770491604963,0.003505147977186,water_per_shift_diff,0.0012956227936529,16 - 18日龄
"[-7.65, -6.23)",65,0.0575730735163861,64,1,0.0153846153846153,2.1021585679640684,0.117980630792876,0.0125188605674581,water_per_shift_diff,0.001079912040753,16 - 18日龄
"[-6.23, -3.92)",112,0.0992028343666961,103,9,0.0803571428571428,0.3807798954978129,0.0124075616859965,0.0015416427530696,water_per_shift_diff,0.0012590076768896,16 - 18日龄
"[-3.92, 3.19)",424,0.3755535872453499,372,52,0.1226415094339622,-0.0890743797038841,0.0030839000715411,0.0003853601197952,water_per_shift_diff,0.0013556175356423,16 - 18日龄
"[3.19, inf)",154,0.1364038972542072,125,29,0.1883116883116883,-0.5957066080797764,0.0605758413201751,0.007461969666315,water_per_shift_diff,0.0015013231703371,16 - 18日龄
,1129,1.0,1001,128,0.1133746678476528,,0.240516739703869,0.0276737628933008,water_per_shift_diff,0.0013380979001416,16 - 18日龄
"[-inf, -7.26)",132,0.1169176262178919,112,20,0.1515151515151515,-0.3339579176544999,0.014815003777068,0.0018433175189257,water_per_diff_前1天,0.0014930088146518,16 - 18日龄
"[-7.26, -0.39)",214,0.1895482728077945,195,19,0.0887850467289719,0.2718360640017029,0.0126044116526763,0.0015707182621503,water_per_diff_前1天,0.0012253561730602,16 - 18日龄
"[-0.39, 1.25)",57,0.0504871567759078,56,1,0.0175438596491228,1.968627175339546,0.0947530890228441,0.0102392656221605,water_per_diff_前1天,0.001161304024564,16 - 18日龄
"[1.25, 10.65)",381,0.337466784765279,347,34,0.0892388451443569,0.2662397399350942,0.0215729659403576,0.0026886844388319,water_per_diff_前1天,0.0012464729850386,16 - 18日龄
"[10.65, 15.13)",145,0.1284322409211691,127,18,0.1241379310344827,-0.1029091868331767,0.0014151940809195,0.0001768212424097,water_per_diff_前1天,0.0014078291424778,16 - 18日龄
"[15.13, inf)",200,0.1771479185119575,164,36,0.18,-0.540377026027515,0.0634477396006956,0.007835858796427,water_per_diff_前1天,0.001530866911659,16 - 18日龄
,1129,1.0,1001,128,0.1133746678476528,,0.2086084040745615,0.024354665880905,water_per_diff_前1天,0.0013380979001415,16 - 18日龄
"[-inf, -12.35)",57,0.0511210762331838,48,9,0.1578947368421052,-0.3775191777176049,0.0084123148721542,0.0010633198968672,water_per_diff_前2天,0.0014371492956446,16 - 18日龄
"[-12.35, -4.58)",182,0.1632286995515695,161,21,0.1153846153846153,-0.0146136840282365,3.5056256913666486e-05,7.99479276641544e-06,water_per_diff_前2天,0.0013676347603884,16 - 18日龄
