Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"[-inf, 50.45)",58,0.42962963,47,11,0.189655172,0.065957968,0.001832166,0.000228979,W3_0-2天_湿度内部平均_MEAN,0.102150355
"[50.45, 56.65)",35,0.259259259,27,8,0.228571429,-0.169899037,0.007865696,0.000982031,W3_0-2天_湿度内部平均_MEAN,0.118096427
"[56.65, 59.20)",7,0.051851852,3,4,0.571428571,-1.673976434,0.201497163,0.022605149,W3_0-2天_湿度内部平均_MEAN,0.151703862
"[59.20, 60.90)",8,0.059259259,6,2,0.25,-0.287682072,0.005327446,0.000663644,W3_0-2天_湿度内部平均_MEAN,0.132672323
"[60.90, inf)",27,0.2,25,2,0.074074074,1.139434283,0.179355396,0.021280256,W3_0-2天_湿度内部平均_MEAN,0.071380159
,135,1,108,27,0.2,,0.395877867,0.04576006,W3_0-2天_湿度内部平均_MEAN,0.104508633
"[-inf, 47.35)",16,0.118518519,13,3,0.1875,0.080042708,0.000741136,9.26E-05,W3_9-11天_湿度内部平均_MEAN,0.100636177
"[47.35, 61.35)",15,0.111111111,13,2,0.133333333,0.485507816,0.022477214,0.002782378,W3_9-11天_湿度内部平均_MEAN,0.096802285
"[61.35, 68.70)",33,0.244444444,31,2,0.060606061,1.354545663,0.288468058,0.033532276,W3_9-11天_湿度内部平均_MEAN,0.085559695
"[68.70, inf)",71,0.525925926,51,20,0.281690141,-0.450201002,0.120887306,0.01498458,W3_9-11天_湿度内部平均_MEAN,0.115816653
,135,1,108,27,0.2,,0.432573714,0.051391851,W3_9-11天_湿度内部平均_MEAN,0.104508633
"[-inf, 73.70)",83,0.614814815,63,20,0.240963855,-0.238891908,0.037603356,0.004689274,W3_15-17天_湿度内部平均_MEAN,0.111072654
"[73.70, 75.35)",13,0.096296296,11,2,0.153846154,0.318453731,0.008845937,0.001101093,W3_15-17天_湿度内部平均_MEAN,0.104093003
"[75.35, 79.55)",23,0.17037037,22,1,0.043478261,1.704748092,0.284124682,0.031756612,W3_15-17天_湿度内部平均_MEAN,0.080122809
"[79.55, inf)",16,0.118518519,12,4,0.25,-0.287682072,0.010654892,0.001327288,W3_15-17天_湿度内部平均_MEAN,0.10585009
