Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"[-inf, 48.05)",64,0.15841584158415842,48,16,0.25,-0.28459087988210807,0.013923339305473313,0.0017345677687111,W3_0-2天_湿度内部平均_MEAN,0.0952930678456632
"[48.05, 55.05)",107,0.26485148514851486,78,29,0.27102803738317754,-0.39379017184709986,0.04589176447509105,0.0057636698991429,W3_0-2天_湿度内部平均_MEAN,0.09948975984514831
"[55.05, 57.25)",22,0.054455445544554455,11,11,0.5,-1.3832031685502177,0.14073641534536097,0.0163114179179048,W3_0-2天_湿度内部平均_MEAN,0.1204050838889271
"[57.25, 72.85)",187,0.4628712871287129,163,24,0.12834224598930483,0.5324932019085991,0.11094371607246013,0.014114676160490999,W3_0-2天_湿度内部平均_MEAN,0.080911776886417
"[72.85, inf)",24,0.0594059405940594,23,1,0.041666666666666664,1.7522910473789322,0.10314291988547016,0.0114612327844238,W3_0-2天_湿度内部平均_MEAN,0.0742958029834835
,404,1.0,323,81,0.2004950495049505,,0.4146381550838556,0.049385564530673595,W3_0-2天_湿度内部平均_MEAN,0.08986800505067646
"[-inf, 60.15)",91,0.22524752475247525,75,16,0.17582417582417584,0.1616962227463114,0.0056055679406377115,0.0006999336488733,W3_3-5天_湿度内部平均_MEAN,0.0894025978597276
"[60.15, 68.70)",127,0.31435643564356436,98,29,0.2283464566929134,-0.16553151986611975,0.009041185716037342,0.0011288596948908,W3_3-5天_湿度内部平均_MEAN,0.0949697117796603
"[68.70, 70.35)",27,0.06683168316831684,17,10,0.37037037037037035,-0.8525749174880474,0.06038379857452707,0.0073273686524711,W3_3-5天_湿度内部平均_MEAN,0.1003826483889
"[70.35, 73.05)",48,0.1188118811881188,37,11,0.22916666666666666,-0.17018052870436373,0.0036165720276583797,0.0004515267659766,W3_3-5天_湿度内部平均_MEAN,0.0843943566573685
"[73.05, 78.10)",44,0.10891089108910891,38,6,0.13636363636363635,0.46262352194811307,0.02015788766658445,0.0024975038851996,W3_3-5天_湿度内部平均_MEAN,0.0880939750510675
