Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[4.83, inf)",417,0.5743801652892562,352,65,0.15587529976019185,0.019079074894114832,0.0002077206616949823,0.0011231662902452,water_per_shift_diff_前3天,0.001002731905378754,16 - 18日龄
,726,1.0,611,115,0.1584022038567493,,0.0615572897082652,0.010363781716504037,water_per_shift_diff_前3天,0.0010011864750228566,16 - 18日龄
"[-inf, 1.19)",472,0.6582984658298466,387,85,0.18008474576271186,-0.13955188040610547,0.013435118921084675,0.004561263201443979,water_per_shift_diff_前5天,0.0010279854295655432,16 - 18日龄
"[1.19, 2.02)",40,0.05578800557880056,38,2,0.05,1.2891136622208694,0.05895325515804236,0.0064411278339098,water_per_shift_diff_前5天,0.0008468227004299001,16 - 18日龄
"[2.02, 9.47)",167,0.23291492329149233,146,21,0.12574850299401197,0.28375886703934244,0.017001759070911348,0.0016704972982661,water_per_shift_diff_前5天,0.0009680456995617001,16 - 18日龄
"[9.47, inf)",38,0.05299860529986053,31,7,0.18421052631578946,-0.1672482615157381,0.0015678769568642798,0.0002629405302011,water_per_shift_diff_前5天,0.0010679880541108,16 - 18日龄
,717,1.0,602,115,0.1603905160390516,,0.09095801010690266,0.012935828863820978,water_per_shift_diff_前5天,0.001006037947915128,16 - 18日龄
"[-inf, -15.34)",38,0.05499276410998553,29,9,0.23684210526315788,-0.47273235362764615,0.014309980418379435,0.0019822841716197,water_per_shift_diff_前7天,0.0010534637335489,16 - 18日龄
"[-15.34, -5.18)",177,0.25615050651230103,156,21,0.11864406779661017,0.3625299632482134,0.02970209867286205,0.0027408962659585,water_per_shift_diff_前7天,0.000973108998361,16 - 18日龄
"[-5.18, -3.35)",48,0.0694645441389291,46,2,0.041666666666666664,1.4926906096512491,0.09193508350214484,0.0094120467968901,water_per_shift_diff_前7天,0.0008056314530837,16 - 18日龄
"[-3.35, -0.55)",118,0.170767004341534,101,17,0.1440677966101695,0.13910356650714278,0.00315110935108242,0.0001837898992751,water_per_shift_diff_前7天,0.0009893734175541,16 - 18日龄
"[-0.55, inf)",310,0.44862518089725034,247,63,0.2032258064516129,-0.2765499960414562,0.03758381314941638,0.005856880794872,water_per_shift_diff_前7天,0.0010708444782577175,16 - 18日龄
,691,1.0,579,112,0.16208393632416787,,0.17668208509388514,0.020175897928615398,water_per_shift_diff_前7天,0.001012518199513819,16 - 18日龄
"[-inf, -19.73)",42,0.05269761606022585,41,1,0.023809523809523808,1.8604620228148692,0.0934831412044401,0.0102466916456399,water_per_diff,0.0007442955530072,19 - 21日龄
"[-19.73, 4.36)",375,0.47051442910915936,320,55,0.14666666666666667,-0.09212223332813767,0.004128737947499588,0.0011375981307548228,water_per_diff,0.0009801358136474047,19 - 21日龄
"[4.36, 6.96)",77,0.09661229611041405,58,19,0.24675324675324675,-0.7371060125094601,0.0676264950196485,0.0082669932942395,water_per_diff,0.0011062998045204,19 - 21日龄
"[6.96, 21.53)",261,0.32747804265997493,232,29,0.1111111111111111,0.22633149779039702,0.01543611717580853,0.0019254067825697,water_per_diff,0.0009297885530329,19 - 21日龄
"[21.53, inf)",42,0.05269761606022585,38,4,0.09523809523809523,0.39818175471705636,0.007213204931443747,0.0008957409577584,water_per_diff,0.000983658750856,19 - 21日龄
,797,1.0,689,108,0.1355081555834379,,0.18788769627884047,0.02247243081096232,water_per_diff,0.0009635946150184302,19 - 21日龄
"[-inf, -6.08)",91,0.11417816813048934,71,20,0.21978021978021978,-0.5861624404021144,0.048145794169458196,0.005933520189615,water_per_shift_diff,0.0009247304053356999,19 - 21日龄
"[-6.08, 2.20)",298,0.3739021329987453,259,39,0.13087248322147652,0.04015637168045243,0.0005941537012871332,7.426422299467231e-05,water_per_shift_diff,0.0009874427796888,19 - 21日龄
"[2.20, 5.67)",149,0.18695106649937265,133,16,0.10738255033557047,0.2646503620925336,0.01187889331544727,0.0014805434731423,water_per_shift_diff,0.0009334826538385,19 - 21日龄
"[5.67, 6.51)",46,0.05771643663739021,45,1,0.021739130434782608,1.9535524458808808,0.10950205950342894,0.0118569153527964,water_per_shift_diff,0.0008444101316496,19 - 21日龄
"[6.51, 10.14)",106,0.1329987452948557,93,13,0.12264150943396226,0.11454009180228056,0.001673185504879309,0.0002090339336556,water_per_shift_diff,0.000952379150973,19 - 21日龄
"[10.14, inf)",107,0.1342534504391468,88,19,0.17757009345794392,-0.32021220857767296,0.015435698437995393,0.0019212610409123,water_per_shift_diff,0.0010345095463172,19 - 21日龄
,797,1.0,689,108,0.1355081555834379,,0.18722978463249623,0.021475538213116277,water_per_shift_diff,0.0009635946150184538,19 - 21日龄
"[-inf, -21.56)",40,0.050188205771643665,39,1,0.025,1.8104516022402075,0.08571495181815099,0.0094554875906862,water_per_diff_前1天,0.0007610306569972,19 - 21日龄
"[-21.56, -5.92)",153,0.191969887076537,133,20,0.13071895424836602,0.04150681077832395,0.0003257536082156265,4.071627829269932e-05,water_per_diff_前1天,0.0010029628578096,19 - 21日龄
"[-5.92, -3.18)",56,0.07026348808030113,46,10,0.17857142857142858,-0.32705374039438956,0.008447525789362155,0.0010512595914776,water_per_diff_前1天,0.0010515250302501,19 - 21日龄
"[-3.18, -0.40)",82,0.1028858218318695,63,19,0.23170731707317074,-0.6544142966643465,0.055290849367423886,0.006861247257633801,water_per_diff_前1天,0.00109926828731,19 - 21日龄
"[-0.40, inf)",466,0.5846925972396487,408,58,0.12446351931330472,0.0977141199683035,0.00538654141952885,0.0006730499356598,water_per_diff_前1天,0.0009336158012694,19 - 21日龄
