Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[23.88, inf)",44,0.05045871559633028,36,8,0.18181818181818182,1.889513223008866,0.16357278770418493,0.017861800334493354,water_per_diff_前2天,0.0020028699419199205,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前2天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前2天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.8515845157344507,0.09928794783498404,water_per_diff_前2天,,34 - 35日龄
"(-inf, -39.60)",235,0.2694954128440367,39,196,0.8340425531914893,-1.2291171868682786,0.3283804600568846,0.03864438837194022,water_per_diff_前3天,0.008454787735869738,34 - 35日龄
"[-39.60, -13.16)",277,0.3176605504587156,96,181,0.6534296028880866,-0.24871301356539716,0.019099397882458517,0.0023812902998523386,water_per_diff_前3天,0.005346482786269736,34 - 35日龄
"[-13.16, -5.08)",95,0.10894495412844037,44,51,0.5368421052631579,0.23779982742652736,0.006273158590842079,0.0007823024313989412,water_per_diff_前3天,0.004322400580296377,34 - 35日龄
"[-5.08, 7.64)",134,0.1536697247706422,73,61,0.4552238805970149,0.565021403207672,0.05043671927414488,0.006222042143011364,water_per_diff_前3天,0.0038404169282089447,34 - 35日龄
"[7.64, 24.19)",87,0.09977064220183486,64,23,0.26436781609195403,1.408824693663114,0.19299084280001955,0.022307934638812043,water_per_diff_前3天,0.002626091589399692,34 - 35日龄
"[24.19, inf)",44,0.05045871559633028,37,7,0.1590909090909091,2.050443589821503,0.18726370796363345,0.020013034571256715,water_per_diff_前3天,0.002109242804937025,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前3天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前3天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.784444286567983,0.09035099245627162,water_per_diff_前3天,,34 - 35日龄
"(-inf, -37.67)",164,0.18807339449541285,29,135,0.823170731707317,-1.1525431222193636,0.20510960802174655,0.024307671267796507,water_per_diff_前5天,0.00807880203195111,34 - 35日龄
"[-37.67, -26.70)",120,0.13761467889908258,35,85,0.7083333333333334,-0.5018673687683111,0.03243385703721364,0.004012213208585719,water_per_diff_前5天,0.007115072521887342,34 - 35日龄
"[-26.70, -16.50)",137,0.15711009174311927,46,91,0.6642335766423357,-0.2967822837951632,0.01336279213690689,0.00166424572584546,water_per_diff_前5天,0.005071720822498382,34 - 35日龄
"[-16.50, -10.17)",96,0.11009174311926606,42,54,0.5625,0.1341213979516857,0.002002959192584412,0.00025018240972469585,water_per_diff_前5天,0.004693403385767619,34 - 35日龄
"[-10.17, 20.97)",309,0.3543577981651376,167,142,0.459546925566343,0.5476025810480862,0.1092383562285525,0.013486702011676753,water_per_diff_前5天,0.004055189443572386,34 - 35日龄
"[20.97, inf)",46,0.052752293577981654,34,12,0.2608695652173913,1.426889701060753,0.10444246612424576,0.012049524858445237,water_per_diff_前5天,0.002982460288760039,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前5天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前5天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.46659003874124977,0.055770539482074374,water_per_diff_前5天,,34 - 35日龄
"(-inf, -45.24)",44,0.05045871559633028,16,28,0.6363636363636364,-0.17417996170283084,0.0015021496967390572,0.00018753171111236203,water_per_diff_前7天,0.006356875112318114,34 - 35日龄
"[-45.24, -28.80)",156,0.17889908256880735,45,111,0.7115384615384616,-0.5174318853094229,0.04470305108799085,0.0055263676017393674,water_per_diff_前7天,0.007100786222487235,34 - 35日龄
"[-28.80, -22.72)",78,0.08944954128440367,16,62,0.7948717948717948,-0.9691098365727184,0.07184468825061632,0.008644871091696102,water_per_diff_前7天,0.0065848910142821855,34 - 35日龄
"[-22.72, -18.23)",52,0.05963302752293578,18,34,0.6538461538461539,-0.250552940487405,0.0036378021674744803,0.0004535395674000872,water_per_diff_前7天,0.005096029749917758,34 - 35日龄
"[-18.23, 6.84)",400,0.45871559633027525,180,220,0.55,0.18476513077044068,0.015894034949222185,0.0019839331783411615,water_per_diff_前7天,0.004923102073051317,34 - 35日龄
"[6.84, inf)",142,0.1628440366972477,78,64,0.4507042253521127,0.5832615695625119,0.056954971586638786,0.007020141987632053,water_per_diff_前7天,0.004078101365837998,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前7天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前7天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.19453669773868168,0.023816385137921132,water_per_diff_前7天,,34 - 35日龄
"(-inf, -24.52)",151,0.1731651376146789,38,113,0.7483443708609272,-0.7043658327533633,0.0775349508978209,0.009496358909600246,water_per_shift_diff_前1天,0.008914454487496346,34 - 35日龄
"[-24.52, -9.13)",216,0.24770642201834864,76,140,0.6481481481481481,-0.2254732560903812,0.012277485045645888,0.0015314430117226406,water_per_shift_diff_前1天,0.0056022843224428675,34 - 35日龄
"[-9.13, 3.96)",273,0.3130733944954128,122,151,0.5531135531135531,0.17217703415092403,0.009412047558343867,0.0011750548688489668,water_per_shift_diff_前1天,0.004639556738774952,34 - 35日龄
"[3.96, 7.13)",63,0.07224770642201835,34,29,0.4603174603174603,0.5445005208622794,0.022019924779449616,0.002718984255453919,water_per_shift_diff_前1天,0.003540805693191086,34 - 35日龄
"[7.13, 13.70)",86,0.09862385321100918,57,29,0.3372093023255814,1.0611912640806682,0.11205797919787235,0.013384912125586023,water_per_shift_diff_前1天,0.003272920848830879,34 - 35日龄
"[13.70, inf)",83,0.09518348623853211,26,57,0.6867469879518072,-0.399518903580476,0.014451477148950733,0.0017945157657999911,water_per_shift_diff_前1天,0.004663306533898775,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前1天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前1天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.24775386462808338,0.030101268937011788,water_per_shift_diff_前1天,,34 - 35日龄
"(-inf, -38.17)",53,0.06077981651376147,10,43,0.8113207547169812,-1.073179196466925,0.05851297708880181,0.006982174972934588,water_per_shift_diff_前2天,0.011163843975845932,34 - 35日龄
"[-38.17, -13.27)",226,0.2591743119266055,73,153,0.6769911504424779,-0.35454265401145274,0.031199335549256538,0.0038796185675603508,water_per_shift_diff_前2天,0.006702811767569542,34 - 35日龄
"[-13.27, 0.33)",277,0.3176605504587156,115,162,0.5848375451263538,0.04277161936345797,0.0005834180833116677,7.292170200723282e-05,water_per_shift_diff_前2天,0.0046132644548700545,34 - 35日龄
"[0.33, 5.68)",99,0.11353211009174312,44,55,0.5555555555555556,0.16229227491838194,0.0030304621138700217,0.0003783925886387913,water_per_shift_diff_前2天,0.004947130589189534,34 - 35日龄
"[5.68, 9.47)",74,0.08486238532110092,47,27,0.36486486486486486,0.9397465619383216,0.07623351402253914,0.009193331910373503,water_per_shift_diff_前2天,0.0033810619160057416,34 - 35日龄
"[9.47, inf)",143,0.16399082568807338,64,79,0.5524475524475524,0.17487105712524242,0.005086529791003708,0.0006350073277034797,water_per_shift_diff_前2天,0.004125968326052566,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前2天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前2天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.17464623664878287,0.021141447069217945,water_per_shift_diff_前2天,,34 - 35日龄
"(-inf, -12.89)",225,0.2580275229357798,71,154,0.6844444444444444,-0.3888368991397216,0.03716943465388302,0.004617129032094446,water_per_shift_diff_前3天,0.007581695650884357,34 - 35日龄
"[-12.89, -9.86)",49,0.05619266055045872,8,41,0.8367346938775511,-1.2486946987918803,0.07034544524079862,0.008263029921907855,water_per_shift_diff_前3天,0.006231076404764051,34 - 35日龄
"[-9.86, 4.65)",327,0.375,127,200,0.6116207951070336,-0.06869445385685347,0.0017574159569616434,0.000219633811479031,water_per_shift_diff_前3天,0.004842389023415843,34 - 35日龄
"[4.65, 13.23)",146,0.16743119266055045,78,68,0.4657534246575342,0.5226369477460768,0.04700700096044284,0.005809900652328455,water_per_shift_diff_前3天,0.004226279817523766,34 - 35日龄
"[13.23, inf)",125,0.143348623853211,69,56,0.448,0.5941906400947021,0.05203185707445298,0.006409960200552279,water_per_shift_diff_前3天,0.004021352765051142,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前3天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前3天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.20831115388653912,0.025319653618362067,water_per_shift_diff_前3天,,34 - 35日龄
"(-inf, -21.80)",69,0.07912844036697247,12,57,0.8260869565217391,-1.172708791813958,0.08892915251421242,0.01051997999788906,water_per_shift_diff_前5天,0.007646219842723128,34 - 35日龄
"[-21.80, -9.30)",161,0.18463302752293578,53,108,0.6708074534161491,-0.326403487339506,0.018915357082881844,0.0023539792522810545,water_per_shift_diff_前5天,0.005858984293931442,34 - 35日龄
"[-9.30, 8.15)",429,0.4919724770642202,179,250,0.5827505827505828,0.051360714211100444,0.0013038731150874564,0.00016296622759823416,water_per_shift_diff_前5天,0.0054806105064209845,34 - 35日龄
"[8.15, 13.91)",111,0.12729357798165136,54,57,0.5135135135135135,0.33136860496231624,0.014297864285901242,0.0017791006922167184,water_per_shift_diff_前5天,0.004273563612574987,34 - 35日龄
"[13.91, 20.07)",57,0.06536697247706422,35,22,0.38596491228070173,0.84974143436369,0.04823211545382005,0.0058539319763274075,water_per_shift_diff_前5天,0.003954728336954684,34 - 35日龄
"[20.07, inf)",45,0.051605504587155966,20,25,0.5555555555555556,0.16229227491838194,0.001377482779031828,0.00017199663119945663,water_per_shift_diff_前5天,0.0042781955778124605,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前5天,,34 - 35日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前5天,,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.17305584523093484,0.020841954777511933,water_per_shift_diff_前5天,,34 - 35日龄
"(-inf, -19.14)",91,0.10435779816513761,23,68,0.7472527472527473,-0.6985776630143654,0.04601208829135537,0.005637342177080441,water_per_shift_diff_前7天,0.006391857949056775,34 - 35日龄
"[-19.14, -8.71)",203,0.23279816513761467,70,133,0.6551724137931034,-0.25641805993980266,0.014862441819912814,0.001852732271610957,water_per_shift_diff_前7天,0.00571535527918741,34 - 35日龄
"[-8.71, -0.32)",272,0.3119266055045872,120,152,0.5588235294117647,0.14904704816836153,0.007016007813041805,0.0008761901023847385,water_per_shift_diff_前7天,0.005544756285925883,34 - 35日龄
"[-0.32, 1.54)",51,0.058486238532110095,31,20,0.39215686274509803,0.8236907571637471,0.04059399393271803,0.004935499123786099,water_per_shift_diff_前7天,0.004373869630236106,34 - 35日龄
"[1.54, 12.60)",187,0.21444954128440366,89,98,0.5240641711229946,0.2891047172941599,0.018300323712851438,0.0022796071021868626,water_per_shift_diff_前7天,0.004586610556488847,34 - 35日龄
"[12.60, inf)",67,0.0768348623853211,20,47,0.7014925373134329,-0.46897950192347576,0.01589912878026881,0.001969376126740783,water_per_shift_diff_前7天,0.005678498557663575,34 - 35日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff_前7天,,34 - 35日龄
Missing,1,0.0011467889908256881,0,1,0.0,0.0,0.0,0.0,water_per_shift_diff_前7天,0.0030985915492957,34 - 35日龄
,872,1.0,353,519,0.5951834862385321,,0.14268398435014829,0.017550746903789882,water_per_shift_diff_前7天,,34 - 35日龄
"(-inf, -71.09)",149,0.12153344208809136,19,130,0.87248322147651,-2.0800235799943865,0.4188006187934022,0.044575491322909604,water_per_diff,0.009439325071434052,31 - 33日龄
"[-71.09, -44.48)",166,0.13539967373572595,47,119,0.7168674698795181,-1.0859040001067162,0.15149998533078157,0.018058661869926048,water_per_diff,0.0058897882692627405,31 - 33日龄
"[-44.48, -22.05)",288,0.23491027732463296,146,142,0.4930555555555556,-0.12914854459816966,0.003932569984256592,0.0004912299040511015,water_per_diff,0.0039957163158879675,31 - 33日龄
"[-22.05, -0.79)",334,0.2724306688417618,213,121,0.36227544910179643,0.4085735114074386,0.044158518775386846,0.0054817393173183515,water_per_diff,0.0029871173960177144,31 - 33日龄
"[-0.79, 9.15)",125,0.10195758564437195,94,31,0.248,0.9523794690796122,0.08318226849077658,0.010021821334233433,water_per_diff,0.0026713937411599635,31 - 33日龄
"[9.15, inf)",164,0.13376835236541598,142,22,0.13414634146341464,1.7078564955376994,0.30039140877694137,0.03356205754690602,water_per_diff,0.0017203864092199465,31 - 33日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff,,31 - 33日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff,,31 - 33日龄
,1226,1.0,661,565,0.46084828711256115,,1.0019653701515452,0.11219100129534457,water_per_diff,,31 - 33日龄
"(-inf, -36.57)",62,0.05057096247960848,15,47,0.7580645161290323,-1.2990255093130942,0.07858188667318601,0.009185563162869503,water_per_shift_diff,0.007638020215177058,31 - 33日龄
"[-36.57, -21.59)",120,0.09787928221859707,46,74,0.6166666666666667,-0.6323518054203203,0.03881497004392759,0.0047726156560466,water_per_shift_diff,0.006254867255461855,31 - 33日龄
"[-21.59, 0.44)",578,0.47145187601957583,292,286,0.49480968858131485,-0.13616611725681588,0.008774513750692938,0.001095967659246912,water_per_shift_diff,0.004182045337975629,31 - 33日龄
"[0.44, 5.65)",146,0.11908646003262642,90,56,0.3835616438356164,0.31752987088987056,0.011762034551806645,0.001464108676630221,water_per_shift_diff,0.0039009616622657983,31 - 33日龄
"[5.65, 7.57)",65,0.05301794453507341,52,13,0.2,1.2293662524146454,0.06842632184794623,0.008052340712601552,water_per_shift_diff,0.0021085953801792986,31 - 33日龄
"[7.57, inf)",255,0.20799347471451876,166,89,0.34901960784313724,0.46642330991915815,0.04366306170078503,0.005408941077598827,water_per_shift_diff,0.003140128449393065,31 - 33日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff,,31 - 33日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_shift_diff,,31 - 33日龄
,1226,1.0,661,565,0.46084828711256115,,0.2500227885683444,0.029979536944993616,water_per_shift_diff,,31 - 33日龄
"(-inf, -70.29)",91,0.07422512234910278,9,82,0.9010989010989011,-2.36642277863328,0.31122484735686284,0.03179007190129444,water_per_diff_前1天,0.010125278534788394,31 - 33日龄
"[-70.29, -37.85)",211,0.17210440456769985,59,152,0.7203791469194313,-1.1032711856458024,0.1983326887143433,0.023606095531331108,water_per_diff_前1天,0.006359345829467053,31 - 33日龄
"[-37.85, -20.54)",269,0.21941272430668843,130,139,0.516728624535316,-0.2238675913803547,0.011046967832457014,0.0013779946564250502,water_per_diff_前1天,0.00420868686700947,31 - 33日龄
"[-20.54, -4.85)",286,0.233278955954323,172,114,0.3986013986013986,0.2543679197137124,0.014865741677724769,0.0018532241803211717,water_per_diff_前1天,0.0031750296613687126,31 - 33日龄
"[-4.85, 21.53)",306,0.2495921696574225,235,71,0.23202614379084968,1.039977528397598,0.23904738314905918,0.02860319822339759,water_per_diff_前1天,0.0024370038015872958,31 - 33日龄
"[21.53, inf)",63,0.05138662316476346,56,7,0.1111111111111111,1.9225134329745903,0.13905682022396373,0.01511916507880626,water_per_diff_前1天,0.0015802326348889333,31 - 33日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前1天,,31 - 33日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前1天,,31 - 33日龄
,1226,1.0,661,565,0.46084828711256115,,0.9135744489544109,0.10234974957157561,water_per_diff_前1天,,31 - 33日龄
"(-inf, -52.21)",124,0.10114192495921696,18,106,0.8548387096774194,-1.9299954449211478,0.3095310328116345,0.0336210171927295,water_per_diff_前2天,0.008432063476122863,31 - 33日龄
"[-52.21, -37.15)",131,0.1068515497553018,41,90,0.6870229007633588,-0.9431657123312027,0.09173682808410677,0.01106012261098346,water_per_diff_前2天,0.006509192100456486,31 - 33日龄
"[-37.15, -22.12)",230,0.18760195758564438,103,127,0.5521739130434783,-0.366386206934201,0.025263887113838097,0.0031404400830451623,water_per_diff_前2天,0.0049259081896578715,31 - 33日龄
"[-22.12, -9.64)",268,0.21859706362153344,151,117,0.43656716417910446,0.09817779331192311,0.0020972847122020027,0.00026205535081650754,water_per_diff_前2天,0.0035075294839627736,31 - 33日龄
"[-9.64, 13.42)",355,0.2895595432300163,246,109,0.30704225352112674,0.6570555449979739,0.11777262993241493,0.014462348289484651,water_per_diff_前2天,0.002717906188449489,31 - 33日龄
"[13.42, inf)",118,0.09624796084828711,102,16,0.13559322033898305,1.6954559823392445,0.21361569569568986,0.02390274167217291,water_per_diff_前2天,0.001801541253576861,31 - 33日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前2天,,31 - 33日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前2天,,31 - 33日龄
,1226,1.0,661,565,0.46084828711256115,,0.7600173583498862,0.08644872519923219,water_per_diff_前2天,,31 - 33日龄
"(-inf, -55.05)",67,0.05464926590538336,13,54,0.8059701492537313,-1.5809627978079832,0.12000780355604543,0.01361112384765234,water_per_diff_前3天,0.008091624553809195,31 - 33日龄
"[-55.05, -33.68)",193,0.15742251223491027,60,133,0.689119170984456,-0.9529326747048985,0.1378194812334106,0.016603834326356228,water_per_diff_前3天,0.006307051420982572,31 - 33日龄
"[-33.68, -27.03)",129,0.10522022838499184,51,78,0.6046511627906976,-0.5818113026705112,0.03543072163826714,0.004367412743341742,water_per_diff_前3天,0.005539749411778827,31 - 33日龄
"[-27.03, -18.99)",146,0.11908646003262642,73,73,0.5,-0.15692810870524532,0.002944726241565774,0.0003677135462216447,water_per_diff_前3天,0.0043560988638102534,31 - 33日龄
"[-18.99, -9.65)",200,0.1631321370309951,113,87,0.435,0.10455159135251141,0.0017743241963563315,0.00022168956305459835,water_per_diff_前3天,0.0035884084135005983,31 - 33日龄
"[-9.65, inf)",491,0.400489396411093,351,140,0.285132382892057,0.7622156921513163,0.21587930552342377,0.02635008827587241,water_per_diff_前3天,0.0026904191976644984,31 - 33日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前3天,,31 - 33日龄
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前3天,,31 - 33日龄
,1226,1.0,661,565,0.46084828711256115,,0.5138563623890691,0.06152186230249896,water_per_diff_前3天,,31 - 33日龄
"(-inf, -40.21)",80,0.06525285481239804,22,58,0.725,-1.1263286658933485,0.07813563004823715,0.009281357333162574,water_per_diff_前5天,0.0068005950254066555,31 - 33日龄
"[-40.21, -30.42)",117,0.09543230016313213,41,76,0.6495726495726496,-0.7740893822872685,0.056110676148765345,0.006843802138150393,water_per_diff_前5天,0.006052942797144456,31 - 33日龄
"[-30.42, -22.65)",132,0.10766721044045677,57,75,0.5681818181818182,-0.4313649544070059,0.020062949026146207,0.002488603851658465,water_per_diff_前5天,0.00494179321899084,31 - 33日龄
"[-22.65, -8.08)",333,0.27161500815660683,174,159,0.4774774774774775,-0.06677701171094803,0.0012138999170086182,0.00015170930327897732,water_per_diff_前5天,0.0043429393423644784,31 - 33日龄
"[-8.08, 7.14)",337,0.27487765089722677,208,129,0.3827893175074184,0.3207975666344004,0.027702843162079584,0.003448082789774636,water_per_diff_前5天,0.003440909867441958,31 - 33日龄
"[7.14, inf)",226,0.18433931484502447,159,67,0.29646017699115046,0.7072834741240202,0.0862606875594791,0.010563311633500515,water_per_diff_前5天,0.00277169464157504,31 - 33日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前5天,,31 - 33日龄
Missing,1,0.0008156606851549756,0,1,0.0,0.0,0.0,0.0,water_per_diff_前5天,0.0119483568075117,31 - 33日龄
,1226,1.0,661,565,0.46084828711256115,,0.269486685861716,0.032776867049525565,water_per_diff_前5天,,31 - 33日龄
"(-inf, -10.44)",391,0.3189233278955954,179,212,0.5421994884910486,-0.3261285775365028,0.03405415805548312,0.00423800495256307,water_per_diff_前7天,0.00491616780226748,31 - 33日龄
"[-10.44, -4.51)",165,0.13458401305057097,92,73,0.44242424242424244,0.07440102719540362,0.0007424862526803572,9.278938103834782e-05,water_per_diff_前7天,0.004531865944595649,31 - 33日龄
"[-4.51, 0.48)",151,0.1231647634584013,90,61,0.40397350993377484,0.2320076974517084,0.00654093167089028,0.0008157876171684649,water_per_diff_前7天,0.00370427773642338,31 - 33日龄
"[0.48, 4.10)",92,0.07504078303425775,63,29,0.31521739130434784,0.6189107876998132,0.027221369067401593,0.0033493822662043447,water_per_diff_前7天,0.0032941082431603096,31 - 33日龄
"[4.10, 20.57)",357,0.2911908646003263,206,151,0.42296918767507,0.15366822326941132,0.006821698080365155,0.0008518742543293292,water_per_diff_前7天,0.0036759914004228494,31 - 33日龄
"[20.57, inf)",65,0.05301794453507341,31,34,0.5230769230769231,-0.2493014288362606,0.003310312306639219,0.0004127207952977774,water_per_diff_前7天,0.0038869756991628834,31 - 33日龄
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,water_per_diff_前7天,,31 - 33日龄
Missing,5,0.004078303425774877,0,5,0.0,0.0,0.0,0.0,water_per_diff_前7天,0.0102659295663833,31 - 33日龄
,1226,1.0,661,565,0.46084828711256115,,0.07869095543345972,0.009760559266601335,water_per_diff_前7天,,31 - 33日龄
"(-inf, -21.79)",139,0.1133768352365416,46,93,0.6690647482014388,-0.8608862053694057,0.08179300664084359,0.009919656951578312,water_per_shift_diff_前1天,0.006744182300600865,31 - 33日龄
"[-21.79, -10.13)",235,0.19168026101141925,111,124,0.5276595744680851,-0.2676794729979479,0.013796640048565467,0.0017194496263847562,water_per_shift_diff_前1天,0.004956782869430791,31 - 33日龄
