GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,不详          ,不详          ,不详          ,
-1       ,不详          ,不详          ,不详          ,
0        ,28          ,40          ,64          ,
1        ,37          ,48          ,51          ,
2        ,45          ,60          ,62          ,
3        ,50          ,61          ,64          ,
4        ,56          ,59          ,67          ,
5        ,57          ,63          ,67          ,
6        ,61          ,83          ,86          ,
7        ,75          ,82          ,85          ,
8        ,75          ,78          ,86          ,
9        ,71          ,73          ,86          ,
10       ,69          ,80          ,89          ,
11       ,74          ,75          ,91          ,
12       ,71          ,73          ,84          ,
13       ,71          ,73          ,83          ,
14       ,69          ,75          ,84          ,
15       ,70          ,72          ,82          ,
16       ,69          ,75          ,82          ,
17       ,71          ,73          ,83          ,
18       ,65          ,72          ,83          ,
19       ,64          ,68          ,84          ,
20       ,63          ,69          ,81          ,
21       ,61          ,70          ,81          ,
22       ,57          ,74          ,80          ,
23       ,65          ,70          ,85          ,
24       ,66          ,71          ,82          ,
25       ,64          ,71          ,83          ,
26       ,65          ,72          ,81          ,
27       ,61          ,68          ,80          ,
28       ,60          ,68          ,76          ,
29       ,63          ,65          ,79          ,
30       ,56          ,63          ,75          ,
31       ,47          ,58          ,74          ,
32       ,53          ,60          ,71          ,
33       ,50          ,55          ,70          ,
34       ,55          ,62          ,73          ,
35       ,55          ,61          ,71          ,
36       ,51          ,66          ,67          ,
37       ,56          ,68          ,70          ,
38       ,60          ,63          ,73          ,
39       ,49          ,67          ,69          ,
40       ,49          ,56          ,76          ,
41       ,54          ,59          ,66          ,
42       ,58          ,62          ,62          ,
43       ,不详          ,不详          ,不详          ,
44       ,80          ,94          ,95          ,
