GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,15.2        ,29.8        ,30.3        ,
-1       ,29.4        ,32.8        ,33.2        ,
0        ,30.3        ,33.4        ,34.8        ,
1        ,33.2        ,34.3        ,34.8        ,
2        ,32.8        ,33.0        ,34.5        ,
3        ,32.0        ,32.4        ,33.7        ,
4        ,31.3        ,31.7        ,33.1        ,
5        ,30.8        ,31.7        ,32.8        ,
6        ,30.5        ,31.0        ,31.9        ,
7        ,30.1        ,30.5        ,31.8        ,
8        ,29.8        ,30.5        ,31.2        ,
9        ,29.3        ,29.9        ,31.0        ,
10       ,28.9        ,29.4        ,30.7        ,
11       ,28.8        ,29.6        ,30.7        ,
12       ,28.5        ,28.8        ,30.2        ,
13       ,28.1        ,29.1        ,30.2        ,
14       ,28.0        ,28.6        ,29.7        ,
15       ,27.2        ,28.0        ,29.7        ,
16       ,26.7        ,27.1        ,28.8        ,
17       ,26.8        ,27.0        ,28.7        ,
18       ,26.3        ,26.5        ,28.3        ,
19       ,25.9        ,26.4        ,28.0        ,
20       ,25.4        ,26.1        ,27.9        ,
21       ,25.1        ,26.8        ,27.5        ,
22       ,24.4        ,26.0        ,28.0        ,
23       ,24.5        ,25.8        ,27.4        ,
24       ,24.4        ,26.1        ,27.1        ,
25       ,24.7        ,26.7        ,28.1        ,
26       ,24.9        ,25.6        ,28.1        ,
27       ,24.1        ,25.5        ,27.2        ,
28       ,23.8        ,25.2        ,26.8        ,
29       ,23.8        ,24.5        ,26.5        ,
30       ,23.7        ,24.4        ,26.4        ,
31       ,23.1        ,23.2        ,26.0        ,
32       ,22.6        ,23.8        ,24.4        ,
33       ,22.5        ,22.8        ,24.8        ,
34       ,22.0        ,22.5        ,25.2        ,
35       ,21.3        ,21.7        ,23.0        ,
36       ,8.6         ,8.8         ,22.7        ,
37       ,8.1         ,13.2        ,14.1        ,
38       ,8.4         ,9.3         ,13.5        ,
39       ,5.7         ,10.4        ,12.6        ,
40       ,8.0         ,12.7        ,14.4        ,
41       ,9.3         ,13.6        ,14.8        ,
42       ,11.6        ,14.4        ,14.8        ,
43       ,11.1        ,14.5        ,18.9        ,
44       ,12.7        ,21.5        ,22.3        ,
