GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,67          ,68          ,69          ,
0        ,62          ,67          ,70          ,
1        ,59          ,67          ,68          ,
2        ,55          ,56          ,68          ,
3        ,56          ,73          ,78          ,
4        ,60          ,75          ,78          ,
5        ,60          ,78          ,80          ,
6        ,65          ,85          ,85          ,
7        ,75          ,86          ,88          ,
8        ,71          ,87          ,89          ,
9        ,67          ,85          ,88          ,
10       ,70          ,88          ,89          ,
11       ,87          ,89          ,91          ,
12       ,71          ,78          ,91          ,
13       ,57          ,76          ,84          ,
14       ,59          ,79          ,86          ,
15       ,62          ,82          ,88          ,
16       ,74          ,87          ,90          ,
17       ,85          ,90          ,92          ,
18       ,85          ,86          ,92          ,
19       ,66          ,83          ,92          ,
20       ,59          ,84          ,91          ,
21       ,63          ,86          ,90          ,
22       ,59          ,88          ,92          ,
23       ,66          ,86          ,91          ,
24       ,84          ,90          ,94          ,
25       ,73          ,91          ,92          ,
26       ,75          ,92          ,93          ,
27       ,82          ,92          ,93          ,
28       ,89          ,94          ,94          ,
29       ,77          ,90          ,95          ,
30       ,81          ,83          ,92          ,
31       ,71          ,90          ,90          ,
32       ,81          ,92          ,93          ,
33       ,85          ,87          ,94          ,
34       ,62          ,89          ,93          ,
35       ,67          ,90          ,93          ,
36       ,76          ,91          ,93          ,
37       ,91          ,94          ,95          ,
38       ,89          ,93          ,94          ,
