Message,GrowthDay,Time,
更改开关   ,56       ,00:34:03,
更改开关   ,56       ,00:35:14,
更改开关   ,56       ,00:35:25,
更改开关   ,56       ,00:36:00,
系统锁定   ,56       ,00:41:00,
新的鸡群   ,-1       ,00:45:06,
管理员登陆  ,-1       ,08:15:22,
更改开关   ,-1       ,08:15:26,
更改开关   ,-1       ,08:16:25,
更改开关   ,-1       ,08:17:02,
系统锁定   ,-1       ,08:22:13,
报警测试   ,-1       ,11:10:00,
管理员登陆  ,0        ,10:51:29,
普通鸡舍模式 ,0        ,10:52:02,
备用设置提醒 ,0        ,10:52:03,
重置报警   ,0        ,10:53:22,
系统锁定   ,0        ,10:58:23,
报警测试   ,0        ,11:10:00,
管理员登陆  ,0        ,14:00:27,
重置报警   ,0        ,14:01:00,
系统锁定   ,0        ,14:06:01,
管理员登陆  ,0        ,14:10:21,
重置报警   ,0        ,14:10:23,
更改开关   ,0        ,14:10:26,
更改开关   ,0        ,14:14:24,
更改开关   ,0        ,14:14:26,
更改开关   ,0        ,14:15:08,
更改开关   ,0        ,14:15:27,
更改开关   ,0        ,14:16:00,
系统锁定   ,0        ,14:21:00,
管理员登陆  ,0        ,16:54:03,
系统锁定   ,0        ,16:59:11,
管理员登陆  ,0        ,18:47:12,
系统锁定   ,0        ,18:52:13,
报警测试   ,1        ,11:10:00,
管理员登陆  ,1        ,11:55:22,
更改开关   ,1        ,11:56:04,
更改开关   ,1        ,11:56:17,
更改开关   ,1        ,11:57:04,
更改开关   ,1        ,11:57:10,
更改开关   ,1        ,11:58:02,
更改开关   ,1        ,11:58:06,
更改开关   ,1        ,11:58:09,
更改开关   ,1        ,11:58:17,
系统锁定   ,1        ,12:03:23,
更改开关   ,1        ,12:06:06,
更改开关   ,1        ,12:06:14,
更改开关   ,1        ,12:07:27,
更改开关   ,1        ,12:08:27,
系统锁定   ,1        ,12:14:14,
更改开关   ,1        ,12:43:17,
更改开关   ,1        ,12:44:01,
系统锁定   ,1        ,12:49:01,
报警测试   ,2        ,11:10:00,
重置报警   ,3        ,08:34:08,
重置报警   ,3        ,08:53:22,
重置报警   ,3        ,09:09:25,
重置报警   ,3        ,09:29:18,
管理员登陆  ,3        ,09:39:24,
更改开关   ,3        ,09:40:01,
系统锁定   ,3        ,09:45:20,
报警测试   ,3        ,11:10:00,
管理员登陆  ,3        ,12:36:07,
系统锁定   ,3        ,12:42:00,
系统锁定   ,3        ,14:45:24,
报警测试   ,4        ,11:10:00,
备用设置提醒 ,4        ,13:22:05,
管理员登陆  ,5        ,10:05:17,
更改开关   ,5        ,10:05:21,
更改开关   ,5        ,10:08:27,
系统锁定   ,5        ,10:13:27,
报警测试   ,5        ,11:10:00,
管理员登陆  ,5        ,17:36:25,
重置报警   ,5        ,17:36:27,
系统锁定   ,5        ,17:52:10,
更改开关   ,6        ,09:08:06,
更改开关   ,6        ,09:08:11,
更改开关   ,6        ,09:08:13,
更改开关   ,6        ,09:08:21,
系统锁定   ,6        ,09:13:21,
管理员登陆  ,6        ,10:23:00,
更改开关   ,6        ,10:23:03,
更改开关   ,6        ,10:23:08,
更改开关   ,6        ,10:23:12,
更改开关   ,6        ,10:23:14,
更改开关   ,6        ,10:23:17,
更改开关   ,6        ,10:23:20,
