GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,29.5        ,33.1        ,33.5        ,
0        ,32.1        ,32.7        ,34.6        ,
1        ,32.7        ,33.3        ,36.9        ,
2        ,32.5        ,32.7        ,37.3        ,
3        ,31.5        ,32.0        ,35.3        ,
4        ,31.4        ,31.5        ,35.2        ,
5        ,30.6        ,30.7        ,33.5        ,
6        ,30.3        ,31.1        ,36.0        ,
7        ,30.2        ,31.2        ,35.9        ,
8        ,30.2        ,30.2        ,36.0        ,
9        ,29.7        ,30.3        ,36.0        ,
10       ,29.3        ,29.5        ,35.6        ,
11       ,29.1        ,29.2        ,31.8        ,
12       ,28.9        ,29.5        ,33.3        ,
13       ,28.8        ,29.5        ,33.4        ,
14       ,28.6        ,29.5        ,33.9        ,
15       ,28.9        ,29.5        ,33.7        ,
16       ,28.0        ,28.1        ,32.5        ,
17       ,27.9        ,28.6        ,31.8        ,
18       ,28.0        ,28.4        ,30.7        ,
19       ,27.7        ,28.7        ,33.3        ,
20       ,27.9        ,27.9        ,33.6        ,
21       ,27.7        ,29.5        ,33.3        ,
22       ,28.4        ,29.3        ,32.9        ,
23       ,28.1        ,30.1        ,33.1        ,
24       ,25.9        ,26.4        ,30.4        ,
25       ,26.0        ,27.7        ,31.6        ,
26       ,27.1        ,28.3        ,32.4        ,
27       ,27.6        ,29.3        ,32.3        ,
28       ,27.8        ,29.3        ,31.6        ,
29       ,27.3        ,29.5        ,31.7        ,
30       ,26.1        ,26.1        ,30.1        ,
31       ,25.0        ,27.0        ,30.9        ,
32       ,25.6        ,28.1        ,30.2        ,
33       ,27.3        ,28.7        ,30.1        ,
34       ,27.0        ,27.1        ,28.9        ,
35       ,26.3        ,28.0        ,29.2        ,
36       ,26.9        ,27.4        ,28.8        ,
37       ,26.6        ,28.1        ,28.7        ,
38       ,25.3        ,28.0        ,33.6        ,
39       ,26.2        ,27.7        ,28.3        ,
