GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,76          ,76          ,85          ,
0        ,67          ,78          ,79          ,
1        ,58          ,70          ,79          ,
2        ,53          ,67          ,76          ,
3        ,61          ,74          ,77          ,
4        ,67          ,79          ,80          ,
5        ,71          ,77          ,81          ,
6        ,55          ,78          ,81          ,
7        ,55          ,74          ,81          ,
8        ,43          ,66          ,76          ,
9        ,42          ,69          ,72          ,
10       ,47          ,76          ,77          ,
11       ,65          ,79          ,82          ,
12       ,60          ,80          ,83          ,
13       ,58          ,80          ,84          ,
14       ,58          ,81          ,83          ,
15       ,59          ,78          ,83          ,
16       ,68          ,83          ,84          ,
17       ,70          ,84          ,85          ,
18       ,73          ,84          ,86          ,
19       ,63          ,84          ,85          ,
20       ,70          ,84          ,86          ,
21       ,67          ,84          ,86          ,
22       ,58          ,84          ,86          ,
23       ,68          ,82          ,86          ,
24       ,76          ,82          ,86          ,
25       ,69          ,85          ,85          ,
26       ,68          ,84          ,85          ,
27       ,69          ,81          ,84          ,
28       ,74          ,80          ,86          ,
29       ,71          ,86          ,88          ,
30       ,74          ,75          ,87          ,
31       ,50          ,76          ,78          ,
32       ,72          ,82          ,83          ,
33       ,78          ,82          ,85          ,
34       ,77          ,79          ,84          ,
35       ,79          ,84          ,89          ,
36       ,78          ,83          ,89          ,
37       ,83          ,91          ,94          ,
38       ,57          ,75          ,94          ,
39       ,75          ,81          ,83          ,
