GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,13.9        ,30.9        ,31.0        ,
-1       ,30.1        ,32.9        ,33.3        ,
0        ,31.6        ,34.6        ,34.9        ,
1        ,33.3        ,34.0        ,34.9        ,
2        ,32.9        ,32.9        ,34.7        ,
3        ,32.3        ,32.4        ,34.0        ,
4        ,31.5        ,31.7        ,33.2        ,
5        ,30.9        ,31.3        ,32.6        ,
6        ,30.4        ,31.1        ,31.9        ,
7        ,29.7        ,30.4        ,31.5        ,
8        ,29.3        ,30.4        ,31.2        ,
9        ,29.2        ,30.0        ,30.9        ,
10       ,28.9        ,29.5        ,30.7        ,
11       ,28.6        ,28.8        ,30.7        ,
12       ,28.2        ,29.1        ,30.3        ,
13       ,27.9        ,28.7        ,30.2        ,
14       ,27.6        ,28.1        ,29.6        ,
15       ,26.9        ,27.6        ,29.3        ,
16       ,26.7        ,27.3        ,28.6        ,
17       ,26.7        ,27.4        ,28.5        ,
18       ,26.2        ,27.0        ,28.4        ,
19       ,26.0        ,26.9        ,28.0        ,
20       ,25.4        ,26.3        ,28.0        ,
21       ,25.1        ,26.8        ,27.4        ,
22       ,24.6        ,26.1        ,27.9        ,
23       ,24.7        ,25.8        ,27.5        ,
24       ,24.4        ,26.0        ,27.1        ,
25       ,24.5        ,26.4        ,27.7        ,
26       ,24.6        ,25.2        ,27.4        ,
27       ,23.8        ,24.7        ,26.8        ,
28       ,23.4        ,24.3        ,26.2        ,
29       ,23.7        ,24.4        ,25.9        ,
30       ,23.3        ,24.1        ,26.0        ,
31       ,22.9        ,23.4        ,25.7        ,
32       ,22.6        ,23.2        ,24.3        ,
33       ,22.2        ,22.5        ,24.8        ,
34       ,21.8        ,22.1        ,24.8        ,
35       ,21.1        ,21.7        ,23.0        ,
36       ,20.5        ,21.0        ,22.5        ,
37       ,9.7         ,12.7        ,21.4        ,
38       ,2.6         ,2.8         ,12.8        ,
39       ,0.3         ,4.1         ,8.2         ,
40       ,3.8         ,12.1        ,13.1        ,
41       ,9.2         ,12.0        ,18.8        ,
42       ,16.9        ,16.9        ,19.3        ,
43       ,13.9        ,14.0        ,16.9        ,
