GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,30.2        ,32.7        ,33.2        ,
1        ,32.6        ,33.7        ,35.9        ,
2        ,32.8        ,32.8        ,36.7        ,
3        ,31.9        ,32.4        ,35.3        ,
3        ,31.6        ,31.9        ,34.8        ,
4        ,31.1        ,31.3        ,33.8        ,
5        ,30.9        ,32.1        ,36.7        ,
6        ,31.0        ,32.1        ,36.2        ,
7        ,31.0        ,31.3        ,35.8        ,
8        ,29.7        ,30.8        ,35.5        ,
9        ,29.5        ,29.6        ,34.9        ,
10       ,29.3        ,29.3        ,32.1        ,
11       ,29.2        ,29.6        ,33.2        ,
12       ,29.2        ,30.0        ,33.6        ,
13       ,29.2        ,29.6        ,33.7        ,
14       ,29.2        ,29.6        ,33.7        ,
15       ,28.0        ,28.2        ,33.0        ,
16       ,27.9        ,28.6        ,31.7        ,
17       ,28.1        ,28.5        ,30.8        ,
18       ,27.8        ,29.0        ,32.6        ,
19       ,28.0        ,28.5        ,33.0        ,
20       ,28.0        ,30.4        ,32.5        ,
21       ,29.0        ,29.4        ,32.1        ,
22       ,28.4        ,30.4        ,32.6        ,
23       ,26.2        ,27.4        ,31.0        ,
24       ,27.3        ,28.1        ,31.9        ,
25       ,27.5        ,28.7        ,32.3        ,
26       ,27.4        ,29.4        ,33.1        ,
27       ,28.4        ,29.8        ,32.1        ,
28       ,27.9        ,30.5        ,32.5        ,
29       ,26.0        ,26.0        ,30.6        ,
30       ,25.1        ,26.5        ,30.7        ,
31       ,25.3        ,28.9        ,31.2        ,
32       ,28.1        ,29.2        ,30.4        ,
33       ,27.0        ,27.1        ,29.3        ,
34       ,26.6        ,27.8        ,29.7        ,
35       ,27.4        ,27.5        ,29.5        ,
36       ,27.3        ,28.4        ,29.9        ,
37       ,27.1        ,27.1        ,29.2        ,
38       ,25.9        ,27.4        ,27.8        ,
39       ,27.4        ,29.3        ,29.6        ,
