Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"[-inf, 0.25)",207,0.512376238,166,41,0.198067633,0.015212553,0.000118035,1.48E-05,W3_9-11天_探头温度标准差_MEAN,317.4922225
"[0.25, 0.35)",106,0.262376238,95,11,0.103773585,0.77277845,0.122342558,0.014923303,W3_9-11天_探头温度标准差_MEAN,309.0417884
"[0.35, inf)",91,0.225247525,62,29,0.318681319,-0.623364613,0.103524796,0.012735067,W3_9-11天_探头温度标准差_MEAN,332.9032349
,404,1,323,81,0.20049505,,0.225985389,0.027673124,W3_9-11天_探头温度标准差_MEAN,318.7463218
"(-inf, 63.75)",40,0.099009901,29,11,0.275,-0.413802611,0.01904286,0.002363518,W3_12-14天_湿度内部平均_MEAN,318.0781179
"[63.75, 66.45)",27,0.066831683,26,1,0.037037037,1.874893369,0.127773378,0.013979127,W3_12-14天_湿度内部平均_MEAN,318.1154644
"[66.45, 67.95)",27,0.066831683,24,3,0.111111111,0.696238373,0.025946276,0.003179325,W3_12-14天_湿度内部平均_MEAN,324.0421491
"[67.95, 84.55)",223,0.551980198,184,39,0.174887892,0.168170943,0.014828971,0.00185144,W3_12-14天_湿度内部平均_MEAN,313.6840111
"[84.55, inf)",87,0.215346535,60,27,0.310344828,-0.584695472,0.086286329,0.010634732,W3_12-14天_湿度内部平均_MEAN,330.5816007
,404,1,323,81,0.20049505,,0.273877813,0.032008142,W3_12-14天_湿度内部平均_MEAN,318.7463218
"[-inf, 26.95)",61,0.150990099,32,29,0.475409836,-1.284763096,0.33269388,0.038943585,W3_12-14天_鸡舍温度-平均_MEAN,363.3097108
"[26.95, 27.15)",35,0.086633663,23,12,0.342857143,-0.732615602,0.05636797,0.006892533,W3_12-14天_鸡舍温度-平均_MEAN,332.2257214
"[27.15, 27.45)",91,0.225247525,75,16,0.175824176,0.161696223,0.005605568,0.000699934,W3_12-14天_鸡舍温度-平均_MEAN,321.6652487
"[27.45, 27.75)",95,0.235148515,82,13,0.136842105,0.458566721,0.042819191,0.00530599,W3_12-14天_鸡舍温度-平均_MEAN,312.0526346
"[27.75, inf)",122,0.301980198,111,11,0.090163934,0.92843176,0.192975267,0.028493262,W3_12-14天_鸡舍温度-平均_MEAN,295.6326516
,404,1,323,81,0.20049505,,0.630461876,0.080335304,W3_12-14天_鸡舍温度-平均_MEAN,318.7463218
"[-inf, 0.15)",59,0.146039604,46,13,0.220338983,-0.11951113,0.002160638,0.000269919,W3_12-14天_探头温度标准差_MEAN,321.716827
"[0.15, 0.45)",300,0.742574257,246,54,0.18,0.133144321,0.012641153,0.0018974,W3_12-14天_探头温度标准差_MEAN,317.2339937
"[0.45, inf)",45,0.111386139,31,14,0.311111111,-0.588273294,0.0452172,0.005572034,W3_12-14天_探头温度标准差_MEAN,324.933847
,404,1,323,81,0.20049505,,0.060018991,0.007739354,W3_12-14天_探头温度标准差_MEAN,318.7463218
"[-inf, 71.05)",138,0.341584158,109,29,0.210144928,-0.059151116,0.001216348,0.000152021,W3_15-17天_湿度内部平均_MEAN,321.6389638
"[71.05, 78.25)",109,0.26980198,94,15,0.137614679,0.452041413,0.047842475,0.005929906,W3_15-17天_湿度内部平均_MEAN,306.1626085
"[78.25, 80.15)",25,0.061881188,24,1,0.04,1.794850662,0.111204867,0.012291558,W3_15-17天_湿度内部平均_MEAN,314.344731
"[80.15, 89.85)",97,0.24009901,74,23,0.237113402,-0.214632291,0.011772249,0.00236988,W3_15-17天_湿度内部平均_MEAN,322.136107
"[89.85, inf)",35,0.086633663,22,13,0.371428571,-0.857110073,0.079181862,0.009605473,W3_15-17天_湿度内部平均_MEAN,340.2797723
,404,1,323,81,0.20049505,,0.251217799,0.030348839,W3_15-17天_湿度内部平均_MEAN,318.7463218
"[-inf, 25.85)",61,0.150990099,41,20,0.327868852,-0.665363375,0.079829363,0.009798582,W3_15-17天_鸡舍温度-平均_MEAN,344.3175658
"[25.85, 26.25)",112,0.277227723,79,33,0.294642857,-0.510262878,0.083083739,0.010274245,W3_15-17天_鸡舍温度-平均_MEAN,340.8884776
"[26.25, 26.45)",39,0.096534653,29,10,0.256410256,-0.318492432,0.010724758,0.001334957,W3_15-17天_鸡舍温度-平均_MEAN,334.1769482
"[26.45, 26.55)",23,0.056930693,19,4,0.173913043,0.174941449,0.00165159,0.000206186,W3_15-17天_鸡舍温度-平均_MEAN,309.52674
"[26.55, 26.65)",26,0.064356436,22,4,0.153846154,0.321544924,0.006022131,0.00074954,W3_15-17天_鸡舍温度-平均_MEAN,325.1399941
"[26.65, inf)",143,0.353960396,133,10,0.06993007,1.204560867,0.347284433,0.040962838,W3_15-17天_鸡舍温度-平均_MEAN,286.6082319
,404,1,323,81,0.20049505,,0.528596013,0.063326349,W3_15-17天_鸡舍温度-平均_MEAN,318.7463218
"[-inf, 0.15)",41,0.101485149,33,8,0.195121951,0.033862851,0.000115193,1.44E-05,W3_15-17天_探头温度标准差_MEAN,327.8284176
"[0.15, 0.25)",137,0.339108911,114,23,0.167883212,0.217501064,0.01500552,0.001872002,W3_15-17天_探头温度标准差_MEAN,310.9006647
"[0.25, 0.55)",192,0.475247525,151,41,0.213541667,-0.079495398,0.003074928,0.002795818,W3_15-17天_探头温度标准差_MEAN,320.0663405
"[0.55, inf)",34,0.084158416,25,9,0.264705882,-0.361551921,0.012188541,0.001515323,W3_15-17天_探头温度标准差_MEAN,331.9535426
,404,1,323,81,0.20049505,,0.030384182,0.006197541,W3_15-17天_探头温度标准差_MEAN,318.7463218
"[-inf, 62.50)",44,0.108910891,37,7,0.159090909,0.281804595,0.007927538,0.000987676,W3_18-20天_湿度内部平均_MEAN,303.5869654
"[62.50, 69.55)",61,0.150990099,54,7,0.114754098,0.659870729,0.05329308,0.006543345,W3_18-20天_湿度内部平均_MEAN,319.3315822
"[69.55, 70.95)",24,0.059405941,22,2,0.083333333,1.014692104,0.04405803,0.005282522,W3_18-20天_湿度内部平均_MEAN,324.3465064
"[70.95, 72.55)",25,0.061881188,24,1,0.04,1.794850662,0.111204867,0.012291558,W3_18-20天_湿度内部平均_MEAN,301.695674
"[72.55, 85.10)",178,0.440594059,135,43,0.241573034,-0.239128506,0.026999412,0.003366908,W3_18-20天_湿度内部平均_MEAN,321.1295139
