GrowthDay,FeederTotal,ChangeTotal,Feeder_1,ChangeFeeder_1,Feeder_2,ChangeFeeder_2,Feeder_3,ChangeFeeder_3,Feeder_4,ChangeFeeder_4,
-1       ,684        ,不详         ,0       ,不详            ,684     ,不详            ,0       ,不详            ,0       ,不详            ,
0        ,0          ,-100       ,0       ,不详            ,0       ,-100          ,0       ,不详            ,0       ,不详            ,
1        ,374        ,不详         ,0       ,不详            ,374     ,不详            ,0       ,不详            ,0       ,不详            ,
2        ,400        ,7          ,0       ,不详            ,400     ,7             ,0       ,不详            ,0       ,不详            ,
3        ,417        ,4          ,0       ,不详            ,417     ,4             ,0       ,不详            ,0       ,不详            ,
4        ,444        ,6          ,0       ,不详            ,444     ,6             ,0       ,不详            ,0       ,不详            ,
5        ,618        ,39         ,0       ,不详            ,618     ,39            ,0       ,不详            ,0       ,不详            ,
6        ,849        ,37         ,0       ,不详            ,849     ,37            ,0       ,不详            ,0       ,不详            ,
7        ,1120       ,31         ,0       ,不详            ,1120    ,31            ,0       ,不详            ,0       ,不详            ,
8        ,1225       ,9          ,0       ,不详            ,1225    ,9             ,0       ,不详            ,0       ,不详            ,
9        ,1740       ,42         ,0       ,不详            ,1740    ,42            ,0       ,不详            ,0       ,不详            ,
10       ,1714       ,-2         ,0       ,不详            ,1714    ,-2            ,0       ,不详            ,0       ,不详            ,
11       ,1735       ,1          ,0       ,不详            ,1735    ,1             ,0       ,不详            ,0       ,不详            ,
12       ,1988       ,14         ,0       ,不详            ,1988    ,14            ,0       ,不详            ,0       ,不详            ,
13       ,1831       ,-8         ,0       ,不详            ,1831    ,-8            ,0       ,不详            ,0       ,不详            ,
14       ,2001       ,9          ,0       ,不详            ,2001    ,9             ,0       ,不详            ,0       ,不详            ,
15       ,2454       ,22         ,0       ,不详            ,2454    ,22            ,0       ,不详            ,0       ,不详            ,
16       ,2749       ,12         ,0       ,不详            ,2749    ,12            ,0       ,不详            ,0       ,不详            ,
17       ,2975       ,8          ,0       ,不详            ,2975    ,8             ,0       ,不详            ,0       ,不详            ,
18       ,3285       ,10         ,0       ,不详            ,3285    ,10            ,0       ,不详            ,0       ,不详            ,
19       ,3163       ,-4         ,0       ,不详            ,3163    ,-4            ,0       ,不详            ,0       ,不详            ,
20       ,3698       ,16         ,0       ,不详            ,3698    ,16            ,0       ,不详            ,0       ,不详            ,
21       ,3770       ,1          ,0       ,不详            ,3770    ,1             ,0       ,不详            ,0       ,不详            ,
22       ,4017       ,6          ,0       ,不详            ,4017    ,6             ,0       ,不详            ,0       ,不详            ,
23       ,4204       ,4          ,0       ,不详            ,4204    ,4             ,0       ,不详            ,0       ,不详            ,
24       ,4211       ,0          ,0       ,不详            ,4211    ,0             ,0       ,不详            ,0       ,不详            ,
25       ,3497       ,-17        ,0       ,不详            ,3497    ,-17           ,0       ,不详            ,0       ,不详            ,
26       ,4150       ,18         ,0       ,不详            ,4150    ,18            ,0       ,不详            ,0       ,不详            ,
27       ,4210       ,1          ,0       ,不详            ,4210    ,1             ,0       ,不详            ,0       ,不详            ,
28       ,4142       ,-2         ,0       ,不详            ,4142    ,-2            ,0       ,不详            ,0       ,不详            ,
29       ,4096       ,-2         ,0       ,不详            ,4096    ,-2            ,0       ,不详            ,0       ,不详            ,
30       ,3751       ,-9         ,0       ,不详            ,3751    ,-9            ,0       ,不详            ,0       ,不详            ,
31       ,3937       ,4          ,0       ,不详            ,3937    ,4             ,0       ,不详            ,0       ,不详            ,
32       ,3469       ,-12        ,0       ,不详            ,3469    ,-12           ,0       ,不详            ,0       ,不详            ,
33       ,4021       ,15         ,0       ,不详            ,4021    ,15            ,0       ,不详            ,0       ,不详            ,
34       ,3715       ,-8         ,0       ,不详            ,3715    ,-8            ,0       ,不详            ,0       ,不详            ,
35       ,4352       ,17         ,0       ,不详            ,4352    ,17            ,0       ,不详            ,0       ,不详            ,
36       ,4588       ,5          ,0       ,不详            ,4588    ,5             ,0       ,不详            ,0       ,不详            ,
37       ,6012       ,31         ,0       ,不详            ,6012    ,31            ,0       ,不详            ,0       ,不详            ,
38       ,589        ,-91        ,0       ,不详            ,589     ,-91           ,0       ,不详            ,0       ,不详            ,
39       ,58         ,-91        ,0       ,不详            ,58      ,-91           ,0       ,不详            ,0       ,不详            ,
40       ,0          ,-100       ,0       ,不详            ,0       ,-100          ,0       ,不详            ,0       ,不详            ,
