GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,17.1        ,30.2        ,30.5        ,
-1       ,29.0        ,32.1        ,32.6        ,
0        ,29.1        ,35.1        ,35.2        ,
1        ,33.3        ,33.9        ,35.1        ,
2        ,32.7        ,33.6        ,34.5        ,
3        ,32.4        ,32.7        ,33.9        ,
4        ,31.0        ,31.4        ,32.9        ,
5        ,30.5        ,31.1        ,32.5        ,
6        ,30.4        ,30.7        ,31.9        ,
7        ,29.9        ,30.4        ,31.4        ,
8        ,29.8        ,30.2        ,30.9        ,
9        ,29.5        ,29.8        ,30.9        ,
10       ,29.0        ,29.5        ,30.4        ,
11       ,28.3        ,28.9        ,30.5        ,
12       ,28.4        ,28.8        ,30.6        ,
13       ,27.5        ,28.9        ,29.9        ,
14       ,27.4        ,27.7        ,29.5        ,
15       ,27.1        ,27.2        ,29.0        ,
16       ,24.3        ,27.0        ,28.6        ,
17       ,26.5        ,27.2        ,28.2        ,
18       ,26.2        ,27.0        ,28.3        ,
19       ,25.8        ,26.8        ,28.2        ,
20       ,25.6        ,26.5        ,27.7        ,
21       ,25.1        ,26.1        ,27.6        ,
22       ,24.8        ,26.0        ,27.4        ,
23       ,24.5        ,25.1        ,27.5        ,
24       ,24.2        ,24.9        ,27.2        ,
25       ,24.0        ,24.5        ,26.8        ,
26       ,24.1        ,24.7        ,27.5        ,
27       ,23.7        ,24.1        ,27.0        ,
28       ,23.1        ,23.5        ,26.4        ,
29       ,22.6        ,23.6        ,26.3        ,
30       ,22.7        ,24.1        ,26.0        ,
31       ,22.7        ,23.7        ,25.8        ,
32       ,23.0        ,23.6        ,26.2        ,
33       ,22.1        ,23.3        ,25.0        ,
34       ,22.0        ,22.4        ,25.3        ,
35       ,21.8        ,22.2        ,24.9        ,
36       ,21.6        ,22.2        ,24.9        ,
37       ,10.8        ,12.0        ,24.3        ,
38       ,11.0        ,22.4        ,23.1        ,
39       ,6.8         ,9.6         ,22.4        ,
40       ,6.5         ,9.3         ,10.6        ,
41       ,7.1         ,14.0        ,14.7        ,
42       ,11.5        ,14.3        ,19.2        ,
43       ,13.8        ,15.4        ,19.2        ,
44       ,14.5        ,15.2        ,20.5        ,
