GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,1           ,1           ,1           ,
-1       ,1           ,1           ,1           ,
0        ,1           ,52          ,71          ,
1        ,49          ,58          ,59          ,
2        ,55          ,66          ,68          ,
3        ,63          ,70          ,74          ,
4        ,62          ,68          ,76          ,
5        ,61          ,67          ,72          ,
6        ,63          ,68          ,73          ,
7        ,60          ,69          ,75          ,
8        ,65          ,69          ,76          ,
9        ,64          ,67          ,76          ,
10       ,63          ,67          ,75          ,
11       ,65          ,69          ,81          ,
12       ,65          ,67          ,81          ,
13       ,63          ,65          ,76          ,
14       ,62          ,69          ,79          ,
15       ,66          ,67          ,80          ,
16       ,66          ,71          ,79          ,
17       ,69          ,75          ,82          ,
18       ,69          ,71          ,82          ,
19       ,68          ,71          ,80          ,
20       ,64          ,70          ,80          ,
21       ,66          ,70          ,79          ,
22       ,60          ,65          ,79          ,
23       ,61          ,71          ,78          ,
24       ,65          ,69          ,81          ,
25       ,64          ,67          ,79          ,
26       ,64          ,67          ,78          ,
27       ,65          ,70          ,79          ,
28       ,62          ,64          ,79          ,
29       ,61          ,65          ,76          ,
30       ,63          ,68          ,79          ,
31       ,55          ,65          ,77          ,
32       ,49          ,63          ,76          ,
33       ,61          ,66          ,76          ,
34       ,54          ,62          ,78          ,
35       ,60          ,67          ,77          ,
36       ,63          ,66          ,77          ,
37       ,60          ,69          ,75          ,
38       ,66          ,89          ,89          ,
39       ,73          ,89          ,92          ,
40       ,73          ,84          ,89          ,
41       ,56          ,62          ,88          ,
42       ,57          ,64          ,64          ,
43       ,99          ,100         ,100         ,
44       ,100         ,100         ,100         ,
