,Harveststatus_month,ID_NUM,日龄,鸡舍温度-平均_mean,鸡舍温度-最低_mean,鸡舍温度-最高_mean,eef_high_flg,eef
26260,3,G06_66_H11,7,29.929166666666664,29.354166666666668,30.53333333333333,0,289.8772165102448
26261,3,G06_66_H11,8,29.4875,28.991666666666664,30.09166666666667,0,289.8772165102448
26262,3,G06_66_H11,9,29.22083333333333,28.629166666666663,29.85,0,289.8772165102448
26263,3,G06_66_H11,10,28.941666666666663,28.491666666666664,29.575,0,289.8772165102448
26264,3,G06_66_H11,11,28.375,27.77916666666667,29.058333333333334,0,289.8772165102448
26265,3,G06_66_H11,12,28.116666666666664,27.3375,28.683333333333334,0,289.8772165102448
26266,3,G06_66_H11,13,27.854166666666668,27.28333333333333,28.52083333333333,0,289.8772165102448
26267,3,G06_66_H11,14,27.45,26.98333333333333,28.1625,0,289.8772165102448
26268,3,G06_66_H11,15,27.08333333333333,26.6,28.08333333333333,0,289.8772165102448
26269,3,G06_66_H11,16,26.816666666666663,26.0,27.75,0,289.8772165102448
26270,3,G06_66_H11,17,26.3875,25.633333333333336,27.33333333333333,0,289.8772165102448
26271,3,G06_66_H11,18,26.02916666666667,24.975,26.829166666666666,0,289.8772165102448
26272,3,G06_66_H11,19,26.291666666666668,25.066666666666663,26.72083333333333,0,289.8772165102448
26273,3,G06_66_H11,20,26.125,25.0875,26.6625,0,289.8772165102448
26274,3,G06_66_H11,21,25.52916666666667,24.229166666666668,25.9,0,289.8772165102448
26275,3,G06_66_H11,22,25.52916666666667,24.4375,26.004166666666663,0,289.8772165102448
26276,3,G06_66_H11,23,25.191666666666663,24.45833333333333,25.575,0,289.8772165102448
26277,3,G06_66_H11,24,24.625,24.14583333333333,25.195833333333336,0,289.8772165102448
26278,3,G06_66_H11,25,24.1125,23.65416666666667,24.7125,0,289.8772165102448
26279,3,G06_66_H11,26,23.97083333333333,23.71666666666667,24.8125,0,289.8772165102448
26280,3,G06_66_H11,27,23.4,22.825,24.09583333333333,0,289.8772165102448
26281,3,G06_66_H11,28,24.195833333333336,23.3125,24.616666666666664,0,289.8772165102448
26282,3,G06_66_H11,29,24.3875,23.78333333333333,24.954166666666666,0,289.8772165102448
26283,3,G06_66_H11,30,24.27916666666667,23.84166666666667,25.016666666666666,0,289.8772165102448
26284,3,G06_66_H11,31,24.4125,24.066666666666663,25.225,0,289.8772165102448
26285,3,G06_66_H11,32,25.004166666666663,24.433333333333334,25.579166666666666,0,289.8772165102448
26286,3,G06_66_H11,33,26.054166666666664,25.495833333333334,26.5375,0,289.8772165102448
26287,3,G06_66_H11,34,24.304166666666664,23.745833333333334,25.1375,0,289.8772165102448
26288,3,G06_66_H11,35,21.125,20.45,22.058333333333334,0,289.8772165102448
26289,3,G06_66_H12,-2,31.8,12.8,31.8,0,280.4307637564329
26290,3,G06_66_H12,-1,33.395833333333336,32.59583333333333,33.94166666666667,0,280.4307637564329
26291,3,G06_66_H12,0,34.6625,33.608333333333334,35.266666666666666,0,280.4307637564329
26292,3,G06_66_H12,1,33.80416666666667,33.15833333333333,34.45,0,280.4307637564329
26293,3,G06_66_H12,2,33.020833333333336,32.329166666666666,33.604166666666664,0,280.4307637564329
26294,3,G06_66_H12,3,32.4625,31.8125,32.9375,0,280.4307637564329
26295,3,G06_66_H12,4,31.73333333333333,31.291666666666668,32.175000000000004,0,280.4307637564329
26296,3,G06_66_H12,5,31.02083333333333,30.59166666666667,31.616666666666664,0,280.4307637564329
26297,3,G06_66_H12,6,30.479166666666668,29.8875,31.02083333333333,0,280.4307637564329
26298,3,G06_66_H12,7,30.025,29.433333333333334,30.641666666666666,0,280.4307637564329
26299,3,G06_66_H12,8,29.575,29.0375,30.2375,0,280.4307637564329
26300,3,G06_66_H12,9,29.391666666666666,28.79583333333333,29.95,0,280.4307637564329
26301,3,G06_66_H12,10,29.058333333333334,28.6875,29.641666666666666,0,280.4307637564329
26302,3,G06_66_H12,11,28.516666666666666,28.025,29.191666666666663,0,280.4307637564329
26303,3,G06_66_H12,12,28.245833333333334,27.704166666666666,28.92083333333333,0,280.4307637564329
26304,3,G06_66_H12,13,28.97083333333333,28.495833333333334,29.429166666666664,0,280.4307637564329
26305,3,G06_66_H12,14,28.391666666666666,27.8875,29.041666666666668,0,280.4307637564329
26306,3,G06_66_H12,15,27.058333333333334,26.7125,27.9125,0,280.4307637564329
26307,3,G06_66_H12,16,26.64583333333333,26.1375,27.570833333333336,0,280.4307637564329
26308,3,G06_66_H12,17,26.625,25.766666666666666,27.308333333333334,0,280.4307637564329
26309,3,G06_66_H12,18,26.229166666666668,25.15833333333333,26.704166666666666,0,280.4307637564329
26310,3,G06_66_H12,19,26.116666666666664,25.03333333333333,26.65,0,280.4307637564329
26311,3,G06_66_H12,20,26.02916666666667,24.991666666666664,26.52916666666667,0,280.4307637564329
26312,3,G06_66_H12,21,25.09166666666667,24.14583333333333,25.77083333333333,0,280.4307637564329
26313,3,G06_66_H12,22,24.95833333333333,24.2375,25.64583333333333,0,280.4307637564329
26314,3,G06_66_H12,23,24.77083333333333,24.229166666666668,25.35833333333333,0,280.4307637564329
26315,3,G06_66_H12,24,24.29583333333333,23.97083333333333,25.09166666666667,0,280.4307637564329
26316,3,G06_66_H12,25,23.65,23.35,24.52083333333333,0,280.4307637564329
26317,3,G06_66_H12,26,23.791666666666668,23.291666666666668,24.433333333333334,0,280.4307637564329
26318,3,G06_66_H12,27,23.416666666666668,22.5875,23.804166666666664,0,280.4307637564329
26319,3,G06_66_H12,28,23.5875,22.941666666666663,24.191666666666663,0,280.4307637564329
26320,3,G06_66_H12,29,24.125,23.65416666666667,24.916666666666668,0,280.4307637564329
26321,3,G06_66_H12,30,24.308333333333334,23.870833333333334,25.10833333333333,0,280.4307637564329
26322,3,G06_66_H12,31,24.891666666666666,24.325,25.441666666666663,0,280.4307637564329
26323,3,G06_66_H12,32,25.566666666666663,24.8875,25.8875,0,280.4307637564329
26324,3,G06_66_H12,33,26.245833333333334,25.641666666666666,26.633333333333336,0,280.4307637564329
26325,3,G06_66_H13,-2,32.8,13.5,33.8,-1,250.79440396325825
26326,3,G06_66_H13,-1,32.72083333333333,32.19166666666667,33.954166666666666,-1,250.79440396325825
26327,3,G06_66_H13,0,34.7125,33.612500000000004,35.44166666666667,-1,250.79440396325825
26328,3,G06_66_H13,1,33.9625,33.2125,34.75,-1,250.79440396325825
26329,3,G06_66_H13,2,33.17916666666667,32.479166666666664,33.987500000000004,-1,250.79440396325825
26330,3,G06_66_H13,3,32.53333333333333,31.98333333333333,33.19583333333333,-1,250.79440396325825
26331,3,G06_66_H13,4,32.30416666666667,31.766666666666666,32.62916666666667,-1,250.79440396325825
26332,3,G06_66_H13,5,31.35833333333333,30.875,31.89583333333333,-1,250.79440396325825
26333,3,G06_66_H13,6,30.633333333333336,29.95833333333333,31.3,-1,250.79440396325825
26334,3,G06_66_H13,7,30.2125,29.48333333333333,30.941666666666663,-1,250.79440396325825
26335,3,G06_66_H13,8,29.516666666666666,29.14583333333333,30.4125,-1,250.79440396325825
26336,3,G06_66_H13,9,29.39583333333333,28.83333333333333,30.09166666666667,-1,250.79440396325825
26337,3,G06_66_H13,10,29.129166666666663,28.65416666666667,29.691666666666663,-1,250.79440396325825
26338,3,G06_66_H13,11,28.77083333333333,28.025,29.558333333333334,-1,250.79440396325825
26339,3,G06_66_H13,12,28.225,27.6875,29.008333333333336,-1,250.79440396325825
26340,3,G06_66_H13,13,28.075,27.525,28.816666666666663,-1,250.79440396325825
26341,3,G06_66_H13,14,27.725,27.05,28.379166666666663,-1,250.79440396325825
26342,3,G06_66_H13,15,27.641666666666666,26.558333333333334,27.9875,-1,250.79440396325825
26343,3,G06_66_H13,16,27.03333333333333,26.016666666666666,27.71666666666667,-1,250.79440396325825
26344,3,G06_66_H13,17,26.6375,25.554166666666664,27.254166666666663,-1,250.79440396325825
26345,3,G06_66_H13,18,25.82083333333333,24.975,26.683333333333334,-1,250.79440396325825
26346,3,G06_66_H13,19,25.379166666666663,24.941666666666663,26.633333333333336,-1,250.79440396325825
26347,3,G06_66_H13,20,25.179166666666664,24.754166666666663,26.39583333333333,-1,250.79440396325825
26348,3,G06_66_H13,21,24.491666666666664,24.0125,25.704166666666666,-1,250.79440396325825
26349,3,G06_66_H13,22,25.008333333333336,24.383333333333336,25.933333333333334,-1,250.79440396325825
26350,3,G06_66_H13,23,24.879166666666663,24.34583333333333,25.566666666666663,-1,250.79440396325825
26351,3,G06_66_H13,24,24.2125,23.85,25.1125,-1,250.79440396325825
26352,3,G06_66_H13,25,23.85833333333333,23.445833333333336,24.6375,-1,250.79440396325825
26353,3,G06_66_H13,26,24.09583333333333,23.53333333333333,24.54583333333333,-1,250.79440396325825
26354,3,G06_66_H13,27,23.316666666666663,22.67083333333333,23.8125,-1,250.79440396325825
26355,3,G06_66_H13,28,23.29583333333333,22.7375,24.008333333333336,-1,250.79440396325825
26356,3,G06_66_H13,29,24.22083333333333,23.916666666666668,25.166666666666668,-1,250.79440396325825
26357,3,G06_66_H13,30,24.35,23.891666666666666,25.09583333333333,-1,250.79440396325825
26358,3,G06_66_H13,31,24.5875,23.97083333333333,25.17083333333333,-1,250.79440396325825
26359,3,G06_66_H13,32,25.041666666666668,24.34583333333333,25.491666666666664,-1,250.79440396325825
26360,3,G06_66_H13,33,26.025,25.47083333333333,26.491666666666664,-1,250.79440396325825
26361,3,G06_66_H13,34,24.39583333333333,23.916666666666668,25.22083333333333,-1,250.79440396325825
26362,3,G06_66_H14,-2,33.0,13.6,33.0,0,268.9469600358015
26363,3,G06_66_H14,-1,32.9375,32.3125,33.604166666666664,0,268.9469600358015
26364,3,G06_66_H14,0,34.40416666666667,33.69583333333333,35.204166666666666,0,268.9469600358015
26365,3,G06_66_H14,1,33.925000000000004,33.27916666666667,34.541666666666664,0,268.9469600358015
26366,3,G06_66_H14,2,33.0875,32.4625,33.825,0,268.9469600358015
26367,3,G06_66_H14,3,32.675000000000004,31.9,33.27916666666667,0,268.9469600358015
26368,3,G06_66_H14,4,31.85,31.433333333333334,32.44583333333333,0,268.9469600358015
26369,3,G06_66_H14,5,31.0625,30.73333333333333,31.59583333333333,0,268.9469600358015
26370,3,G06_66_H14,6,30.291666666666668,29.875,30.96666666666667,0,268.9469600358015
26371,3,G06_66_H14,7,29.883333333333336,29.391666666666666,30.604166666666668,0,268.9469600358015
26372,3,G06_66_H14,8,29.558333333333334,29.05,30.09166666666667,0,268.9469600358015
26373,3,G06_66_H14,9,29.1875,28.741666666666664,29.854166666666668,0,268.9469600358015
26374,3,G06_66_H14,10,28.933333333333334,28.46666666666667,29.5875,0,268.9469600358015
26375,3,G06_66_H14,11,28.5125,27.879166666666663,29.10833333333333,0,268.9469600358015
26376,3,G06_66_H14,12,28.266666666666666,27.46666666666667,28.975,0,268.9469600358015
26377,3,G06_66_H14,13,27.9625,27.27083333333333,28.691666666666663,0,268.9469600358015
26378,3,G06_66_H14,14,27.679166666666664,26.90833333333333,28.275,0,268.9469600358015
26379,3,G06_66_H14,15,27.508333333333336,26.729166666666668,28.016666666666666,0,268.9469600358015
26380,3,G06_66_H14,16,27.008333333333336,26.2375,27.59583333333333,0,268.9469600358015
26381,3,G06_66_H14,17,26.60833333333333,25.816666666666663,27.3,0,268.9469600358015
26382,3,G06_66_H14,18,25.77916666666667,25.195833333333336,26.7,0,268.9469600358015
26383,3,G06_66_H14,19,25.40833333333333,25.0625,26.6125,0,268.9469600358015
26384,3,G06_66_H14,20,25.354166666666668,24.89583333333333,26.35833333333333,0,268.9469600358015
26385,3,G06_66_H14,21,24.416666666666668,24.15,25.67083333333333,0,268.9469600358015
26386,3,G06_66_H14,22,24.883333333333336,24.504166666666663,25.83333333333333,0,268.9469600358015
26387,3,G06_66_H14,23,24.954166666666666,24.6125,25.7625,0,268.9469600358015
26388,3,G06_66_H14,24,24.570833333333336,24.2,25.2875,0,268.9469600358015
26389,3,G06_66_H14,25,24.3625,23.7625,24.8625,0,268.9469600358015
26390,3,G06_66_H14,26,24.3875,23.879166666666663,24.866666666666664,0,268.9469600358015
26391,3,G06_66_H14,27,23.491666666666664,22.991666666666664,24.241666666666664,0,268.9469600358015
26392,3,G06_66_H14,28,24.4375,24.070833333333336,25.3375,0,268.9469600358015
26393,3,G06_66_H14,29,24.98333333333333,24.541666666666668,25.6875,0,268.9469600358015
26394,3,G06_66_H14,30,25.241666666666664,24.46666666666667,25.72083333333333,0,268.9469600358015
26395,3,G06_66_H14,31,25.0125,24.479166666666668,25.558333333333334,0,268.9469600358015
26396,3,G06_66_H14,32,25.416666666666668,24.933333333333334,26.02083333333333,0,268.9469600358015
26397,3,G06_66_H14,33,26.34166666666667,25.975,26.92083333333333,0,268.9469600358015
26398,3,G06_66_H14,34,25.104166666666668,24.566666666666663,25.85,0,268.9469600358015
26399,3,G06_66_H15,3,32.45454545454545,31.672727272727272,32.85454545454545,0,343.839016030237
26400,3,G06_66_H15,4,31.67083333333333,31.2125,32.329166666666666,0,343.839016030237
26401,3,G06_66_H15,5,30.97083333333333,30.475,31.6875,0,343.839016030237
26402,3,G06_66_H15,6,30.21666666666667,29.7625,31.0375,0,343.839016030237
26403,3,G06_66_H15,7,30.0625,29.375,30.633333333333336,0,343.839016030237
26404,3,G06_66_H15,8,29.741666666666664,29.141666666666666,30.35,0,343.839016030237
26405,3,G06_66_H15,9,29.46666666666667,28.9125,30.09583333333333,0,343.839016030237
26406,3,G06_66_H15,10,29.229166666666668,28.616666666666664,29.85,0,343.839016030237
26407,3,G06_66_H15,11,28.775,28.1,29.25,0,343.839016030237
26408,3,G06_66_H15,12,28.275,27.6,28.791666666666668,0,343.839016030237
26409,3,G06_66_H15,13,27.9625,27.3625,28.65,0,343.839016030237
26410,3,G06_66_H15,14,27.516666666666666,26.9375,28.2625,0,343.839016030237
26411,3,G06_66_H15,15,27.25,26.5375,27.854166666666668,0,343.839016030237
26412,3,G06_66_H15,16,26.816666666666663,25.9,27.479166666666668,0,343.839016030237
26413,3,G06_66_H15,17,26.070833333333336,25.325,27.2375,0,343.839016030237
26414,3,G06_66_H15,18,25.52083333333333,24.90416666666667,26.95833333333333,0,343.839016030237
26415,3,G06_66_H15,19,25.4125,24.804166666666664,26.65833333333333,0,343.839016030237
26416,3,G06_66_H15,20,25.3875,24.95,26.6125,0,343.839016030237
26417,3,G06_66_H15,21,24.254166666666663,23.870833333333334,25.72083333333333,0,343.839016030237
26418,3,G06_66_H15,22,24.70833333333333,24.21666666666667,26.0125,0,343.839016030237
26419,3,G06_66_H15,23,25.20833333333333,24.491666666666664,25.70833333333333,0,343.839016030237
26420,3,G06_66_H15,24,25.02083333333333,24.3625,25.454166666666666,0,343.839016030237
26421,3,G06_66_H15,25,24.354166666666668,23.775,24.816666666666663,0,343.839016030237
26422,3,G06_66_H15,26,24.42083333333333,24.041666666666668,25.04583333333333,0,343.839016030237
26423,3,G06_66_H15,27,23.5375,23.175,24.35833333333333,0,343.839016030237
26424,3,G06_66_H15,28,23.554166666666664,23.104166666666668,24.541666666666668,0,343.839016030237
26425,3,G06_66_H15,29,24.508333333333336,24.075,25.325,0,343.839016030237
26426,3,G06_66_H15,30,24.8125,24.0875,25.3625,0,343.839016030237
26427,3,G06_66_H15,31,24.666666666666668,24.058333333333334,25.225,0,343.839016030237
26428,3,G06_66_H15,32,24.9875,24.48333333333333,25.7,0,343.839016030237
26429,3,G06_66_H15,33,26.079166666666666,25.5875,26.6125,0,343.839016030237
26430,3,G06_66_H15,34,24.791666666666668,24.1125,25.4875,0,343.839016030237
26431,3,G06_66_H15,35,22.133333333333336,21.22083333333333,22.791666666666668,0,343.839016030237
26432,3,G06_66_H16,-2,31.4,13.4,31.4,0,321.832227425152
26433,3,G06_66_H16,-1,32.44166666666667,31.95833333333333,33.025,0,321.832227425152
26434,3,G06_66_H16,0,33.75416666666667,32.9125,34.19166666666667,0,321.832227425152
26435,3,G06_66_H16,1,33.9,33.1,34.38333333333333,0,321.832227425152
26436,3,G06_66_H16,2,32.987500000000004,32.4125,33.604166666666664,0,321.832227425152
26437,3,G06_66_H16,3,32.42916666666667,31.766666666666666,33.12916666666667,0,321.832227425152
26438,3,G06_66_H16,4,32.0125,31.1375,32.72083333333333,0,321.832227425152
26439,3,G06_66_H16,5,31.33333333333333,30.541666666666668,32.1,0,321.832227425152
26440,3,G06_66_H16,6,30.758333333333336,29.77083333333333,31.633333333333336,0,321.832227425152
26441,3,G06_66_H16,7,30.60833333333333,29.245833333333334,31.35,0,321.832227425152
26442,3,G06_66_H16,8,30.15833333333333,29.104166666666668,30.941666666666663,0,321.832227425152
26443,3,G06_66_H16,9,29.52083333333333,28.7625,30.808333333333334,0,321.832227425152
26444,3,G06_66_H16,10,29.6625,28.54583333333333,30.4375,0,321.832227425152
26445,3,G06_66_H16,11,28.85,28.21666666666667,29.570833333333336,0,321.832227425152
26446,3,G06_66_H16,12,28.429166666666664,27.604166666666668,29.21666666666667,0,321.832227425152
26447,3,G06_66_H16,13,28.15833333333333,27.304166666666664,28.92083333333333,0,321.832227425152
26448,3,G06_66_H16,14,27.65416666666667,26.808333333333334,28.4125,0,321.832227425152
26449,3,G06_66_H16,15,27.166666666666668,26.379166666666663,28.1375,0,321.832227425152
26450,3,G06_66_H16,16,27.0125,25.72083333333333,27.704166666666666,0,321.832227425152
26451,3,G06_66_H16,17,26.791666666666668,25.275,27.329166666666666,0,321.832227425152
26452,3,G06_66_H16,18,26.454166666666666,24.8625,27.004166666666663,0,321.832227425152
26453,3,G06_66_H16,19,25.995833333333334,24.683333333333334,26.695833333333336,0,321.832227425152
26454,3,G06_66_H16,20,25.679166666666664,24.78333333333333,26.40833333333333,0,321.832227425152
26455,3,G06_66_H16,21,24.916666666666668,23.77083333333333,25.870833333333334,0,321.832227425152
26456,3,G06_66_H16,22,24.791666666666668,24.09166666666667,25.75,0,321.832227425152
26457,3,G06_66_H16,23,24.60833333333333,24.20833333333333,25.329166666666666,0,321.832227425152
26458,3,G06_66_H16,24,24.2125,23.883333333333336,25.104166666666668,0,321.832227425152
26459,3,G06_66_H16,25,23.866666666666664,23.445833333333336,24.683333333333334,0,321.832227425152
26460,3,G06_66_H16,26,24.195833333333336,23.5625,24.704166666666666,0,321.832227425152
26461,3,G06_66_H16,27,23.64583333333333,22.8375,24.175,0,321.832227425152
26462,3,G06_66_H16,28,24.258333333333336,23.479166666666668,24.945833333333336,0,321.832227425152
26463,3,G06_66_H16,29,25.041666666666668,24.641666666666666,25.92083333333333,0,321.832227425152
26464,3,G06_66_H16,30,25.066666666666663,24.679166666666664,25.9,0,321.832227425152
26465,3,G06_66_H16,31,25.20833333333333,24.675,25.85833333333333,0,321.832227425152
26466,3,G06_66_H16,32,25.875,25.2125,26.320833333333336,0,321.832227425152
26467,3,G06_66_H16,33,26.54583333333333,26.02083333333333,27.04583333333333,0,321.832227425152
26468,3,G06_66_H16,34,24.95,24.320833333333336,25.683333333333334,0,321.832227425152
26469,3,G06_66_H16,35,22.775,21.72083333333333,23.441666666666663,0,321.832227425152
26470,3,G06_66_H17,5,30.675,30.291666666666668,31.85833333333333,0,331.7796938805949
26471,3,G06_66_H17,6,30.683333333333334,29.883333333333336,31.325,0,331.7796938805949
26472,3,G06_66_H17,7,30.254166666666663,29.40833333333333,31.183333333333334,0,331.7796938805949
26473,3,G06_66_H17,8,29.90416666666667,29.258333333333336,30.65833333333333,0,331.7796938805949
26474,3,G06_66_H17,9,29.60833333333333,29.008333333333336,30.27916666666667,0,331.7796938805949
26475,3,G06_66_H17,10,29.53333333333333,28.725,30.05,0,331.7796938805949
26476,3,G06_66_H17,11,28.866666666666664,28.141666666666666,29.495833333333334,0,331.7796938805949
26477,3,G06_66_H17,12,28.416666666666668,27.55,29.120833333333334,0,331.7796938805949
26478,3,G06_66_H17,13,28.2875,27.29583333333333,28.866666666666664,0,331.7796938805949
26479,3,G06_66_H17,14,28.075,26.95,28.47083333333333,0,331.7796938805949
26480,3,G06_66_H17,15,27.5375,26.45,28.0125,0,331.7796938805949
26481,3,G06_66_H17,16,26.875,25.77083333333333,27.60833333333333,0,331.7796938805949
26482,3,G06_66_H17,17,26.425,25.370833333333334,27.2125,0,331.7796938805949
