GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,17.4        ,31.5        ,32.1        ,
-1       ,30.2        ,32.1        ,33.1        ,
0        ,19.8        ,34.4        ,34.7        ,
1        ,32.5        ,33.6        ,35.0        ,
2        ,32.2        ,32.9        ,33.9        ,
3        ,31.3        ,32.6        ,33.3        ,
4        ,30.8        ,31.6        ,32.7        ,
5        ,30.3        ,30.7        ,32.4        ,
6        ,29.7        ,30.4        ,32.0        ,
7        ,29.2        ,30.0        ,31.3        ,
8        ,28.7        ,29.9        ,30.9        ,
9        ,28.4        ,29.3        ,30.6        ,
10       ,22.8        ,28.6        ,30.3        ,
11       ,27.9        ,28.6        ,30.3        ,
12       ,27.7        ,28.6        ,30.0        ,
13       ,27.2        ,28.6        ,29.7        ,
14       ,27.1        ,28.2        ,29.4        ,
15       ,26.5        ,27.6        ,29.5        ,
16       ,26.0        ,26.8        ,28.7        ,
17       ,25.9        ,27.1        ,28.1        ,
18       ,25.5        ,26.8        ,28.1        ,
19       ,25.3        ,26.4        ,27.7        ,
20       ,24.9        ,26.0        ,27.4        ,
21       ,24.9        ,26.1        ,27.3        ,
22       ,24.1        ,26.5        ,27.2        ,
23       ,24.0        ,25.1        ,27.2        ,
24       ,23.6        ,25.4        ,27.1        ,
25       ,23.5        ,25.1        ,26.5        ,
26       ,23.5        ,24.4        ,25.9        ,
27       ,23.2        ,25.3        ,26.0        ,
28       ,22.6        ,24.6        ,25.7        ,
29       ,22.4        ,23.6        ,25.3        ,
30       ,22.2        ,23.5        ,24.6        ,
31       ,22.0        ,22.3        ,25.1        ,
32       ,21.5        ,22.6        ,23.5        ,
33       ,21.5        ,22.0        ,24.3        ,
34       ,21.0        ,21.7        ,23.7        ,
35       ,20.6        ,21.7        ,22.7        ,
36       ,19.9        ,20.0        ,22.3        ,
37       ,8.0         ,11.4        ,21.9        ,
38       ,4.6         ,5.2         ,11.5        ,
39       ,2.0         ,6.3         ,8.5         ,
40       ,5.3         ,9.5         ,11.7        ,
41       ,7.3         ,9.9         ,12.4        ,
42       ,12.4        ,14.1        ,17.8        ,
43       ,12.2        ,16.6        ,23.1        ,
44       ,12.6        ,13.0        ,16.6        ,
