GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,6           ,7           ,13          ,
-1       ,6           ,7           ,100         ,
0        ,7           ,68          ,80          ,
1        ,64          ,82          ,83          ,
2        ,79          ,88          ,91          ,
3        ,81          ,88          ,94          ,
4        ,25          ,90          ,94          ,
5        ,85          ,91          ,95          ,
6        ,79          ,87          ,94          ,
7        ,15          ,87          ,100         ,
8        ,73          ,74          ,92          ,
9        ,69          ,72          ,84          ,
10       ,69          ,72          ,86          ,
11       ,69          ,73          ,88          ,
12       ,69          ,71          ,85          ,
13       ,69          ,76          ,88          ,
14       ,69          ,75          ,88          ,
15       ,72          ,74          ,88          ,
16       ,72          ,79          ,89          ,
17       ,77          ,80          ,90          ,
18       ,75          ,79          ,89          ,
19       ,73          ,80          ,90          ,
20       ,73          ,79          ,91          ,
21       ,71          ,81          ,90          ,
22       ,74          ,83          ,90          ,
23       ,75          ,76          ,90          ,
24       ,70          ,76          ,90          ,
25       ,68          ,76          ,87          ,
26       ,70          ,80          ,89          ,
27       ,67          ,73          ,89          ,
28       ,65          ,71          ,83          ,
29       ,66          ,74          ,85          ,
30       ,59          ,67          ,83          ,
31       ,55          ,63          ,79          ,
32       ,62          ,65          ,76          ,
33       ,61          ,69          ,81          ,
34       ,65          ,71          ,84          ,
35       ,69          ,73          ,82          ,
36       ,69          ,72          ,83          ,
37       ,65          ,86          ,86          ,
38       ,69          ,85          ,89          ,
39       ,50          ,74          ,85          ,
40       ,52          ,63          ,76          ,
41       ,63          ,70          ,75          ,
42       ,84          ,86          ,86          ,
43       ,86          ,88          ,89          ,
44       ,87          ,88          ,89          ,
