GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,89          ,89          ,93          ,
1        ,69          ,81          ,89          ,
2        ,73          ,84          ,87          ,
3        ,77          ,89          ,89          ,
4        ,82          ,86          ,90          ,
5        ,68          ,86          ,89          ,
6        ,68          ,82          ,88          ,
7        ,57          ,75          ,84          ,
8        ,56          ,76          ,82          ,
9        ,63          ,86          ,86          ,
10       ,77          ,88          ,89          ,
11       ,73          ,88          ,90          ,
12       ,72          ,88          ,90          ,
13       ,71          ,89          ,90          ,
14       ,70          ,88          ,90          ,
15       ,80          ,90          ,91          ,
16       ,82          ,91          ,92          ,
17       ,83          ,91          ,92          ,
18       ,79          ,91          ,92          ,
19       ,83          ,91          ,92          ,
20       ,82          ,90          ,91          ,
21       ,78          ,90          ,92          ,
22       ,82          ,89          ,92          ,
23       ,83          ,88          ,91          ,
24       ,80          ,91          ,91          ,
25       ,81          ,90          ,92          ,
26       ,78          ,90          ,92          ,
27       ,87          ,88          ,92          ,
28       ,82          ,92          ,93          ,
29       ,85          ,87          ,93          ,
30       ,60          ,87          ,89          ,
31       ,79          ,90          ,91          ,
32       ,88          ,91          ,92          ,
33       ,87          ,90          ,92          ,
34       ,90          ,93          ,93          ,
35       ,89          ,93          ,94          ,
36       ,90          ,93          ,94          ,
37       ,76          ,89          ,95          ,
38       ,89          ,96          ,96          ,
39       ,94          ,95          ,97          ,
