Message,GrowthDay,Time,
隧道通风   ,37       ,06:59:06,
管理员登陆  ,37       ,08:15:22,
系统锁定   ,37       ,08:20:27,
报警测试   ,37       ,11:10:00,
管理员登陆  ,37       ,14:17:09,
系统锁定   ,37       ,14:22:13,
管理员登陆  ,38       ,01:46:08,
空鸡舍模式  ,38       ,01:46:11,
更改开关   ,38       ,01:46:18,
更改开关   ,38       ,01:47:07,
系统锁定   ,38       ,01:52:16,
系统锁定   ,38       ,06:46:27,
系统锁定   ,38       ,07:31:21,
报警测试   ,38       ,11:10:00,
报警测试   ,39       ,11:10:00,
最小通风   ,39       ,23:47:19,
隧道通风   ,40       ,07:36:25,
报警测试   ,40       ,11:10:00,
最小通风   ,41       ,04:47:29,
隧道通风   ,41       ,05:40:04,
报警测试   ,41       ,11:10:00,
报警测试   ,42       ,11:10:00,
报警测试   ,43       ,11:10:00,
报警测试   ,44       ,11:10:00,
报警测试   ,45       ,11:10:00,
最小通风   ,45       ,23:57:08,
隧道通风   ,46       ,07:53:18,
报警测试   ,46       ,11:10:00,
最小通风   ,46       ,21:50:17,
隧道通风   ,47       ,07:31:28,
报警测试   ,47       ,11:10:00,
报警测试   ,48       ,11:10:00,
系统锁定   ,48       ,11:50:08,
系统锁定   ,49       ,09:54:21,
报警测试   ,49       ,11:10:00,
最小通风   ,50       ,07:33:27,
报警测试   ,50       ,11:10:00,
隧道通风   ,51       ,10:03:00,
报警测试   ,51       ,11:10:00,
最小通风   ,52       ,01:54:07,
隧道通风   ,52       ,09:02:05,
报警测试   ,52       ,11:10:00,
最小通风   ,52       ,20:22:17,
隧道通风   ,53       ,09:44:13,
报警测试   ,53       ,11:10:00,
最小通风   ,53       ,23:16:05,
隧道通风   ,54       ,08:47:06,
报警测试   ,54       ,11:10:00,
最小通风   ,55       ,05:55:09,
隧道通风   ,55       ,07:53:29,
报警测试   ,55       ,11:10:00,
最小通风   ,55       ,12:14:03,
管理员登陆  ,55       ,12:24:17,
系统锁定   ,55       ,12:29:25,
报警测试   ,56       ,11:10:00,
管理员登陆  ,57       ,08:50:12,
更改开关   ,57       ,08:50:14,
更改开关   ,57       ,08:50:24,
更改开关   ,57       ,08:51:05,
更改开关   ,57       ,08:51:11,
系统锁定   ,57       ,08:56:11,
更改开关   ,57       ,09:18:25,
系统锁定   ,57       ,09:24:02,
报警测试   ,57       ,11:10:00,
新的鸡群   ,-1       ,12:00:01,
报警测试   ,0        ,11:10:00,
管理员登陆  ,0        ,12:19:24,
普通鸡舍模式 ,0        ,12:19:27,
备用设置提醒 ,0        ,12:19:27,
系统锁定   ,0        ,12:24:28,
管理员登陆  ,0        ,12:27:10,
系统锁定   ,0        ,12:32:13,
管理员登陆  ,1        ,09:13:28,
更改开关   ,1        ,09:14:00,
系统锁定   ,1        ,09:19:00,
管理员登陆  ,1        ,10:51:13,
重置报警   ,1        ,10:51:16,
更改开关   ,1        ,10:51:25,
更改开关   ,1        ,10:52:03,
系统锁定   ,1        ,10:57:03,
报警测试   ,1        ,11:10:00,
管理员登陆  ,2        ,09:43:16,
系统锁定   ,2        ,09:49:07,
报警测试   ,2        ,11:10:00,
报警测试   ,3        ,11:10:00,
管理员登陆  ,3        ,11:22:01,
更改开关   ,3        ,11:22:03,
更改开关   ,3        ,11:22:10,
系统锁定   ,3        ,11:27:10,
更改开关   ,3        ,11:29:14,
更改开关   ,3        ,11:29:22,
系统锁定   ,3        ,11:34:22,
备用设置提醒 ,4        ,10:21:15,
报警测试   ,4        ,11:10:00,
重置报警   ,5        ,04:11:21,
管理员登陆  ,5        ,04:14:07,
更改开关   ,5        ,04:14:12,
系统锁定   ,5        ,04:19:12,
管理员登陆  ,5        ,04:33:13,
更改开关   ,5        ,04:33:21,
系统锁定   ,5        ,04:38:21,
系统锁定   ,5        ,08:59:25,
报警测试   ,5        ,11:10:00,
系统锁定   ,5        ,11:25:07,
管理员登陆  ,5        ,11:28:20,
系统锁定   ,5        ,11:33:21,
报警测试   ,6        ,11:10:00,
管理员登陆  ,7        ,04:24:02,
系统锁定   ,7        ,04:29:12,
管理员登陆  ,7        ,09:46:17,
更改开关   ,7        ,09:46:18,
系统锁定   ,7        ,09:51:18,
更改开关   ,7        ,09:55:01,
系统锁定   ,7        ,10:00:01,
报警测试   ,7        ,11:10:00,
备用设置提醒 ,8        ,00:21:18,
报警测试   ,8        ,11:10:00,
更改开关   ,8        ,23:14:11,
更改开关   ,8        ,23:14:14,
系统锁定   ,8        ,23:19:15,
管理员登陆  ,9        ,02:51:23,
更改开关   ,9        ,02:52:00,
系统锁定   ,9        ,02:57:00,
更改开关   ,9        ,03:01:26,
系统锁定   ,9        ,03:06:28,
管理员登陆  ,9        ,08:51:04,
系统锁定   ,9        ,08:56:07,
报警测试   ,9        ,11:10:00,
管理员登陆  ,9        ,17:07:18,
更改开关   ,9        ,17:07:21,
系统锁定   ,9        ,17:12:21,
更改开关   ,9        ,17:14:12,
系统锁定   ,9        ,17:19:12,
系统锁定   ,10       ,08:42:28,
报警测试   ,10       ,11:10:00,
报警测试   ,11       ,11:10:00,
