Message,GrowthDay,Time,
管理员登陆  ,38       ,14:56:00,
空鸡舍模式  ,38       ,14:56:07,
更改开关   ,38       ,14:56:26,
更改开关   ,38       ,14:57:03,
更改开关   ,38       ,14:57:08,
更改开关   ,38       ,14:57:14,
更改开关   ,38       ,14:57:19,
更改开关   ,38       ,14:57:27,
更改开关   ,38       ,14:58:01,
更改开关   ,38       ,14:58:07,
更改开关   ,38       ,14:58:19,
更改开关   ,38       ,14:58:27,
更改开关   ,38       ,14:59:10,
更改开关   ,38       ,14:59:15,
更改开关   ,38       ,14:59:20,
更改开关   ,38       ,14:59:27,
更改开关   ,38       ,15:00:07,
更改开关   ,38       ,15:01:21,
更改开关   ,38       ,15:04:07,
系统锁定   ,38       ,15:09:07,
管理员登陆  ,38       ,15:14:25,
更改开关   ,38       ,15:14:25,
系统锁定   ,38       ,15:19:26,
管理员登陆  ,39       ,09:11:17,
更改开关   ,39       ,09:11:17,
更改开关   ,39       ,09:12:03,
更改开关   ,39       ,09:14:24,
更改开关   ,39       ,09:16:05,
系统锁定   ,39       ,09:21:05,
报警测试   ,39       ,11:20:00,
报警测试   ,40       ,11:20:00,
报警测试   ,41       ,11:20:00,
电源关闭   ,42       ,06:34:14,
电源开启   ,42       ,11:10:00,
管理员登陆  ,43       ,11:10:27,
更改开关   ,43       ,11:10:27,
系统锁定   ,43       ,11:15:27,
报警测试   ,43       ,11:20:00,
报警测试   ,44       ,11:20:00,
报警测试   ,45       ,11:20:00,
报警测试   ,46       ,11:20:00,
管理员登陆  ,47       ,09:50:22,
更改开关   ,47       ,09:50:22,
更改开关   ,47       ,09:50:25,
系统锁定   ,47       ,09:55:25,
报警测试   ,47       ,11:20:00,
管理员登陆  ,48       ,07:59:23,
更改开关   ,48       ,07:59:23,
系统锁定   ,48       ,08:06:06,
报警测试   ,48       ,11:20:00,
报警测试   ,49       ,11:20:00,
报警测试   ,50       ,11:20:00,
报警测试   ,51       ,11:20:00,
报警测试   ,52       ,11:20:00,
管理员登陆  ,53       ,07:45:01,
更改开关   ,53       ,07:45:01,
更改开关   ,53       ,07:45:03,
系统锁定   ,53       ,07:50:03,
管理员登陆  ,53       ,09:29:24,
更改开关   ,53       ,09:29:24,
更改开关   ,53       ,09:35:19,
更改开关   ,53       ,09:35:22,
系统锁定   ,53       ,09:40:22,
报警测试   ,53       ,11:20:00,
报警测试   ,54       ,11:20:00,
报警测试   ,55       ,11:20:00,
电源关闭   ,55       ,14:45:09,
电源开启   ,55       ,14:46:06,
电源关闭   ,55       ,17:32:19,
电源开启   ,55       ,17:33:00,
报警测试   ,56       ,11:20:00,
管理员登陆  ,56       ,12:48:13,
更改开关   ,56       ,12:48:28,
更改开关   ,56       ,12:49:09,
系统锁定   ,56       ,12:54:24,
管理员登陆  ,56       ,13:01:09,
更改开关   ,56       ,13:01:09,
系统锁定   ,56       ,13:01:12,
新的鸡群   ,-1       ,13:06:21,
更改的日龄  ,-1       ,13:06:21,
报警测试   ,0        ,11:20:00,
管理员登陆  ,0        ,13:57:02,
更改开关   ,0        ,13:57:02,
普通鸡舍模式 ,0        ,13:57:05,
备用设置提醒 ,0        ,13:57:06,
系统锁定   ,0        ,14:02:07,
重置报警   ,0        ,14:14:24,
重置报警   ,0        ,14:18:17,
报警测试   ,1        ,11:20:00,
管理员登陆  ,2        ,09:24:02,
系统锁定   ,2        ,09:29:20,
备用设置提醒 ,2        ,10:46:05,
报警测试   ,2        ,11:20:00,
报警测试   ,3        ,11:20:00,
备用设置提醒 ,4        ,08:01:17,
报警测试   ,4        ,11:20:00,
报警测试   ,5        ,11:20:00,
报警测试   ,6        ,11:20:00,
备用设置提醒 ,6        ,12:58:26,
报警测试   ,7        ,11:20:00,
报警测试   ,8        ,11:20:00,
报警测试   ,9        ,11:20:00,
报警测试   ,10       ,11:20:00,
备用设置提醒 ,10       ,12:57:04,
报警测试   ,11       ,11:20:00,
报警测试   ,12       ,11:20:00,
报警测试   ,13       ,11:20:00,
管理员登陆  ,13       ,12:45:04,
更改开关   ,13       ,12:45:04,
系统锁定   ,13       ,12:50:04,
备用设置提醒 ,13       ,16:33:04,
报警测试   ,14       ,11:20:00,
报警测试   ,15       ,11:20:00,
报警测试   ,16       ,11:20:00,
备用设置提醒 ,17       ,09:24:03,
报警测试   ,17       ,11:20:00,
报警测试   ,18       ,11:20:00,
隧道通风   ,18       ,12:37:26,
最小通风   ,18       ,17:15:00,
报警测试   ,19       ,11:20:00,
报警测试   ,20       ,11:20:00,
隧道通风   ,20       ,13:11:13,
最小通风   ,20       ,18:11:16,
备用设置提醒 ,21       ,00:57:04,
隧道通风   ,21       ,09:34:29,
报警测试   ,21       ,11:20:00,
最小通风   ,21       ,19:35:25,
管理员登陆  ,22       ,06:54:07,
更改开关   ,22       ,06:54:11,
系统锁定   ,22       ,06:59:11,
隧道通风   ,22       ,08:19:06,
报警测试   ,22       ,11:20:00,
最小通风   ,22       ,11:41:24,
隧道通风   ,22       ,11:42:16,
最小通风   ,22       ,22:15:13,
隧道通风   ,23       ,08:06:17,
最小通风   ,23       ,08:10:20,
隧道通风   ,23       ,08:23:29,
最小通风   ,23       ,08:29:04,
隧道通风   ,23       ,08:38:11,
报警测试   ,23       ,11:20:00,
最小通风   ,23       ,20:05:24,
隧道通风   ,23       ,20:19:23,
最小通风   ,23       ,20:36:11,
备用设置提醒 ,24       ,04:33:04,
隧道通风   ,24       ,09:39:25,
最小通风   ,24       ,09:43:22,
隧道通风   ,24       ,10:00:21,
最小通风   ,24       ,10:05:16,
隧道通风   ,24       ,10:20:11,
最小通风   ,24       ,10:27:17,
隧道通风   ,24       ,10:35:24,
报警测试   ,24       ,11:20:00,
最小通风   ,24       ,18:49:29,
隧道通风   ,25       ,09:40:14,
最小通风   ,25       ,09:54:23,
隧道通风   ,25       ,10:05:01,
报警测试   ,25       ,11:20:00,
最小通风   ,25       ,18:26:23,
管理员登陆  ,25       ,21:38:27,
更改开关   ,25       ,21:39:02,
更改开关   ,25       ,21:39:03,
更改开关   ,25       ,21:39:25,
系统锁定   ,25       ,21:44:26,
隧道通风   ,26       ,10:58:13,
报警测试   ,26       ,11:20:00,
最小通风   ,26       ,20:25:05,
管理员登陆  ,27       ,03:14:24,
更改开关   ,27       ,03:14:27,
更改开关   ,27       ,03:15:23,
系统锁定   ,27       ,03:20:23,
