EEF,MORTALITY_RATE,Temp_MEAN_-2,Temp_MEAN_-1,Temp_MEAN_0,Temp_MEAN_1,Temp_MEAN_2,Temp_MEAN_3,Temp_MEAN_4,Temp_MEAN_5,Temp_MEAN_6,Temp_MEAN_7,Temp_MEAN_8,Temp_MEAN_9,Temp_MEAN_10,Temp_MEAN_11,Temp_MEAN_12,Temp_MEAN_13,Temp_MEAN_14,Temp_MEAN_15,Temp_MEAN_16,Temp_MEAN_17,Temp_MEAN_18,Temp_MEAN_19,Temp_MEAN_20,Temp_MEAN_21,Temp_MEAN_22,Temp_MEAN_23,Temp_MEAN_24,Temp_MEAN_25,Temp_MEAN_26,Temp_MEAN_27,Temp_MEAN_28,Temp_MEAN_29,Temp_MEAN_30,Temp_MEAN_31,Temp_MEAN_32,Temp_MEAN_33,Temp_MEAN_34,Temp_MEAN_35,Temp_MEAN_36
396.3171601,0.062133333,,,,,,,,,,,,,,28.46067416,28.24270833,27.37395833,26.68541667,25.78541667,25.43333333,24.915625,24.94153846,,,23.39677419,24.021875,22.64479167,21.95625,21.55833333,21.45416667,21.534375,21.48125,21.37708333,21.21875,19.66145833,18.85416667,18.42708333,18.09166667,17.71041667,17.14479167
361.415592,0.059667774,,,,,,,,,27.85,29.51979167,29.43541667,29.33125,29.14895833,29.06458333,28.56590909,27.90921053,27.16979167,25.99479167,25.878125,25.41875,25.29090909,,,,,,,22.64029851,22.58333333,22.50208333,22.346875,22.571875,22.52083333,21.721875,20.66770833,19.259375,19.55104167,19.50208333,18.47291667
310.688868,0.078910891,,,,,,,,,,,,,,,,27.72368421,27.05833333,25.82708333,25.53229167,25.21041667,24.99090909,,,,,,,,,,,,,,18.5969697,18.246875,17.896875,17.571875,
360.8722929,0.07009901,,,,,,,,,,,29.1921875,28.88958333,28.61458333,28.15625,27.996875,27.70384615,,,,,,,,,,23.49056604,22.88645833,22.46354167,22.725,22.69166667,22.26145833,22.12083333,19.85,,,18.98043478,18.89479167,18.571875,17.70208333
267.7488945,0.099721362,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.73888889,22.72604167,22.934375,23.05520833,23.134375,23.009375,20.5,,20.68043478,20.3,19.88541667,18.77604167
279.7358131,0.090277778,,,,,,,,,,,29.72987013,29.67916667,29.12916667,29.03020833,28.603125,28.26458333,27.409375,27.1375,,,26.30617284,26.47604167,26.16458333,25.496875,24.67395833,23.54791667,22.9125,22.98645833,22.89583333,23.17291667,23.74791667,23.496875,22.24494382,20.8125,20.75520833,20.52395833,20.125,19.37395833,19.27604167
315.3400652,0.119252336,,,,,,,,,,,,,29.07142857,29.08854167,28.67708333,28.16770833,27.02395833,26.80625,26.50104167,26.4625,26.02931034,,,,,,,,,,,,20.83289474,19.73020833,19.55208333,19.178125,18.71770833,18.19791667,17.83541667
252.5802617,0.0803125,,,,,,,,,,,,,,,,,,,,,,25.3402439,24.93020833,24.525,23.215625,22.43958333,22.19895833,22.109375,22.36145833,22.24791667,22.49791667,21.81145833,20.371875,19.36354167,19.175,18.96354167,18.61145833,18.03854167,
345.9203928,0.070155763,,,,,,,,,,,,,,,28.34102564,27.70104167,26.52604167,26.265625,26.12604167,25.91145833,25.6,25.41875,24.8375,25.04895833,24.2375,22.90729167,22.51770833,22.575,22.79322034,,,,,,18.54666667,19.88125,19.48229167,18.840625,18.97604167
350.8505784,0.048163265,,,,,,,,,,,,,,,,,,,,,,,,23.39375,22.80104167,22.203125,22.04895833,22.21354167,22.3625,22.44166667,21.86458333,20.66041667,19.79583333,19.553125,19.31354167,18.84479167,18.31041667,18.03333333,18.59270833
345.61831,0.07579661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05333333,20.64583333,19.784375,19.63645833,19.30625,18.84895833,18.34375,18.32708333,18.840625
329.8691357,0.084285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72181818,19.565625,18.88020833,18.7125,18.91666667
371.0991612,0.06804428,,,,,,,,,,,,,,,,,,,,,,,,23.4,23.21875,22.478125,22.559375,22.98125,23.39375,23.88854167,22.31354167,20.90520833,19.75520833,19.57291667,19.41354167,19.48229167,18.87395833,,
395.2528883,0.076144578,,32.18666667,32.425,32.00416667,31.275,30.94166667,30.62916667,29.85833333,29.06666667,28.69166667,28.20833333,28.025,27.59166667,27.68333333,26.99583333,26.60833333,26.50833333,25.84166667,25.7875,25.00416667,24.21666667,23.25,23.14166667,23.01666667,22.36666667,22,21.7125,21.53333333,21.60416667,20.77916667,20.15833333,19.36666667,19.0125,18.875,18.98333333,18.96666667,19.25416667,18.25,
380.6791663,0.058928571,30,30.94583333,31.32916667,31.17083333,30.30833333,30.93333333,30.775,29.77083333,29.07083333,28.60416667,28.2375,28.1875,27.8875,27.30833333,26.92916667,26.61666667,26.15833333,26.375,25.9,25.1375,24.75833333,24.25833333,23.54583333,23.10833333,22.70416667,22.49583333,22.14166667,22.21666667,21.3875,20.92916667,20.35,20.14583333,20.04583333,20.15,19.82916667,19.79166667,19.34583333,18.32083333,17.94583333
381.0222097,0.036291391,,32.24666667,32.30833333,31.1875,30.8375,30.38333333,29.67083333,28.6125,29.1125,28.45416667,27.94166667,27.7625,27.3875,27.0125,26.57916667,26.25416667,25.9625,25.64583333,25.76666667,25.07083333,25.2375,24.17916667,23.6,23.19166667,22.88333333,22.55416667,22.4,22.02083333,22.1375,21.30416667,20.42916667,20.43333333,20.9625,20.3875,20.20833333,19.73333333,19.63333333,18.82083333,17.94583333
393.1016058,0.039205298,,32.4,32.07083333,31.1875,30.83333333,30.20416667,29.34166667,28.34166667,29.12916667,28.57083333,27.98333333,27.82916667,27.49583333,27.34583333,26.6625,26.70416667,26.46666667,26.02083333,26.275,25.59166667,25.7125,24.57916667,23.9,23.68333333,23.55416667,23.25833333,22.89166667,22.55416667,22.54583333,22.175,21.00416667,20.63333333,20.63333333,20.31666667,20.09166667,19.57083333,19.68333333,19.12916667,18.24583333
369.5978714,0.046887417,,32.51333333,32.27916667,31.1875,30.75833333,30.12083333,29.375,28.49166667,29.3625,28.55,28.15,27.88333333,27.81666667,27.24166667,26.6125,26.45,26.12916667,25.43333333,25.37916667,24.8375,25.45,23.5375,23.19583333,22.85416667,22.35,22.60833333,22.03333333,22.01666667,22.21666667,21.60833333,20.75,20.325,19.60416667,19.12916667,19.0125,18.9375,18.85833333,17.8875,17.37083333
341.9281104,0.111202749,,32.8,32.275,31.1875,30.8125,30.14166667,29.36666667,28.47083333,29.14583333,28.46666667,28.22083333,27.96666667,27.75,27.19583333,26.7,26.58333333,26.11666667,25.48333333,25.59166667,25.17916667,25.50833333,23.825,23.39583333,23.07916667,22.875,22.54583333,22.2375,21.83333333,22.06666667,21.79583333,20.44166667,19.92083333,19.93333333,19.3125,18.9875,18.575,18.45833333,17.22083333,17.14166667
420.7948273,0.02929368,,31.24,30.94583333,31.17083333,30.28333333,29.79583333,28.90416667,27.93333333,28.65833333,28.63333333,28.20416667,28.0375,27.44166667,27.05,26.7625,26.425,26.175,26.425,25.92083333,25.81666667,24.5875,23.85,23.51666667,23.7125,23.20416667,22.44166667,22.47916667,22.77916667,22.20833333,21.34166667,20.71666667,20.95833333,20.67916667,19.95833333,19.93333333,19.60833333,18.66666667,18.05833333,18.02916667
377.0225684,0.048823529,,,,,,,28.88695652,27.80416667,28.77916667,28.475,28.09583333,27.92083333,27.2125,26.77083333,26.67916667,26.44583333,25.675,25.92916667,25.34583333,25.43333333,23.89583333,23.5,23.20833333,22.95416667,22.77083333,22.20416667,21.99583333,22.29166667,21.9,20.77916667,20.075,20.06666667,19.9125,19.42083333,19.62916667,19.34166667,18.92916667,18.50833333,18.525
349.9915644,0.058823529,,31.35333333,31.17083333,31.49583333,30.42083333,29.47083333,28.6875,27.6875,28.6375,28.35833333,27.94583333,27.9,27.25833333,26.8625,26.48333333,26.1625,25.5625,26.0875,25.76666667,25.91666667,24.35,23.96666667,23.33333333,22.775,22.8,21.84166667,21.675,21.3875,21.0625,20.80416667,20.83333333,20.48333333,20.3,19.8625,19.88333333,19.59583333,18.94166667,18.5625,18.81666667
375.0038523,0.045294118,,30.36666667,30.99583333,31.14615385,30.28333333,29.5125,28.65833333,27.71666667,28.675,28.69333333,,,,,,,,,,25.28571429,24.2375,23.77916667,23.625,23.3,23.13333333,22.5,22.25416667,22.6125,22.44583333,21.3375,20.725,20.325,19.49166667,19.50416667,19.45,19.21666667,18.125,18.2875,18.52916667
383.3042146,0.047352941,,31.41333333,31.00416667,31.17083333,30.28333333,29.4625,28.62916667,27.6875,28.63333333,28.54166667,28.125,27.79583333,27.2875,26.725,26.425,26.1625,25.45416667,25.85,25.6125,25.90416667,24.1375,23.78333333,24.10833333,24.35416667,23.94583333,23.24166667,23.275,23.06666667,22.77916667,21.65833333,21.475,20.82916667,20.725,20.15416667,20.0125,20.14583333,19.72916667,19.5875,19.25
365.3788168,0.056692913,,,,,29.98,29.775,28.925,28.05416667,28.825,28.45416667,28.225,28.22916667,27.59166667,27.15,26.71666667,26.22916667,25.50833333,25.62916667,25.04583333,25.00833333,23.98333333,23.6375,23.20833333,23.06666667,23.07916667,22.375,22.075,21.92083333,21.71666667,20.67916667,20.60416667,20.29583333,19.4875,19.27083333,19.25416667,18.85833333,18.07916667,18.07916667,18.05833333
397.7694275,0.065806452,,,31.5,31.17083333,30.28333333,29.64583333,28.79166667,27.85,28.55,28.75416667,28.47083333,27.82083333,27.40833333,26.92083333,26.82916667,26.24583333,25.8625,25.875,25.26666667,25.40833333,23.94583333,23.70416667,23.825,23.6,23.1,22.7875,22.56666667,22.50833333,22.24583333,21.59166667,20.95833333,20.75416667,20.82083333,20.35833333,20.15,19.775,18.5875,18.9625,19.15
378.9925908,0.057991968,,,,,29.98,29.56666667,28.68333333,27.78333333,28.60416667,28.52916667,28.05416667,27.7875,27.2,26.925,26.92916667,26.50833333,25.59583333,25.85,25.09583333,25.27083333,23.925,23.69166667,23.1375,22.6875,22.55416667,22.025,21.87916667,22.225,21.70416667,20.67083333,20.26666667,19.95,19.60416667,19.62083333,19.50416667,19.1625,18.14583333,17.8125,18.125
372.429871,0.049686275,,31.38666667,31.37083333,31.025,30.18333333,29.67083333,28.5125,27.77083333,28.79583333,28.7625,28.11666667,27.87083333,27.57083333,27.3,26.675,26.55833333,26.09166667,26,24.7375,24.58333333,24.36666667,24.25833333,23.925,23.5375,23.35833333,23.20416667,23.0375,21.975,21.50416667,21.37916667,20.5375,20.0625,20.52083333,20.59583333,20.01666667,20.15833333,20.39166667,19.94166667,19.825
316.6907876,0.069372549,,,,30.66,30.22083333,29.37916667,28.48333333,27.6875,28.59166667,28.70416667,28.15833333,27.95,27.49583333,27.0875,26.3,26.44583333,26.31666667,26.4125,24.92916667,24.6125,24.24583333,23.79583333,23.7125,23.09583333,22.975,22.96666667,22.85833333,21.83333333,21.37083333,21.2,20.30416667,19.575,19.67916667,19.6375,19.27083333,19.675,20.02083333,19.24166667,18.47916667
305.0531444,0.068,,32.07333333,31.725,31.075,30.24583333,29.67083333,28.8625,27.83333333,28.69583333,28.525,28.04166667,27.85833333,27.49583333,27.17916667,26.26666667,26.3375,25.55,25.65,24.55,24.54166667,24.29166667,23.87083333,23.65,23.03333333,22.6625,22.87916667,22.875,21.36666667,21.1875,21.00416667,20.0625,19.70416667,19.87083333,19.79166667,19,18.42083333,19.2,18.72916667,18.0875
338.570211,0.0521875,,,,,,,,,,28.11428571,28.175,27.72916667,27.49583333,27.30416667,26.52083333,26.69583333,25.95416667,25.68333333,24.50833333,24.33333333,23.89583333,23.43333333,23.3,22.61666667,22.31666667,22.40833333,21.9625,21.17083333,21.15833333,20.8125,20.17916667,19.5125,19.57083333,19.525,18.35416667,17.90416667,18.00416667,17.64583333,16.96666667
333.2034292,0.067921569,,,,,,,,,,,,,,,,,,,,24.64285714,24.19166667,23.99583333,23.85833333,23.0625,23.1,23.12083333,22.8625,22.17916667,21.6875,21.7125,20.85416667,20.22916667,20.18333333,20.275,18.8625,19.1875,19.62916667,19.65,18.59583333
381.0116698,0.103598326,,32.29333333,32.35,31.075,30.19583333,29.65833333,28.8875,27.9375,28.72083333,28.43333333,28.35,27.91666667,27.47083333,27.01666667,26.34583333,26.69166667,25.825,25.47083333,24.52083333,24.17083333,23.64166667,23.22083333,22.9375,22.21666667,22.25416667,22.37916667,21.92916667,21.45416667,21.02083333,21.1,20.19166667,19.6875,20.07916667,20.1,18.94583333,18.80833333,19.325,18.98333333,18.05
327.433082,0.192259414,,31.66,31.82083333,31.0375,30.2,29.44166667,28.5125,27.7625,28.75,28.57916667,28.11666667,27.85,27.3875,27.125,26.38333333,26.59583333,25.64583333,25.42083333,24.2625,24.34583333,23.99166667,23.825,23.45833333,22.54583333,22.25416667,22.375,22.45833333,21.45833333,21.07083333,20.74583333,20.75,20.32083333,20.46666667,20.20416667,19.85,20.63333333,,,
387.2575223,0.072175732,,32.32,32.30833333,31.07916667,30.24583333,29.625,28.65,27.875,28.59583333,28.70416667,28.16666667,27.7875,27.49166667,27.2375,26.4125,26.67083333,25.71428571,25.8875,24.77916667,24.45833333,24.63333333,24.175,23.9125,23.425,23.4875,23.27916667,23.22083333,22.48333333,21.79166667,21.54583333,20.70416667,20.0875,19.9875,19.8625,18.99166667,18.02916667,18.60416667,18.34583333,17.38333333
288.8352414,0.061907692,,30.34444444,31.79166667,32.19583333,31.3125,30.39166667,29.54583333,30.04166667,29.77083333,28.54166667,28.64583333,28.225,28.125,27.40416667,27.15833333,26.99583333,26.5125,26.375,25.61666667,24.75,24.37083333,24.3,24.3625,24.18333333,24,23.35833333,22.625,21.75833333,21.47083333,21.55416667,20.94166667,20.59166667,20.8125,21.35416667,20.50833333,19.61666667,18.34583333,17.54583333,17.55833333
377.3913693,0.049824561,,31.06666667,32.00416667,31.60416667,30.70416667,29.82916667,28.99583333,29.5875,29.25,28.49166667,28.4875,28.01666667,27.85833333,27.66666667,27.36666667,26.775,26.79166667,26.0125,25.25833333,24.77916667,24.4125,24.4125,23.9625,24.06666667,23.69166667,22.925,22.25416667,22.03333333,21.89583333,21.33333333,20.7,20.225,20.64583333,20.64166667,21.17083333,20.72916667,19.64583333,19.42083333,
362.2384143,0.059087719,,30.65833333,31.78333333,31.60416667,30.70416667,29.82916667,28.90833333,29.35,29.47916667,28.90833333,28.17916667,28,27.91666667,27.55416667,27.35416667,26.84583333,26.65833333,26.24583333,25.3625,25.32083333,24.9625,25.07083333,24.87083333,24.75833333,24.3625,23.925,23.3875,22.8,22.225,21.42083333,20.6875,20.72916667,20.825,20.44166667,20.52916667,20.06666667,19.21666667,19.1,18.80833333
361.3352255,0.087676768,,30.30833333,31.56666667,31.57916667,30.70416667,29.85,28.8875,29.6,29.49583333,28.90416667,28.19166667,28.175,27.8125,27.34583333,27.1875,26.75,27.04285714,26.30833333,25.64166667,24.7875,24.8375,24.90833333,24.4375,24.55,23.9375,23.3375,22.4,22.275,22.26666667,21.70833333,20.71666667,20.6375,20.65416667,21.06666667,21.29166667,19.6125,18.9625,18.77083333,
338.8205022,0.052162162,,30.55,31.90833333,31.6,30.80833333,29.82916667,29.08333333,29.525,29.54166667,28.875,28.72916667,28.51666667,28.5875,27.48333333,27.36666667,26.96521739,,,,25.3,25.00833333,25.17916667,24.91666667,24.49583333,24.61666667,23.99583333,23.1125,22.75,22.34166667,21.38333333,20.44166667,20.1375,20.82916667,20.70833333,20.22916667,19.65,18.81666667,18.85833333,18.6125
281.4069521,0.0625,,31.25833333,32.6,32.19583333,31.275,30.39166667,29.66666667,30.1375,29.95833333,29.04583333,29.1375,28.64166667,27.91666667,27.72916667,27.19166667,26.875,27.1375,26.79166667,25.91666667,25.0875,25.23333333,25.65833333,25.19583333,24.87083333,23.8625,23.87083333,23.55833333,23.23333333,22.25,21.11666667,20.80416667,21.79583333,21.77916667,21.22916667,21.03333333,20.63333333,19.84166667,20.1125,19.93333333
300.2498924,0.05304918,,32.675,33.14166667,32.19583333,31.27083333,30.39166667,29.49583333,30.09166667,29.7375,28.88333333,28.62083333,28.65833333,27.65,27.00833333,27.32916667,26.79565217,,,,,25.15833333,25.05833333,24.65416667,24.62083333,24.10416667,23.0875,22.50416667,22.25833333,21.75833333,21.1875,21.19583333,21.02916667,20.82916667,20.47916667,20.22916667,19.8,19.0125,19.0125,18.77083333
325.6989695,0.053609272,,31.425,32.65,32.19583333,31.27083333,30.39166667,29.48333333,29.1625,29.29583333,28.50833333,29.6625,28.14583333,27.625,27.47916667,27.0375,26.85217391,,,,24.3125,24.60416667,23.99583333,24.29583333,24.03333333,23.99583333,23.3625,22.60833333,22.20416667,21.925,21.6125,21.43333333,20.90416667,20.9875,20.92083333,21.0375,20.60416667,19.675,19.5125,19.17083333
331.7981521,0.059686411,,31.89166667,32.29166667,31.725,30.92083333,30.175,28.94583333,29.88333333,29.475,29.03333333,28.775,28.57916667,27.9625,27.69166667,27.66086957,,,,,25.85,25.07083333,25.05833333,24.60833333,24.47083333,22.72083333,22.3875,22.10416667,21.5,21.35,21.40416667,20.94166667,20.93333333,20.42916667,20.44166667,19.94166667,19.175,19.31666667,19.25416667,18.94583333
323.130694,0.057038328,,31.025,31.75,31.69583333,30.90833333,30.06666667,28.95833333,29.99166667,29.7375,29.22083333,28.23333333,28.46666667,28.09583333,27.8375,27.70416667,26.98333333,26.85833333,26.28333333,25.5125,25.4125,25.07916667,24.86666667,24.65833333,24.4125,23.59166667,22.7,22.5625,22.32083333,21.85416667,21.63333333,21.94166667,22.28333333,21.93333333,21.84166667,19.89583333,19.25416667,19.025,19.10416667,
301.7086537,0.082662116,,32.75,33.59583333,33.99583333,33.23333333,32.47083333,31.49166667,30.32083333,29.21666667,28.65833333,28.60833333,28.22083333,27.925,27.64166667,27.55,27.00416667,26.69166667,26.50833333,25.92083333,25.2875,24.82916667,24.5,24.65,24.40833333,23.475,23.23333333,23.05,22.55,21.95833333,21.59583333,21.82916667,22.20833333,21.9375,21.41666667,19.1,18.4125,18.61666667,18.825,18.24583333
303.1756209,0.066757679,,31.85,32.28333333,31.69583333,30.90833333,29.99166667,28.92083333,29.82916667,29.59166667,29.08333333,28.67083333,28.1625,28.075,27.675,27.6173913,26.95714286,26.55833333,26.075,25.94583333,25.325,24.56666667,24.39583333,24.53333333,24.28333333,23.19166667,22.75416667,22.50833333,22.72916667,22.0125,21.75416667,21.92916667,22.31666667,21.6125,21.84583333,19.2375,18.775,18.675,18.8375,
327.6385915,0.03440678,,32.08333333,32.49166667,31.69583333,30.90833333,30.03333333,29.02083333,29.94583333,29.65,28.98636364,28.5,28.14583333,27.82083333,27.82916667,27.84782609,,,,,23.75,24.74583333,24.17916667,23.65,23.7125,23.04583333,22.61666667,23.12083333,22.6375,22.02083333,21.29583333,20.825,20.89166667,20.45833333,20.38333333,19.825,19.1625,19.40416667,18.84166667,18.39583333
296.6629816,0.053605442,,,,31.1,,,,,29.49444444,28.90416667,28.45416667,28.4,27.54583333,27.525,27.49166667,26.65416667,26.4625,26.27083333,25.91666667,25.98333333,25.51666667,25.1375,24.77083333,24.625,23.6,23.07916667,22.82083333,22.88333333,22.39583333,21.04583333,21.3375,21.09583333,20.65,20.57083333,20.02083333,19.17916667,19.25833333,18.77083333,18.92916667
292.5209985,0.060816327,,30.675,31.64166667,31.69583333,30.90833333,30.05833333,29.02083333,29.62916667,29.63333333,29.55416667,28.26666667,27.89166667,28.07083333,27.57083333,27.44090909,,,,,25.95,25.7125,24.725,24.30833333,24.11666667,23.25416667,23.02916667,22.69166667,21.96666667,21.65833333,21.17083333,21.47083333,20.90416667,20.8,21.06666667,20.75,19.57083333,19.4375,19.40833333,18.78333333
356.5927292,0.052745763,,31.7,32.1625,31.70416667,30.90833333,30.13333333,29.0375,29.80416667,29.85833333,28.79166667,28.53333333,28.11666667,27.2875,27.22083333,26.925,26.82916667,26.675,26.475,26.10416667,26.25,25.79166667,25.11666667,25.19166667,24.97083333,24.24583333,23.12916667,23.04583333,22.72916667,22.35833333,21.89583333,21.92083333,22.65,22.5375,22.02916667,20.0375,19.63333333,19.70833333,19.50833333,19.25833333
365.3628302,0.059354839,,32.48571429,32.43333333,31.72083333,30.98333333,29.89166667,29.04166667,29.7875,29.35416667,28.63333333,28.4625,28.30416667,28.16666667,27.85,27.79166667,27.30416667,26.7,26.16666667,26.22916667,25.44166667,24.575,24.44166667,24.53333333,23.41666667,22.6875,22.45833333,22.59166667,22,21.45416667,21.38333333,21.66666667,21.5375,21.19583333,20.75833333,19.70833333,19.98333333,19.55833333,19.17083333,
348.5371757,0.069820789,,31.97142857,32,31.72083333,30.90416667,29.8125,28.9625,29.875,29.53333333,29.19583333,28.58333333,27.9,27.94166667,27.82083333,27.70833333,26.95833333,26.48333333,26.35,26.42916667,26.03333333,25.6125,25.2875,24.62916667,23.50416667,22.72916667,22.63333333,22.475,22.04583333,21.7125,21.54166667,21.76666667,21.2125,21.2,20.6625,19.65,19.6,19.46666667,19.17916667,
361.3409445,0.07326087,,31.86428571,32.34166667,31.69583333,30.85416667,29.80416667,28.93333333,29.59166667,29.50833333,28.58333333,28.1625,28.06666667,27.7625,27.45,27.42916667,26.84583333,26.6625,26.1875,26.0625,25.3125,24.975,25.02083333,24.61666667,23.3625,22.95416667,22.93333333,22.87083333,22.325,22.03333333,22.1875,22.325,21.98333333,21.68333333,19.39583333,18.75,19.04166667,18.84166667,18.46666667,17.75833333
334.7059543,0.037645051,,31.52142857,32.61666667,32.19583333,31.3875,30.35833333,29.475,30.10416667,30.09166667,29.41666667,29.225,28.43333333,28.09166667,27.69583333,27.46,,,,,25.88571429,25.22916667,25.29583333,24.56666667,24.1625,23.45833333,23.35833333,23.05,22.67083333,22.2,22.14166667,22.6625,22.42083333,22.12083333,20.12916667,19.57916667,19.87916667,19.5125,19.02916667,18.42083333
344.9578632,0.057610922,,31.99285714,32.59166667,32.19583333,31.325,30.30416667,29.42916667,29.2125,29.32083333,29.4125,28.74166667,28.5625,27.7625,27.46086957,,,,,,25.65714286,25.77083333,25.44166667,24.87083333,23.65416667,23.32916667,23.4875,23.35,22.89166667,21.9375,22.15416667,21.81666667,21.23333333,21.17083333,20.83333333,19.98333333,20.2125,20.0375,19.56666667,18.9625
314.836082,0.070612245,,,,,,,,,,,,29.1,27.92916667,27.70416667,27.4125,27.03333333,26.9625,26.4625,26.42916667,25.82083333,25.66666667,25.59166667,25.025,24.25,23.62916667,23.50416667,23.4625,22.58333333,22.44166667,22.45416667,22.6,22.225,22.15416667,20.52916667,20.22083333,19.78333333,19.57083333,19.22083333,18.29166667
344.1571189,0.089684211,,,,,,,,,,,,,,,,,,,,,,,,23.78181818,23.625,23.59166667,23.4375,22.4125,21.7,21.34583333,21.24166667,20.5125,20.42916667,20.8625,20.85833333,19.94166667,19.75416667,19.06666667,17.40416667
343.0646435,0.102596491,,,,,,,,,,,,,,,,,,,,,,,23.89166667,24.12083333,23.83333333,23.91666667,23.56666667,22.79166667,22.775,22.5125,21.8,21.09583333,20.29166667,21.05,21.2625,20.6125,19.81666667,18.94583333,17.375
331.6804072,0.09922807,,,,,30.815,29.52916667,30.36666667,30.2375,29.38333333,28.72083333,28.48333333,27.9125,27.675,27.575,27.25416667,26.84583333,26.5625,26.16666667,25.6875,25.20416667,24.825,24.37083333,23.6875,23.78333333,23.85,23.73333333,23.75416667,22.60416667,22.29583333,22.125,21.9375,21.02083333,20.17916667,20.33333333,20.5,19.90416667,19.45416667,19.04166667,18.09583333
281.0003968,0.125526316,,,,,,,,,,,,,,,,,,,,,,,23.96666667,23.54583333,23.69166667,23.75833333,22.675,22.05833333,21.54583333,21.1125,20.89583333,20.2875,20.57916667,21.325,20.70833333,20.22916667,19.25833333,18.21666667,
354.0769818,0.078815789,,,,,,,,,,,,,,,,,,,,,,24.70909091,25.07916667,24.74166667,24.5,24.63333333,23.2625,22.8625,22.75,22.45833333,21.72916667,21.05,21.675,22,21.46666667,20.4375,19.5125,18.74583333,
386.4598602,0.079736842,,,,,,,,,,,,,,,,,,,,,,,25.66,25.15,24.91666667,24.6375,24.375,24.275,23.95416667,23.3125,22.6625,21.69166667,21.53333333,21.775,20.65416667,20.7375,19.8125,18.73333333,18.97916667
401.4643502,0.058421053,,,,,,,,,,,,,,,,,,,,,,,24.31333333,23.8,24.025,23.9625,22.97083333,22.36666667,22.25833333,21.67916667,21.50416667,20.70416667,20.73333333,21.5875,21.2375,21.09166667,19.70416667,18.59583333,18.5125
354.9653607,0.067347561,,,,,,,,,,,,,,,,,,,,,,24.62857143,24.3625,24.07916667,24.22916667,24.275,23.25,22.58333333,22.39583333,21.6625,21.30416667,20.7125,20.81666667,21.1375,21.14583333,20.65833333,19.2,19.1375,
315.8117942,0.083170732,,,,,,,,,,,,,,,,,,,,,,,,24.10434783,24.2625,23.81666667,23.14166667,22.94166667,22.37916667,21.90833333,21.4,20.9125,21.125,21.5375,21.00416667,20.0875,19.14166667,18.2,18.49166667
309.0907593,0.094563758,,32.83333333,34.2625,34.48333333,33.8,32.77083333,31.42916667,30.4875,29.97916667,29.29166667,29.1875,28.85416667,28.35416667,28.075,27.62083333,27.275,26.8875,26.4,26.13333333,25.4875,25.26666667,24.85416667,24.86666667,24.26666667,24.07083333,23.8125,23.8,23.24583333,23.5,22.80416667,22.4125,22.0625,21.7125,21.42083333,20.97083333,20.3,19.925,19.50833333,19.19166667
352.6796934,0.090666667,,32.60714286,33.60833333,33.6125,32.75833333,31.61666667,30.6375,29.75,29.10416667,28.69583333,28.26666667,27.84166667,27.55416667,27.425,26.95,26.5375,26.49583333,26.07916667,25.22916667,24.8125,24.34166667,24.15833333,23.475,23.13333333,22.79583333,23.07083333,22.9625,22.8875,22.55,21.92083333,21.55,21.65833333,21.35833333,20.86666667,20.925,20.65,20.47916667,20.41666667,20.75
392.5380981,0.0496,,32.97142857,33.86666667,33.90833333,32.86666667,31.8875,30.85833333,29.85,29.36666667,29.19583333,28.66666667,28.43333333,28.45,27.97083333,27.575,26.70416667,26.69166667,26.3375,25.40833333,24.875,24.77083333,24.1375,23.45416667,22.92083333,22.6,22.3125,22.36666667,22.475,22.05833333,21.52083333,21.66666667,21.45416667,21.24166667,20.75,20.58333333,20.0875,19.96666667,19.93333333,20.00833333
340.6349752,0.055033333,,32.88571429,33.675,33.87083333,32.80416667,31.60416667,30.80833333,29.8125,29.25416667,29.15416667,28.64166667,28.25,27.90416667,27.45,27.19166667,26.73333333,26.57083333,26.02916667,25.54166667,25.33333333,25.13333333,24.6875,24.07916667,23.775,23.3625,23.2125,23.08333333,23.4,23.025,22.55833333,22.33333333,22.025,21.6125,20.9875,20.75833333,20.65416667,20.17083333,20.01666667,20.425
308.2653704,0.0778,,30,33.2972973,33.7875,32.89583333,31.74166667,30.5,29.84583333,29.3625,29.09583333,28.4875,28.0875,27.69583333,27.40833333,27.27916667,26.94583333,26.30833333,26.00416667,25.525,24.96666667,24.64583333,24.12083333,23.67083333,23.0875,22.65,22.4125,22.3,22.60416667,22.0125,21.75416667,21.775,21.5875,21.23333333,20.80833333,20.4375,20.175,19.86666667,19.30416667,19.24166667
323.4910168,0.106631579,,,,,,,,,,,28.55,28.56666667,28.11666667,27.88333333,27.27083333,27.125,26.8125,26.48333333,25.88333333,25.46666667,24.9,24.64166667,24.22916667,23.975,23.65833333,23.45833333,23.2625,23.4625,22.85833333,22.2625,22.24583333,22.13333333,21.85833333,21.025,21.2375,21.1125,20.5625,20.37083333,20.88333333
