GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,30.9        ,32.8        ,38.4        ,
1        ,32.7        ,33.2        ,38.7        ,
2        ,32.5        ,32.5        ,36.8        ,
3        ,31.4        ,31.9        ,35.7        ,
3        ,31.1        ,31.4        ,34.7        ,
4        ,31.3        ,31.9        ,38.0        ,
5        ,30.6        ,32.0        ,36.3        ,
6        ,30.6        ,31.1        ,35.9        ,
7        ,29.4        ,30.6        ,35.7        ,
8        ,29.1        ,29.1        ,35.3        ,
9        ,29.1        ,29.6        ,32.9        ,
10       ,29.2        ,29.5        ,34.0        ,
11       ,29.2        ,29.8        ,34.3        ,
12       ,29.0        ,29.8        ,34.0        ,
13       ,28.8        ,29.3        ,33.8        ,
14       ,28.1        ,28.6        ,33.4        ,
15       ,28.2        ,28.6        ,32.1        ,
16       ,27.9        ,28.1        ,30.9        ,
17       ,27.5        ,29.0        ,32.8        ,
18       ,27.8        ,28.4        ,33.2        ,
19       ,28.0        ,29.9        ,32.7        ,
20       ,28.5        ,28.9        ,32.6        ,
21       ,27.9        ,30.0        ,32.8        ,
22       ,26.3        ,27.1        ,30.6        ,
23       ,26.8        ,27.7        ,31.9        ,
24       ,27.2        ,27.7        ,32.5        ,
25       ,27.2        ,28.7        ,33.4        ,
26       ,27.8        ,29.2        ,32.3        ,
27       ,27.4        ,30.4        ,33.0        ,
28       ,24.9        ,24.9        ,30.5        ,
29       ,24.1        ,25.5        ,30.7        ,
30       ,23.9        ,28.1        ,31.0        ,
31       ,27.4        ,28.5        ,30.2        ,
32       ,26.3        ,26.3        ,29.7        ,
33       ,25.7        ,27.1        ,29.7        ,
34       ,26.7        ,26.9        ,29.1        ,
35       ,26.5        ,27.3        ,29.2        ,
36       ,26.3        ,26.3        ,30.3        ,
37       ,24.8        ,26.3        ,26.5        ,
38       ,26.3        ,28.0        ,28.5        ,
