Message,GrowthDay,Time,
电源关闭   ,14       ,09:05:21,
电源开启   ,14       ,09:05:27,
电源关闭   ,14       ,09:07:04,
电源开启   ,14       ,09:07:21,
管理员登陆  ,14       ,09:14:09,
系统锁定   ,14       ,09:20:18,
管理员登陆  ,14       ,09:28:09,
系统锁定   ,14       ,10:00:12,
报警测试   ,14       ,11:30:00,
备用设置提醒 ,14       ,13:39:15,
管理员登陆  ,14       ,20:32:06,
重置报警   ,14       ,20:32:09,
系统锁定   ,14       ,20:37:10,
报警测试   ,15       ,11:30:00,
电源关闭   ,15       ,15:15:11,
电源开启   ,15       ,15:15:12,
管理员登陆  ,16       ,02:34:27,
系统锁定   ,16       ,02:40:07,
报警测试   ,16       ,11:30:00,
报警测试   ,17       ,11:30:00,
系统锁定   ,17       ,12:13:07,
报警测试   ,18       ,11:30:00,
报警测试   ,19       ,11:30:00,
报警测试   ,20       ,11:30:00,
报警测试   ,21       ,11:30:00,
备用设置提醒 ,21       ,11:54:28,
管理员登陆  ,22       ,09:41:21,
更改开关   ,22       ,09:41:25,
系统锁定   ,22       ,09:46:25,
管理员登陆  ,22       ,10:36:14,
更改开关   ,22       ,10:36:18,
系统锁定   ,22       ,10:41:18,
报警测试   ,22       ,11:30:00,
报警测试   ,23       ,11:30:00,
重置报警   ,23       ,21:01:28,
重置报警   ,23       ,21:45:25,
重置报警   ,23       ,22:24:10,
重置报警   ,23       ,22:54:19,
重置报警   ,23       ,23:24:12,
重置报警   ,23       ,23:54:19,
报警测试   ,24       ,11:30:00,
重置报警   ,24       ,22:15:29,
管理员登陆  ,25       ,02:03:00,
系统锁定   ,25       ,02:08:07,
报警测试   ,25       ,11:30:00,
报警测试   ,26       ,11:30:00,
管理员登陆  ,26       ,18:08:00,
系统锁定   ,26       ,18:13:14,
管理员登陆  ,27       ,02:19:14,
系统锁定   ,27       ,02:24:22,
报警测试   ,27       ,11:30:00,
管理员登陆  ,27       ,13:36:13,
更改开关   ,27       ,13:36:15,
系统锁定   ,27       ,13:41:15,
更改开关   ,27       ,17:18:07,
系统锁定   ,27       ,17:23:18,
管理员登陆  ,28       ,10:14:07,
更改开关   ,28       ,10:14:09,
系统锁定   ,28       ,10:19:09,
报警测试   ,28       ,11:30:00,
更改开关   ,28       ,19:27:21,
更改开关   ,28       ,19:27:26,
更改开关   ,28       ,19:27:29,
系统锁定   ,28       ,19:33:00,
系统锁定   ,29       ,01:45:00,
管理员登陆  ,29       ,09:07:09,
更改开关   ,29       ,09:07:13,
系统锁定   ,29       ,09:12:13,
报警测试   ,29       ,11:30:00,
备用设置提醒 ,29       ,13:48:00,
报警测试   ,30       ,11:30:00,
更改开关   ,30       ,15:02:02,
更改开关   ,30       ,15:02:05,
更改开关   ,30       ,15:02:08,
系统锁定   ,30       ,15:07:08,
管理员登陆  ,30       ,18:12:19,
系统锁定   ,30       ,18:17:26,
报警测试   ,31       ,11:30:00,
报警测试   ,32       ,11:30:00,
管理员登陆  ,32       ,11:40:19,
更改开关   ,32       ,11:40:23,
系统锁定   ,32       ,11:45:23,
更改开关   ,32       ,19:59:03,
系统锁定   ,32       ,20:04:07,
报警测试   ,33       ,11:30:00,
管理员登陆  ,33       ,11:46:29,
