GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,11          ,11          ,11          ,
-1       ,11          ,11          ,11          ,
0        ,11          ,65          ,68          ,
1        ,65          ,79          ,81          ,
2        ,77          ,87          ,88          ,
3        ,76          ,87          ,93          ,
4        ,77          ,84          ,93          ,
5        ,74          ,84          ,89          ,
6        ,67          ,91          ,93          ,
7        ,74          ,79          ,93          ,
8        ,70          ,73          ,84          ,
9        ,61          ,67          ,80          ,
10       ,57          ,79          ,91          ,
11       ,69          ,71          ,93          ,
12       ,67          ,70          ,85          ,
13       ,67          ,76          ,84          ,
14       ,67          ,74          ,85          ,
15       ,69          ,70          ,85          ,
16       ,67          ,75          ,85          ,
17       ,73          ,79          ,89          ,
18       ,71          ,76          ,87          ,
19       ,71          ,76          ,86          ,
20       ,67          ,75          ,87          ,
21       ,68          ,76          ,86          ,
22       ,62          ,85          ,88          ,
23       ,75          ,82          ,92          ,
24       ,72          ,76          ,90          ,
25       ,70          ,74          ,90          ,
26       ,71          ,81          ,90          ,
27       ,68          ,73          ,88          ,
28       ,67          ,75          ,87          ,
29       ,71          ,80          ,89          ,
30       ,63          ,73          ,88          ,
31       ,55          ,69          ,85          ,
32       ,66          ,76          ,83          ,
33       ,62          ,69          ,85          ,
34       ,66          ,73          ,85          ,
35       ,69          ,70          ,84          ,
36       ,67          ,72          ,83          ,
37       ,62          ,83          ,86          ,
38       ,75          ,82          ,89          ,
39       ,49          ,69          ,86          ,
40       ,55          ,74          ,83          ,
41       ,71          ,77          ,79          ,
42       ,85          ,90          ,100         ,
43       ,66          ,73          ,96          ,
