Message,GrowthDay,Time,
电源开启   ,47       ,14:45:09,
报警测试   ,48       ,12:00:00,
报警测试   ,49       ,12:00:00,
系统锁定   ,50       ,09:43:02,
系统锁定   ,50       ,10:03:06,
报警测试   ,50       ,12:00:00,
报警测试   ,51       ,12:00:00,
最小通风   ,52       ,08:40:12,
报警测试   ,52       ,12:00:00,
新的鸡群   ,-2       ,19:36:04,
更改开关   ,-2       ,19:44:02,
更改开关   ,-2       ,19:44:13,
更改开关   ,-2       ,19:45:20,
更改开关   ,-2       ,19:45:22,
更改开关   ,-2       ,19:46:03,
系统锁定   ,-2       ,19:51:03,
报警测试   ,-1       ,12:00:00,
报警测试   ,0        ,12:00:00,
管理员登陆  ,0        ,13:20:11,
系统锁定   ,0        ,13:25:19,
管理员登陆  ,0        ,14:28:15,
普通鸡舍模式 ,0        ,14:28:21,
备用设置提醒 ,0        ,14:28:21,
系统锁定   ,0        ,14:34:25,
管理员登陆  ,0        ,16:31:20,
系统锁定   ,0        ,16:36:26,
报警测试   ,1        ,12:00:00,
管理员登陆  ,2        ,10:30:22,
系统锁定   ,2        ,10:35:27,
报警测试   ,2        ,12:00:00,
备用设置提醒 ,3        ,01:22:08,
管理员登陆  ,3        ,10:49:14,
系统锁定   ,3        ,10:54:15,
报警测试   ,3        ,12:00:00,
报警测试   ,4        ,12:00:00,
报警测试   ,5        ,12:00:00,
更改开关   ,5        ,14:22:23,
系统锁定   ,5        ,14:27:23,
备用设置提醒 ,5        ,15:54:15,
报警测试   ,6        ,12:00:00,
报警测试   ,7        ,12:00:00,
报警测试   ,8        ,12:00:00,
更改开关   ,8        ,15:03:20,
重置报警   ,8        ,15:03:23,
系统锁定   ,8        ,15:08:24,
报警测试   ,9        ,12:00:00,
备用设置提醒 ,9        ,13:19:06,
报警测试   ,10       ,12:00:00,
报警测试   ,11       ,12:00:00,
报警测试   ,12       ,12:00:00,
报警测试   ,13       ,12:00:00,
备用设置提醒 ,14       ,10:04:24,
报警测试   ,14       ,12:00:00,
报警测试   ,15       ,12:00:00,
