GrowthDay,MinimumValue,AverageValue,MaximumValue,
2        ,31.4        ,32.6        ,32.9        ,
3        ,31.3        ,31.4        ,32.8        ,
4        ,30.5        ,30.9        ,32.3        ,
5        ,29.8        ,29.9        ,32.4        ,
6        ,29.1        ,29.4        ,30.8        ,
7        ,28.7        ,29.4        ,31.5        ,
8        ,28.4        ,28.9        ,32.2        ,
9        ,28.3        ,29.3        ,32.3        ,
10       ,27.8        ,27.9        ,30.0        ,
11       ,27.1        ,27.7        ,29.1        ,
12       ,26.5        ,27.1        ,28.5        ,
13       ,26.2        ,26.4        ,28.3        ,
14       ,25.8        ,26.4        ,28.9        ,
15       ,25.7        ,26.6        ,28.2        ,
16       ,25.3        ,26.4        ,27.5        ,
17       ,24.6        ,24.9        ,26.9        ,
18       ,24.1        ,25.2        ,27.2        ,
19       ,23.8        ,24.5        ,27.4        ,
20       ,23.6        ,24.6        ,27.6        ,
21       ,23.5        ,24.2        ,28.6        ,
22       ,23.6        ,24.1        ,28.1        ,
23       ,24.0        ,24.1        ,27.1        ,
24       ,23.1        ,23.1        ,27.3        ,
25       ,23.1        ,23.5        ,27.5        ,
26       ,23.3        ,23.7        ,26.6        ,
27       ,22.8        ,23.9        ,25.2        ,
28       ,22.2        ,22.5        ,29.0        ,
29       ,20.1        ,20.4        ,23.3        ,
30       ,19.9        ,20.6        ,23.0        ,
31       ,19.7        ,20.2        ,22.4        ,
32       ,17.9        ,18.0        ,20.8        ,
33       ,16.4        ,17.3        ,21.0        ,
34       ,16.7        ,17.9        ,22.0        ,
35       ,17.1        ,18.1        ,23.7        ,
36       ,17.7        ,19.2        ,20.6        ,
37       ,15.1        ,18.1        ,21.8        ,
