Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"[-inf, 1.85)",71,0.175742574,54,17,0.23943662,-0.227432466,0.009709975,0.001211138,温度4-平均_RANGE_0,0.091765737
"[1.85, 2.55)",106,0.262376238,81,25,0.235849057,-0.207629839,0.01201512,0.001499198,温度4-平均_RANGE_0,0.100436197
"[2.55, 2.95)",87,0.215346535,67,20,0.229885057,-0.174242823,0.006879671,0.000858873,温度4-平均_RANGE_0,0.08941441
"[2.95, 3.25)",51,0.126237624,48,3,0.058823529,1.389385554,0.155013432,0.017954594,温度4-平均_RANGE_0,0.071761256
"[3.25, inf)",89,0.22029703,73,16,0.179775281,0.13466755,0.003834703,0.000478976,温度4-平均_RANGE_0,0.086586429
,404,1,323,81,0.20049505,,0.1874529,0.022002779,温度4-平均_RANGE_0,0.089868005
"[-inf, 1.15)",47,0.116336634,39,8,0.170212766,0.200916936,0.004415672,0.000551033,温度4-平均_RANGE_1,0.083101307
"[1.15, 1.35)",63,0.155940594,56,7,0.111111111,0.696238373,0.06054131,0.007418425,温度4-平均_RANGE_1,0.076154227
"[1.35, 1.55)",44,0.108910891,37,7,0.159090909,0.281804595,0.007927538,0.000987676,温度4-平均_RANGE_1,0.084905611
"[1.55, 2.05)",162,0.400990099,134,28,0.172839506,0.182432121,0.012620959,0.001575436,温度4-平均_RANGE_1,0.089800731
"[2.05, inf)",88,0.217821782,57,31,0.352272727,-0.774139105,0.159662677,0.019473948,温度4-平均_RANGE_1,0.105904898
,404,1,323,81,0.20049505,,0.245168156,0.030006517,温度4-平均_RANGE_1,0.089868005
"[-inf, 1.35)",69,0.170792079,56,13,0.188405797,0.077199165,0.000994386,0.000124267,温度4-平均_RANGE_2,0.082387715
"[1.35, 1.95)",166,0.410891089,136,30,0.180722892,0.128254336,0.00650022,0.000939043,温度4-平均_RANGE_2,0.08809803
"[1.95, inf)",169,0.418316832,131,38,0.224852071,-0.145592005,0.009254271,0.001155763,温度4-平均_RANGE_2,0.094660644
,404,1,323,81,0.20049505,,0.016748877,0.002219073,温度4-平均_RANGE_2,0.089868005
"[-inf, 1.25)",48,0.118811881,43,5,0.104166667,0.768559035,0.054873993,0.006695264,温度4-平均_RANGE_3,0.075417418
"[1.25, 2.55)",305,0.754950495,243,62,0.203278689,-0.01727611,0.000226492,2.85E-05,温度4-平均_RANGE_3,0.09043593
"[2.55, inf)",51,0.126237624,37,14,0.274509804,-0.411342586,0.02397651,0.002976111,温度4-平均_RANGE_3,0.100072141
,404,1,323,81,0.20049505,,0.079076995,0.009699892,温度4-平均_RANGE_3,0.089868005
"[-inf, 2.35)",306,0.757425743,245,61,0.199346405,0.007181178,3.90E-05,0.000742172,温度4-平均_RANGE_4,0.089554834
"[2.35, 2.65)",49,0.121287129,43,6,0.12244898,0.586237478,0.034619,0.004266454,温度4-平均_RANGE_4,0.080884639
"[2.65, inf)",49,0.121287129,35,14,0.285714286,-0.466912437,0.030106688,0.00372952,温度4-平均_RANGE_4,0.100807092
,404,1,323,81,0.20049505,,0.064764664,0.008738146,温度4-平均_RANGE_4,0.089868005
"[-inf, 1.75)",153,0.378712871,119,34,0.222222222,-0.1304402,0.006695761,0.000836377,温度4-平均_RANGE_5,0.093393062
"[1.75, 1.85)",50,0.123762376,46,4,0.08,1.059143867,0.098534425,0.011771572,温度4-平均_RANGE_5,0.083210866
"[1.85, 2.05)",60,0.148514851,49,11,0.183333333,0.110721857,0.001760513,0.000219952,温度4-平均_RANGE_5,0.085016735
"[2.05, 2.55)",89,0.22029703,70,19,0.213483146,-0.079146906,0.001412743,0.000176547,温度4-平均_RANGE_5,0.086919108
"[2.55, inf)",52,0.128712871,39,13,0.25,-0.28459088,0.011312713,0.001409336,温度4-平均_RANGE_5,0.096542067
,404,1,323,81,0.20049505,,0.119716155,0.014413784,温度4-平均_RANGE_5,0.089868005
"[-inf, 1.55)",99,0.245049505,72,27,0.272727273,-0.402373916,0.044431382,0.005516756,温度4-平均_RANGE_6,0.096779954
"[1.55, 2.15)",178,0.440594059,147,31,0.174157303,0.173242214,0.012541404,0.0025051,温度4-平均_RANGE_6,0.087820805
"[2.15, 2.45)",51,0.126237624,45,6,0.117647059,0.631699852,0.041215138,0.005067906,温度4-平均_RANGE_6,0.080290391
"[2.45, inf)",76,0.188118812,59,17,0.223684211,-0.138879069,0.003779456,0.000472053,温度4-平均_RANGE_6,0.092086124
,404,1,323,81,0.20049505,,0.101967379,0.013561815,温度4-平均_RANGE_6,0.089868005
"[-inf, 1.25)",47,0.116336634,35,12,0.255319149,-0.312761757,0.012444482,0.001549251,温度4-平均_RANGE_7,0.092926743
"[1.25, 1.75)",131,0.324257426,102,29,0.221374046,-0.125526185,0.005301626,0.000662268,温度4-平均_RANGE_7,0.089980346
"[1.75, 1.95)",55,0.136138614,47,8,0.145454545,0.387502891,0.018113979,0.002250186,温度4-平均_RANGE_7,0.084496812
"[1.95, inf)",171,0.423267327,139,32,0.187134503,0.085534862,0.00301757,0.000377081,温度4-平均_RANGE_7,0.090668814
