GrowthDay,MinimumValue,AverageValue,MaximumValue,
-2       ,48          ,48          ,77          ,
-1       ,40          ,43          ,50          ,
0        ,37          ,46          ,48          ,
1        ,42          ,51          ,53          ,
2        ,49          ,59          ,60          ,
3        ,51          ,55          ,61          ,
4        ,49          ,59          ,63          ,
5        ,52          ,60          ,65          ,
6        ,57          ,65          ,69          ,
7        ,58          ,66          ,71          ,
8        ,56          ,59          ,74          ,
9        ,55          ,60          ,70          ,
10       ,56          ,60          ,72          ,
11       ,59          ,69          ,78          ,
12       ,65          ,71          ,83          ,
13       ,68          ,71          ,83          ,
14       ,64          ,67          ,80          ,
15       ,59          ,64          ,79          ,
16       ,60          ,69          ,77          ,
17       ,63          ,70          ,80          ,
18       ,60          ,64          ,81          ,
19       ,57          ,67          ,80          ,
20       ,65          ,73          ,84          ,
21       ,72          ,72          ,85          ,
22       ,71          ,74          ,85          ,
23       ,68          ,72          ,85          ,
24       ,65          ,71          ,86          ,
25       ,66          ,71          ,88          ,
26       ,61          ,73          ,86          ,
27       ,67          ,78          ,86          ,
28       ,69          ,77          ,89          ,
29       ,68          ,77          ,89          ,
30       ,63          ,81          ,88          ,
31       ,73          ,86          ,88          ,
32       ,71          ,79          ,89          ,
33       ,63          ,81          ,87          ,
34       ,74          ,81          ,89          ,
35       ,59          ,76          ,87          ,
36       ,47          ,75          ,86          ,
37       ,44          ,70          ,86          ,
38       ,49          ,81          ,91          ,
39       ,63          ,63          ,88          ,
