GrowthDay,FeederTotal,ChangeTotal,Feeder_1,ChangeFeeder_1,Feeder_2,ChangeFeeder_2,Feeder_3,ChangeFeeder_3,Feeder_4,ChangeFeeder_4,
0        ,953        ,不详         ,953     ,不详            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
1        ,202        ,-79        ,202     ,-79           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
2        ,510        ,152        ,510     ,152           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
3        ,176        ,-66        ,176     ,-66           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
4        ,991        ,464        ,991     ,464           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
5        ,752        ,-25        ,752     ,-25           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
6        ,586        ,-23        ,586     ,-23           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
7        ,971        ,65         ,971     ,65            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
8        ,1053       ,8          ,1053    ,8             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
9        ,1097       ,4          ,1097    ,4             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
10       ,1354       ,23         ,1354    ,23            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
11       ,2833       ,109        ,2833    ,109           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
12       ,1963       ,-31        ,1963    ,-31           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
13       ,2166       ,10         ,2166    ,10            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
14       ,3015       ,39         ,3015    ,39            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
15       ,2738       ,-10        ,2738    ,-10           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
16       ,3153       ,15         ,3153    ,15            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
17       ,3105       ,-2         ,3105    ,-2            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
18       ,3288       ,5          ,3288    ,5             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
19       ,3409       ,3          ,3409    ,3             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
20       ,5556       ,62         ,5556    ,62            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
21       ,3629       ,-35        ,3629    ,-35           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
22       ,3992       ,10         ,3992    ,10            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
23       ,3706       ,-8         ,3706    ,-8            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
24       ,3881       ,4          ,3881    ,4             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
25       ,4050       ,4          ,4050    ,4             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
26       ,4279       ,5          ,4279    ,5             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
27       ,5016       ,17         ,5016    ,17            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
28       ,4523       ,-10        ,4523    ,-10           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
29       ,5510       ,21         ,5510    ,21            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
30       ,5209       ,-6         ,5209    ,-6            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
31       ,5297       ,1          ,5297    ,1             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
32       ,5107       ,-4         ,5107    ,-4            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
33       ,5500       ,7          ,5500    ,7             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
34       ,5589       ,1          ,5589    ,1             ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
35       ,5088       ,-9         ,5088    ,-9            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
36       ,6482       ,27         ,6482    ,27            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
37       ,954        ,-86        ,954     ,-86           ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
38       ,0          ,-100       ,0       ,-100          ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
39       ,0          ,不详         ,0       ,不详            ,0       ,不详            ,0       ,不详            ,0       ,不详            ,
