GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,63          ,77          ,84          ,
1        ,60          ,80          ,81          ,
2        ,73          ,82          ,83          ,
3        ,77          ,84          ,84          ,
4        ,77          ,84          ,85          ,
5        ,65          ,84          ,86          ,
6        ,65          ,82          ,85          ,
7        ,55          ,78          ,82          ,
8        ,56          ,80          ,83          ,
9        ,65          ,84          ,84          ,
10       ,77          ,85          ,85          ,
11       ,73          ,85          ,86          ,
12       ,73          ,85          ,87          ,
13       ,72          ,86          ,87          ,
14       ,72          ,85          ,87          ,
15       ,79          ,89          ,89          ,
16       ,80          ,89          ,89          ,
17       ,81          ,88          ,90          ,
18       ,78          ,90          ,91          ,
19       ,81          ,90          ,93          ,
20       ,81          ,89          ,91          ,
21       ,77          ,89          ,92          ,
22       ,81          ,87          ,92          ,
23       ,83          ,87          ,90          ,
24       ,79          ,90          ,90          ,
25       ,80          ,89          ,91          ,
26       ,78          ,88          ,92          ,
27       ,84          ,87          ,92          ,
28       ,79          ,92          ,94          ,
29       ,85          ,86          ,94          ,
30       ,61          ,86          ,87          ,
31       ,80          ,91          ,91          ,
32       ,87          ,91          ,95          ,
33       ,86          ,90          ,92          ,
34       ,86          ,93          ,94          ,
35       ,86          ,94          ,95          ,
36       ,90          ,95          ,96          ,
37       ,76          ,88          ,97          ,
38       ,88          ,91          ,96          ,
39       ,91          ,91          ,94          ,
