GrowthDay,MinimumValue,AverageValue,MaximumValue,
0        ,30.1        ,33.2        ,38.2        ,
1        ,33.2        ,33.3        ,38.6        ,
2        ,32.4        ,32.5        ,36.6        ,
3        ,31.5        ,32.0        ,35.6        ,
4        ,31.1        ,31.3        ,34.6        ,
5        ,30.8        ,31.5        ,37.6        ,
6        ,30.4        ,31.5        ,36.4        ,
7        ,30.4        ,31.0        ,36.1        ,
8        ,29.4        ,30.2        ,35.7        ,
9        ,29.0        ,29.2        ,35.4        ,
10       ,28.9        ,29.2        ,32.8        ,
11       ,28.9        ,29.2        ,33.8        ,
12       ,28.9        ,29.4        ,34.5        ,
13       ,28.7        ,29.5        ,34.1        ,
14       ,28.5        ,29.2        ,33.9        ,
15       ,27.6        ,27.7        ,33.3        ,
16       ,27.7        ,28.4        ,32.0        ,
17       ,27.7        ,27.8        ,30.8        ,
18       ,27.3        ,28.5        ,32.7        ,
19       ,27.5        ,28.4        ,33.0        ,
20       ,27.6        ,29.7        ,32.8        ,
21       ,28.3        ,29.0        ,32.5        ,
22       ,27.8        ,30.1        ,33.1        ,
23       ,25.9        ,27.4        ,30.5        ,
24       ,27.0        ,27.6        ,31.9        ,
25       ,27.0        ,27.5        ,32.6        ,
26       ,27.1        ,28.5        ,33.3        ,
27       ,27.6        ,29.4        ,32.2        ,
28       ,27.8        ,30.1        ,33.0        ,
29       ,25.0        ,25.1        ,30.2        ,
30       ,24.3        ,25.2        ,31.0        ,
31       ,23.8        ,27.8        ,30.9        ,
32       ,27.3        ,28.6        ,30.0        ,
33       ,26.3        ,26.4        ,29.7        ,
34       ,25.7        ,27.0        ,29.9        ,
35       ,26.5        ,26.6        ,29.1        ,
36       ,26.3        ,27.2        ,29.2        ,
37       ,26.0        ,26.1        ,28.8        ,
38       ,25.5        ,26.8        ,26.9        ,
39       ,26.8        ,29.1        ,29.1        ,
